trial,source,target,method,mode,singular,source_dof,target_dof,condition,relative_effect_error,effect_cosine,absolute_error,desired_norm,clipped,residual,token_error
467,heavy_3link,long_4link,link_scaled,absolute,0,3,4,3.599217012199761,1.0381451950480278,0.5780828169901767,0.03996772567335369,0.03849916642282341,0,0.0,0.0
467,heavy_3link,long_4link,static_home,absolute,0,3,4,3.599217012199761,0.8540919838863591,0.5570376356915882,0.03288183028213233,0.03849916642282341,0,0.01812368303672395,0.0
467,heavy_3link,long_4link,target_ik,absolute,0,3,4,3.599217012199761,3.4225803612568185e-05,0.9999993251676031,1.3176649434609368e-06,0.03849916642282341,0,1.3176649434609368e-06,0.0
467,heavy_3link,long_4link,ejar_absolute,absolute,0,3,4,3.599217012199761,0.007348508295425339,0.9999923739313894,0.0002829114511735868,0.03849916642282341,0,0.0002829114511735868,0.0
467,heavy_3link,long_4link,ejar_capability,token,0,3,4,3.599217012199761,0.0019578425443166863,0.9999979395424224,7.509183332004944e-05,0.03835437715876941,0,7.509183332004944e-05,0.005375249401094997
468,teacher_2link,short_2link,raw_joint,absolute,0,2,2,7.947937327400698,1.3031251923806828,-0.1711653036540462,0.09918952943610473,0.07611665303758723,0,0.0,0.0
468,teacher_2link,short_2link,normalized_copy,absolute,0,2,2,7.947937327400698,1.325812417466357,-0.156563187576827,0.10091640509902387,0.07611665303758723,0,0.0,0.0
468,teacher_2link,short_2link,link_scaled,absolute,0,2,2,7.947937327400698,1.6345004399739034,-0.15656320111612215,0.12441270451377771,0.07611665303758723,0,0.0,0.0
468,teacher_2link,short_2link,static_home,absolute,0,2,2,7.947937327400698,1.1735533426404192,-0.0941582277892954,0.08932695377641486,0.07611665303758723,0,0.06279886413493015,0.0
468,teacher_2link,short_2link,target_ik,absolute,0,2,2,7.947937327400698,0.8260289681342741,0.9999990071179671,0.0628745611925017,0.07611665303758723,1,0.0628745611925017,0.0
468,teacher_2link,short_2link,ejar_absolute,absolute,0,2,2,7.947937327400698,0.8259749597497373,0.999982453347301,0.0628704502549808,0.07611665303758723,1,0.0628704502549808,0.0
468,teacher_2link,short_2link,ejar_capability,token,0,2,2,7.947937327400698,0.01635174009783708,0.9998783547228829,0.00043178809058448767,0.026406246163970172,0,0.00043178809058448767,0.05376778171430336
469,short_2link,redundant_4link,raw_joint,absolute,0,2,4,4.401561267439042,1.7961998731714124,0.6554870304117353,0.030080236379673976,0.01674659654126561,0,0.0,0.0
469,short_2link,redundant_4link,normalized_copy,absolute,0,2,4,4.401561267439042,2.200989861481821,0.6603985894264173,0.036859091402642,0.01674659654126561,0,0.0,0.0
469,short_2link,redundant_4link,link_scaled,absolute,0,2,4,4.401561267439042,1.3100908126557107,0.6603980941318096,0.021939563582054792,0.01674659654126561,0,0.0,0.0
469,short_2link,redundant_4link,static_home,absolute,0,2,4,4.401561267439042,0.903247587185697,0.6403251556480063,0.015126323822718089,0.01674659654126561,0,0.01638222301893331,0.0
469,short_2link,redundant_4link,target_ik,absolute,0,2,4,4.401561267439042,5.498238664527999e-05,0.9999964335510935,9.207679010067611e-07,0.01674659654126561,0,9.207679010067611e-07,0.0
469,short_2link,redundant_4link,ejar_absolute,absolute,0,2,4,4.401561267439042,0.009347037038058845,0.9999792463938415,0.00015653106747967485,0.01674659654126561,0,0.00015653106747967485,0.0
469,short_2link,redundant_4link,ejar_capability,token,0,2,4,4.401561267439042,0.00109854492983061,0.9999994458280431,7.760045754673035e-05,0.07063931054704428,0,7.760045754673035e-05,0.0037708190030589623
470,long_2link,large_6link,raw_joint,absolute,0,2,6,2.341992405896529,0.9938579702551901,0.13334361920300278,0.04253393819716037,0.04279679639977238,0,0.0,0.0
470,long_2link,large_6link,normalized_copy,absolute,0,2,6,2.341992405896529,1.026265718994797,-0.05096997504300922,0.04392088605415206,0.04279679639977238,0,0.0,0.0
470,long_2link,large_6link,link_scaled,absolute,0,2,6,2.341992405896529,1.0270256626281746,-0.05096997765498075,0.04395340920786497,0.04279679639977238,0,0.0,0.0
470,long_2link,large_6link,static_home,absolute,0,2,6,2.341992405896529,0.8845090456907612,0.48800645044412727,0.037854154426693515,0.04279679639977238,0,0.01492889897720667,0.0
470,long_2link,large_6link,target_ik,absolute,0,2,6,2.341992405896529,2.6782884354918965e-05,0.9999994539807275,1.1462216755190003e-06,0.04279679639977238,0,1.1462216755190003e-06,0.0
470,long_2link,large_6link,ejar_absolute,absolute,0,2,6,2.341992405896529,0.009722487601836244,0.999997472508744,0.00041609133211758457,0.04279679639977238,0,0.00041609133211758457,0.0
470,long_2link,large_6link,ejar_capability,token,0,2,6,2.341992405896529,0.0033579787079134004,0.9999964790822675,0.00010565914420859584,0.03146510149144817,0,0.00010565914420859584,0.0059083905715158975
471,wide_2link,heavy_3link,raw_joint,absolute,0,2,3,6.538245148200735,1.3964854501411965,0.395212317542027,0.10646616387967563,0.07623864786591622,1,0.0,0.0
471,wide_2link,heavy_3link,normalized_copy,absolute,0,2,3,6.538245148200735,1.2931905094751355,0.396330786580482,0.09859109716861016,0.07623864786591622,0,0.0,0.0
471,wide_2link,heavy_3link,link_scaled,absolute,0,2,3,6.538245148200735,1.0174810951773965,0.3963307570779639,0.07757138394293742,0.07623864786591622,0,0.0,0.0
471,wide_2link,heavy_3link,static_home,absolute,0,2,3,6.538245148200735,0.9163475042547876,0.43105845279312066,0.06986109561603943,0.07623864786591622,0,0.0591408723849672,0.0
471,wide_2link,heavy_3link,target_ik,absolute,0,2,3,6.538245148200735,0.7435664295145674,0.9999993235654526,0.056688499928244145,0.07623864786591622,1,0.056688499928244145,0.0
471,wide_2link,heavy_3link,ejar_absolute,absolute,0,2,3,6.538245148200735,0.7425002943146821,0.9999257145956035,0.0566072192210965,0.07623864786591622,1,0.0566072192210965,0.0
471,wide_2link,heavy_3link,ejar_capability,token,0,2,3,6.538245148200735,0.0066229691667754765,0.9999799241897273,0.0004006000832503919,0.06048647767183594,0,0.0004006000832503919,0.02543771873664489
472,asym_3link,snake_6link,raw_joint,absolute,0,3,6,1.9823190907133947,1.9112948094241289,-0.7804516449927075,0.12528669385909708,0.06555068916110907,0,0.0,0.0
472,asym_3link,snake_6link,normalized_copy,absolute,0,3,6,1.9823190907133947,1.8695425559791958,-0.8086384069084938,0.12254980483000016,0.06555068916110907,0,0.0,0.0
472,asym_3link,snake_6link,link_scaled,absolute,0,3,6,1.9823190907133947,1.9166242431487543,-0.8086384164123799,0.12563604191791417,0.06555068916110907,0,0.0,0.0
472,asym_3link,snake_6link,static_home,absolute,0,3,6,1.9823190907133947,1.2601323064276158,-0.8253469805012906,0.08260254238064038,0.06555068916110907,0,0.05047578860903295,0.0
472,asym_3link,snake_6link,target_ik,absolute,0,3,6,1.9823190907133947,1.998435340699222e-05,0.9999997672181313,1.3099881582518513e-06,0.06555068916110907,0,1.3099881582518513e-06,0.0
472,asym_3link,snake_6link,ejar_absolute,absolute,0,3,6,1.9823190907133947,0.0040717933689755695,0.9999972684744488,0.000266908865529776,0.06555068916110907,0,0.000266908865529776,0.0
472,asym_3link,snake_6link,ejar_capability,token,0,3,6,1.9823190907133947,0.0038360294575148215,0.999997051892842,0.00015916295226715295,0.04149158659856525,0,0.00015916295226715295,0.005105833166505621
473,heavy_3link,asym_3link,raw_joint,absolute,1,3,3,163.63429264721069,1.5145220680214162,-0.9564186680597041,0.06058609307946615,0.04000343926588949,0,0.0,0.0
473,heavy_3link,asym_3link,normalized_copy,absolute,1,3,3,163.63429264721069,1.43944096225082,-0.9555163133843795,0.05758259054967517,0.04000343926588949,0,0.0,0.0
473,heavy_3link,asym_3link,link_scaled,absolute,1,3,3,163.63429264721069,1.610307191160664,-0.9555166788877072,0.06441782753132791,0.04000343926588949,0,0.0,0.0
473,heavy_3link,asym_3link,static_home,absolute,1,3,3,163.63429264721069,0.26798489230980255,0.9634341254430947,0.010720317631676015,0.04000343926588949,0,0.00988915012510126,0.0
473,heavy_3link,asym_3link,target_ik,absolute,1,3,3,163.63429264721069,0.9181176251332853,0.9994754766377569,0.0367278635740797,0.04000343926588949,1,0.0367278635740797,0.0
473,heavy_3link,asym_3link,ejar_absolute,absolute,1,3,3,163.63429264721069,0.25393190041508684,0.9672312373736985,0.010158149609858726,0.04000343926588949,0,0.010158149609858726,0.0
473,heavy_3link,asym_3link,ejar_capability,token,1,3,3,163.63429264721069,0.0058338864851415675,0.999983088920576,0.0005244928271409575,0.08990452979208824,0,0.0005244928271409575,0.21144110801295413
474,teacher_2link,needle_5link,raw_joint,absolute,0,2,5,5.28297268994001,0.06500219411613851,0.9999991840316792,0.004811797090427948,0.07402514777929776,0,0.0,0.0
474,teacher_2link,needle_5link,normalized_copy,absolute,0,2,5,5.28297268994001,0.4802166025315532,0.99967709525285,0.035548105448687126,0.07402514777929776,0,0.0,0.0
474,teacher_2link,needle_5link,link_scaled,absolute,0,2,5,5.28297268994001,0.5274411643278729,0.9996770601787369,0.03904391066169683,0.07402514777929776,0,0.0,0.0
474,teacher_2link,needle_5link,static_home,absolute,0,2,5,5.28297268994001,0.4708548182109417,0.9986495820110938,0.03485509797151416,0.07402514777929776,0,0.05827163212222094,0.0
474,teacher_2link,needle_5link,target_ik,absolute,0,2,5,5.28297268994001,2.9345682922520783e-06,0.9999998175076283,2.1723185443696987e-07,0.07402514777929776,0,2.1723185443696987e-07,0.0
474,teacher_2link,needle_5link,ejar_absolute,absolute,0,2,5,5.28297268994001,0.0025693427279057167,0.9999977761034714,0.00019019597769822746,0.07402514777929776,0,0.00019019597769822746,0.0
474,teacher_2link,needle_5link,ejar_capability,token,0,2,5,5.28297268994001,0.0026375722804486317,0.9999971907494111,0.00010743761598605971,0.04073352383359635,0,0.00010743761598605971,0.010980259585829573
475,short_2link,wide_2link,raw_joint,absolute,0,2,2,2.318441108340153,0.8881564111696174,0.9572128211951768,0.007828917034387354,0.008814794385057702,0,0.0,0.0
475,short_2link,wide_2link,normalized_copy,absolute,0,2,2,2.318441108340153,0.8715931766634734,0.6421167201073784,0.007682915511300967,0.008814794385057702,0,0.0,0.0
475,short_2link,wide_2link,link_scaled,absolute,0,2,2,2.318441108340153,0.7802017869072913,0.6421140412699875,0.006877319110644163,0.008814794385057702,0,0.0,0.0
475,short_2link,wide_2link,static_home,absolute,0,2,2,2.318441108340153,0.7256831648596943,0.9807664858212884,0.006396748612619301,0.008814794385057702,0,0.008263661858447272,0.0
475,short_2link,wide_2link,target_ik,absolute,0,2,2,2.318441108340153,7.398069015403679e-06,0.9999871301626029,6.521246461531872e-08,0.008814794385057702,0,6.521246461531872e-08,0.0
475,short_2link,wide_2link,ejar_absolute,absolute,0,2,2,2.318441108340153,0.002480164978687144,0.9999862805020759,2.1862146808313168e-05,0.008814794385057702,0,2.1862146808313168e-05,0.0
475,short_2link,wide_2link,ejar_capability,token,0,2,2,2.318441108340153,0.0031868147405616516,0.999994338244971,5.3301440850346995e-05,0.01672561538802795,0,5.3301440850346995e-05,0.005538750123736246
476,long_2link,soft_5link,raw_joint,absolute,0,2,5,16.955694589839812,0.7090796951486178,0.9691606320625366,0.02108362751059026,0.029733790074318228,0,0.0,0.0
476,long_2link,soft_5link,normalized_copy,absolute,0,2,5,16.955694589839812,0.7021773516218748,0.9731558305538506,0.02087839467024291,0.029733790074318228,0,0.0,0.0
476,long_2link,soft_5link,link_scaled,absolute,0,2,5,16.955694589839812,0.5680663933471265,0.9731569583837284,0.016890767456124937,0.029733790074318228,0,0.0,0.0
476,long_2link,soft_5link,static_home,absolute,0,2,5,16.955694589839812,0.7512835640338091,0.9531489437325769,0.02233850853055046,0.029733790074318228,0,0.02847774460679781,0.0
476,long_2link,soft_5link,target_ik,absolute,0,2,5,16.955694589839812,0.00014182005433347388,0.9999988598356726,4.216847865699972e-06,0.029733790074318228,0,4.216847865699972e-06,0.0
476,long_2link,soft_5link,ejar_absolute,absolute,0,2,5,16.955694589839812,0.0321389509906718,0.9995237270605262,0.0009556128541043881,0.029733790074318228,0,0.0009556128541043881,0.0
476,long_2link,soft_5link,ejar_capability,token,0,2,5,16.955694589839812,0.008175062928452444,0.9999667061858627,0.0004375210749594433,0.05351898457706478,0,0.0004375210749594433,0.08283279301350141
477,wide_2link,long_2link,raw_joint,absolute,0,2,2,9.322625205267965,0.4012830978848984,0.9171432293476107,0.017224594191583148,0.04292379589643381,1,0.0,0.0
477,wide_2link,long_2link,normalized_copy,absolute,0,2,2,9.322625205267965,0.8380122990273399,0.996688154680793,0.03597066972016309,0.04292379589643381,0,0.0,0.0
477,wide_2link,long_2link,link_scaled,absolute,0,2,2,9.322625205267965,0.17723249788775008,0.9966879814657494,0.007607491742781419,0.04292379589643381,0,0.0,0.0
477,wide_2link,long_2link,static_home,absolute,0,2,2,9.322625205267965,0.44999106595550226,0.9966395006185598,0.01931532512028373,0.04292379589643381,0,0.035114465753549276,0.0
477,wide_2link,long_2link,target_ik,absolute,0,2,2,9.322625205267965,1.189221195993154e-05,0.999999457176998,5.104588908174425e-07,0.04292379589643381,0,5.104588908174425e-07,0.0
477,wide_2link,long_2link,ejar_absolute,absolute,0,2,2,9.322625205267965,0.003405192786775801,0.9999939443932854,0.0001461638035727659,0.04292379589643381,0,0.0001461638035727659,0.0
477,wide_2link,long_2link,ejar_capability,token,0,2,2,9.322625205267965,0.003543527830847825,0.999993942128999,0.00039202825393181204,0.11063219173150603,0,0.00039202825393181204,0.025349621965996626
478,asym_3link,long_4link,raw_joint,absolute,0,3,4,1.5124971833439838,1.9987403029760844,-0.9970975950333796,0.0754807606081654,0.03776416500784807,0,0.0,0.0
478,asym_3link,long_4link,normalized_copy,absolute,0,3,4,1.5124971833439838,1.8446157572662416,-0.9976223153754443,0.06966037567809473,0.03776416500784807,0,0.0,0.0
478,asym_3link,long_4link,link_scaled,absolute,0,3,4,1.5124971833439838,1.629515437289545,-0.9976220329322771,0.06153729148615352,0.03776416500784807,0,0.0,0.0
478,asym_3link,long_4link,static_home,absolute,0,3,4,1.5124971833439838,1.3077550050871296,-0.7956886289388834,0.049386277109704564,0.03776416500784807,0,0.022441836349092782,0.0
478,asym_3link,long_4link,target_ik,absolute,0,3,4,1.5124971833439838,9.217981324050935e-06,0.9999992987910508,3.4810937697870266e-07,0.03776416500784807,0,3.4810937697870266e-07,0.0
478,asym_3link,long_4link,ejar_absolute,absolute,0,3,4,1.5124971833439838,0.002110512561475456,0.9999991287994985,7.970174673320778e-05,0.03776416500784807,0,7.970174673320778e-05,0.0
478,asym_3link,long_4link,ejar_capability,token,0,3,4,1.5124971833439838,0.0028347568846509574,0.9999977857543179,7.100748286669343e-05,0.025048878235877245,0,7.100748286669343e-05,0.0033071004187312254
479,heavy_3link,short_2link,raw_joint,absolute,0,3,2,40.82350950052142,1.0745849360426982,-0.9914460028160272,0.021178967994319543,0.01970897432987379,0,0.0,0.0
479,heavy_3link,short_2link,normalized_copy,absolute,0,3,2,40.82350950052142,1.6547869629823375,-0.7580496231362812,0.03261415542961566,0.01970897432987379,0,0.0,0.0
479,heavy_3link,short_2link,link_scaled,absolute,0,3,2,40.82350950052142,2.361182184612103,-0.7580508902080945,0.04653648142585743,0.01970897432987379,1,0.0,0.0
479,heavy_3link,short_2link,static_home,absolute,0,3,2,40.82350950052142,1.3672169435021813,-0.6889717642608493,0.026946445010069934,0.01970897432987379,0,0.01737502229245202,0.0
479,heavy_3link,short_2link,target_ik,absolute,0,3,2,40.82350950052142,0.8051393034988644,0.9999795914852209,0.015868470669770884,0.01970897432987379,1,0.015868470669770884,0.0
479,heavy_3link,short_2link,ejar_absolute,absolute,0,3,2,40.82350950052142,0.6838272612171633,0.9192062150213713,0.01347753462122423,0.01970897432987379,1,0.01347753462122423,0.0
479,heavy_3link,short_2link,ejar_capability,token,0,3,2,40.82350950052142,0.025410686044123908,0.9996768213537348,0.0007537085408056378,0.029661084871387917,0,0.0007537085408056378,0.441568095272758
480,teacher_2link,redundant_4link,raw_joint,absolute,0,2,4,2.188724112277036,0.4630972493837974,0.9723172674832301,0.028304342693860347,0.061119650933848524,0,0.0,0.0
480,teacher_2link,redundant_4link,normalized_copy,absolute,0,2,4,2.188724112277036,0.5653557939257665,0.9843599476325497,0.03455434934352744,0.061119650933848524,0,0.0,0.0
480,teacher_2link,redundant_4link,link_scaled,absolute,0,2,4,2.188724112277036,0.5653557939257665,0.9843599476325497,0.03455434934352744,0.061119650933848524,0,0.0,0.0
480,teacher_2link,redundant_4link,static_home,absolute,0,2,4,2.188724112277036,0.8440773803907987,0.6736493660831052,0.051589715694720276,0.061119650933848524,0,0.05489988095495749,0.0
480,teacher_2link,redundant_4link,target_ik,absolute,0,2,4,2.188724112277036,2.0728654080219825e-05,0.9999997322513406,1.2669281224401846e-06,0.061119650933848524,0,1.2669281224401846e-06,0.0
480,teacher_2link,redundant_4link,ejar_absolute,absolute,0,2,4,2.188724112277036,0.004077651958590718,0.9999977867668273,0.0002492246684164404,0.061119650933848524,0,0.0002492246684164404,0.0
480,teacher_2link,redundant_4link,ejar_capability,token,0,2,4,2.188724112277036,0.004648105709787645,0.9999975196500933,0.00013193586492271186,0.028384866548276898,0,0.00013193586492271186,0.005006374010655862
481,short_2link,large_6link,raw_joint,absolute,0,2,6,1.6190585004361415,0.6354399730909674,0.8434846295466195,0.016253338402981085,0.025578085194231777,0,0.0,0.0
481,short_2link,large_6link,normalized_copy,absolute,0,2,6,1.6190585004361415,0.63285770596396,0.979986640602647,0.016187288951829956,0.025578085194231777,0,0.0,0.0
481,short_2link,large_6link,link_scaled,absolute,0,2,6,1.6190585004361415,0.8231831070862606,0.9799823252703195,0.0210554484666879,0.025578085194231777,0,0.0,0.0
481,short_2link,large_6link,static_home,absolute,0,2,6,1.6190585004361415,0.9654079029654199,0.26300745803838377,0.024693286554642056,0.025578085194231777,0,0.023569433992487364,0.0
481,short_2link,large_6link,target_ik,absolute,0,2,6,1.6190585004361415,9.925607781463513e-06,0.9999984714884895,2.538780513644114e-07,0.025578085194231777,0,2.538780513644114e-07,0.0
481,short_2link,large_6link,ejar_absolute,absolute,0,2,6,1.6190585004361415,0.0030165819493048417,0.9999983566046746,7.715839311128296e-05,0.025578085194231777,0,7.715839311128296e-05,0.0
481,short_2link,large_6link,ejar_capability,token,0,2,6,1.6190585004361415,0.0016087661969979962,0.999999287321139,7.304096220689017e-05,0.04540184940137386,0,7.304096220689017e-05,0.0019787420768801263
482,long_2link,heavy_3link,raw_joint,absolute,0,2,3,4.6683123146020025,1.6994073898172024,-0.4129760501770881,0.1035660582387928,0.06094245391655354,0,0.0,0.0
482,long_2link,heavy_3link,normalized_copy,absolute,0,2,3,4.6683123146020025,1.3449879922083618,-0.3318621689997709,0.08196687007846395,0.06094245391655354,0,0.0,0.0
482,long_2link,heavy_3link,link_scaled,absolute,0,2,3,4.6683123146020025,1.3509055780715922,-0.3318621708590684,0.08232750228814871,0.06094245391655354,0,0.0,0.0
482,long_2link,heavy_3link,static_home,absolute,0,2,3,4.6683123146020025,1.236871957162351,-0.602703629243605,0.07537801348691592,0.06094245391655354,0,0.05652961406697564,0.0
482,long_2link,heavy_3link,target_ik,absolute,0,2,3,4.6683123146020025,0.43164718725258033,0.9999995252067125,0.026305639248997523,0.06094245391655354,1,0.026305639248997523,0.0
482,long_2link,heavy_3link,ejar_absolute,absolute,0,2,3,4.6683123146020025,0.43306652288640596,0.9999690868408341,0.026392137046873397,0.06094245391655354,1,0.026392137046873397,0.0
482,long_2link,heavy_3link,ejar_capability,token,0,2,3,4.6683123146020025,0.016789193943718646,0.999995333648626,0.00035518235774707394,0.021155413544481964,0,0.00035518235774707394,0.016935411753426725
483,wide_2link,snake_6link,raw_joint,absolute,0,2,6,2.7152978461274735,1.8682755855316893,0.1074432421582143,0.0657911551722168,0.0352149082359377,0,0.0,0.0
483,wide_2link,snake_6link,normalized_copy,absolute,0,2,6,2.7152978461274735,1.5225738203804586,0.15673764065715548,0.05361729888971276,0.0352149082359377,0,0.0,0.0
483,wide_2link,snake_6link,link_scaled,absolute,0,2,6,2.7152978461274735,1.453221549513166,0.15673763336855653,0.051175064965814886,0.0352149082359377,0,0.0,0.0
483,wide_2link,snake_6link,static_home,absolute,0,2,6,2.7152978461274735,1.0192830362769307,0.09743686995867806,0.035893959608223114,0.0352149082359377,0,0.031071368750469116,0.0
483,wide_2link,snake_6link,target_ik,absolute,0,2,6,2.7152978461274735,2.6139048137981064e-05,0.9999991935860073,9.204842076928095e-07,0.0352149082359377,0,9.204842076928095e-07,0.0
483,wide_2link,snake_6link,ejar_absolute,absolute,0,2,6,2.7152978461274735,0.00607127229638485,0.999999074190234,0.00021379930286385555,0.0352149082359377,0,0.00021379930286385555,0.0
483,wide_2link,snake_6link,ejar_capability,token,0,2,6,2.7152978461274735,0.0025762924157792383,0.9999974933383157,0.00010448354878147002,0.04055577913642035,0,0.00010448354878147002,0.004705834409827153
484,asym_3link,asym_3link,raw_joint,absolute,1,3,3,112.44879691938682,1.4284701237872455,-0.009738866735206912,0.04604124308048854,0.03223115477553785,0,0.0,0.0
484,asym_3link,asym_3link,normalized_copy,absolute,1,3,3,112.44879691938682,1.4284701237872455,-0.009738866735206912,0.04604124308048854,0.03223115477553785,0,0.0,0.0
484,asym_3link,asym_3link,link_scaled,absolute,1,3,3,112.44879691938682,1.4284701237872455,-0.009738866735206912,0.04604124308048854,0.03223115477553785,0,0.0,0.0
484,asym_3link,asym_3link,static_home,absolute,1,3,3,112.44879691938682,1.0000963228519983,-0.026667272748859085,0.03223426037238535,0.03223115477553785,0,0.03223096857210309,0.0
484,asym_3link,asym_3link,target_ik,absolute,1,3,3,112.44879691938682,0.9558519691731999,0.9999771537315284,0.030808213716776008,0.03223115477553785,1,0.030808213716776008,0.0
484,asym_3link,asym_3link,ejar_absolute,absolute,1,3,3,112.44879691938682,0.9607813017896578,0.9752342113416282,0.0309670918042065,0.03223115477553785,1,0.0309670918042065,0.0
484,asym_3link,asym_3link,ejar_capability,token,1,3,3,112.44879691938682,0.21176629360039684,0.9773306057054708,0.002309777093707168,0.010907197942933381,0,0.002309777093707168,0.8897357381292432
485,heavy_3link,needle_5link,raw_joint,absolute,0,3,5,1.5203541094701987,3.008729756933047,-0.8582760015260128,0.06465948089400944,0.021490623322445022,0,0.0,0.0
485,heavy_3link,needle_5link,normalized_copy,absolute,0,3,5,1.5203541094701987,2.4630915802852336,-0.8621776892076887,0.05293337582368739,0.021490623322445022,0,0.0,0.0
485,heavy_3link,needle_5link,link_scaled,absolute,0,3,5,1.5203541094701987,2.7880198459994494,-0.8621779016744366,0.05991628711389519,0.021490623322445022,0,0.0,0.0
485,heavy_3link,needle_5link,static_home,absolute,0,3,5,1.5203541094701987,0.6209532288195755,0.914820070000699,0.013344672562370737,0.021490623322445022,0,0.010910843606224681,0.0
485,heavy_3link,needle_5link,target_ik,absolute,0,3,5,1.5203541094701987,1.4177792354783097e-05,0.9999978347365889,3.046896092182767e-07,0.021490623322445022,0,3.046896092182767e-07,0.0
485,heavy_3link,needle_5link,ejar_absolute,absolute,0,3,5,1.5203541094701987,0.004288827928501784,0.9999967338579954,9.216958979504195e-05,0.021490623322445022,0,9.216958979504195e-05,0.0
485,heavy_3link,needle_5link,ejar_capability,token,0,3,5,1.5203541094701987,0.0038618331854835862,0.9999984405976515,0.00012000239642337055,0.031073945144140254,0,0.00012000239642337055,0.004254500449385402
486,teacher_2link,wide_2link,raw_joint,absolute,0,2,2,2.2554756365931437,0.9721817659375906,0.38927938624917785,0.08093920882265841,0.08325522107732326,0,0.0,0.0
486,teacher_2link,wide_2link,normalized_copy,absolute,0,2,2,2.2554756365931437,1.022515747882158,0.22762904329298198,0.08512977566748935,0.08325522107732326,0,0.0,0.0
486,teacher_2link,wide_2link,link_scaled,absolute,0,2,2,2.2554756365931437,1.0546356734174211,0.22762905224226207,0.08780392720103476,0.08325522107732326,0,0.0,0.0
486,teacher_2link,wide_2link,static_home,absolute,0,2,2,2.2554756365931437,1.0149495266301234,0.3686883216563785,0.08449984823686504,0.08325522107732326,0,0.02071818121109747,0.0
486,teacher_2link,wide_2link,target_ik,absolute,0,2,2,2.2554756365931437,0.5218719622635218,0.9999996971653018,0.043448566114177974,0.08325522107732326,1,0.043448566114177974,0.0
486,teacher_2link,wide_2link,ejar_absolute,absolute,0,2,2,2.2554756365931437,0.520945434589241,0.9999952303595117,0.04337142784689494,0.08325522107732326,1,0.04337142784689494,0.0
486,teacher_2link,wide_2link,ejar_capability,token,0,2,2,2.2554756365931437,0.00464069069308175,0.9999943977235286,0.00016837562038636198,0.03628244735135706,0,0.00016837562038636198,0.007385613402014837
487,short_2link,soft_5link,raw_joint,absolute,0,2,5,6.593210473595761,0.9720363281496057,0.652734090056999,0.08319940298491307,0.08559289360229709,0,0.0,0.0
487,short_2link,soft_5link,normalized_copy,absolute,0,2,5,6.593210473595761,0.9101953169116758,0.6428137983521258,0.07790625182792546,0.08559289360229709,0,0.0,0.0
487,short_2link,soft_5link,link_scaled,absolute,0,2,5,6.593210473595761,0.7782727845346843,0.6428137632597659,0.0666146204185135,0.08559289360229709,0,0.0,0.0
487,short_2link,soft_5link,static_home,absolute,0,2,5,6.593210473595761,0.766290650452515,0.6510527492615933,0.0655890348789078,0.08559289360229709,0,0.06311033781201791,0.0
487,short_2link,soft_5link,target_ik,absolute,0,2,5,6.593210473595761,0.4766681414072858,0.9999997370768746,0.04079940598774666,0.08559289360229709,1,0.04079940598774666,0.0
487,short_2link,soft_5link,ejar_absolute,absolute,0,2,5,6.593210473595761,0.5142617620028773,0.999936116873382,0.04401715279310387,0.08559289360229709,1,0.04401715279310387,0.0
487,short_2link,soft_5link,ejar_capability,token,0,2,5,6.593210473595761,0.0036092335959925816,0.9999938898564047,0.0002773072916177778,0.07683273488212154,0,0.0002773072916177778,0.016473906698384475
488,long_2link,long_2link,raw_joint,absolute,0,2,2,12.032404325525768,1.331869008249197,0.11476375282628597,0.04043741604154909,0.03036140525774146,0,0.0,0.0
488,long_2link,long_2link,normalized_copy,absolute,0,2,2,12.032404325525768,1.331869008249197,0.11476375282628597,0.04043741604154909,0.03036140525774146,0,0.0,0.0
488,long_2link,long_2link,link_scaled,absolute,0,2,2,12.032404325525768,1.331869008249197,0.11476375282628597,0.04043741604154909,0.03036140525774146,0,0.0,0.0
488,long_2link,long_2link,static_home,absolute,0,2,2,12.032404325525768,1.0955774540136949,0.3229257016591243,0.03326327216813185,0.03036140525774146,0,0.013544911438611508,0.0
488,long_2link,long_2link,target_ik,absolute,0,2,2,12.032404325525768,0.5585357010400929,0.9999975405038041,0.01695792932873069,0.03036140525774146,1,0.01695792932873069,0.0
488,long_2link,long_2link,ejar_absolute,absolute,0,2,2,12.032404325525768,0.5557713534385147,0.9997783926347826,0.016873999848161562,0.03036140525774146,1,0.016873999848161562,0.0
488,long_2link,long_2link,ejar_capability,token,0,2,2,12.032404325525768,0.0116355239122093,0.9999322589350145,0.00021408970622666752,0.018399660918276026,0,0.00021408970622666752,0.05877236533552118
489,wide_2link,long_4link,raw_joint,absolute,0,2,4,3.4250377262782212,2.476978104024929,-0.721353467282388,0.07490457581164528,0.03024030499621781,0,0.0,0.0
489,wide_2link,long_4link,normalized_copy,absolute,0,2,4,3.4250377262782212,1.9803891150383282,-0.6587334814791205,0.059887572830338034,0.03024030499621781,0,0.0,0.0
489,wide_2link,long_4link,link_scaled,absolute,0,2,4,3.4250377262782212,1.6175838962763367,-0.6587331638873993,0.04891623199795067,0.03024030499621781,0,0.0,0.0
489,wide_2link,long_4link,static_home,absolute,0,2,4,3.4250377262782212,1.5150595972284717,-0.7008876607890614,0.04581586582269549,0.03024030499621781,0,0.018604862022163136,0.0
