trial,scenario,method,relative_effect_error,absolute_error,effect_cosine,clipped
1722,zero_effect,normalized_copy,0.0,0.0,0.0,0
1722,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1723,same_geometry_diff_limits,normalized_copy,0.39817339226746323,0.014736685046235437,0.9997714251753494,0
1723,same_geometry_diff_limits,ejar_absolute,0.043700568791983564,0.001617389637618515,0.9990449908351828,0
1724,same_limits_diff_geometry,normalized_copy,0.5919412344073806,0.011477352651139533,0.955551216121875,0
1724,same_limits_diff_geometry,ejar_absolute,0.031065329803161422,0.0006023363885636299,0.999694782742389,0
1725,matched_morphology,normalized_copy,0.0,0.0,0.999999906975258,0
1725,matched_morphology,ejar_absolute,0.004205483195086974,0.0004360302787982673,0.999991164343285,0
1726,random_map,normalized_copy,1.576694340320658,0.11931584499735708,0.020370568771382283,0
1726,random_map,ejar_absolute,1.17159877427482,0.08866036629651268,0.09383697823486244,0
1727,zero_effect,normalized_copy,0.0,0.0,0.0,0
1727,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1728,same_geometry_diff_limits,normalized_copy,1.0325424974083848,0.07735626262429546,0.3308706142258539,0
1728,same_geometry_diff_limits,ejar_absolute,0.8730654061313092,0.06540852024434292,0.9992637368216132,1
1729,same_limits_diff_geometry,normalized_copy,0.33911433867089114,0.005833214334800667,0.9567979886482062,0
1729,same_limits_diff_geometry,ejar_absolute,0.014984464546657436,0.0002577525731747462,0.9999123470825282,0
1730,matched_morphology,normalized_copy,0.0,0.0,0.9999995744509507,0
1730,matched_morphology,ejar_absolute,0.006702480156166459,0.0003249081767369569,0.9999801735828302,0
1731,random_map,normalized_copy,0.6864597044309374,0.030231630314469547,0.8946118568721922,0
1731,random_map,ejar_absolute,1.684517898067067,0.07418603309670939,-0.10954675610732562,0
1732,zero_effect,normalized_copy,0.0,0.0,0.0,0
1732,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1733,same_geometry_diff_limits,normalized_copy,0.3960021669174828,0.007197704716769563,0.9981425758666083,0
1733,same_geometry_diff_limits,ejar_absolute,0.07399662868917545,0.0013449569922482424,0.9978892757178706,0
1734,same_limits_diff_geometry,normalized_copy,1.0561772510708896,0.0582100103953206,0.4849726673201746,0
1734,same_limits_diff_geometry,ejar_absolute,0.9242198010987752,0.050937325316344956,0.5511559916202313,1
1735,matched_morphology,normalized_copy,0.0,0.0,0.9999972617048096,0
1735,matched_morphology,ejar_absolute,0.011943539378588114,0.00022824030663307288,0.9999878483850313,0
1736,random_map,normalized_copy,1.365415130336623,0.06247515947901796,-0.6054220993474447,0
1736,random_map,ejar_absolute,0.9049627301231767,0.041406960880149626,0.6156712934364711,0
1737,zero_effect,normalized_copy,0.0,0.0,0.0,0
1737,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1738,same_geometry_diff_limits,normalized_copy,0.7952691682084988,0.015443598801338635,0.7820695214950042,0
1738,same_geometry_diff_limits,ejar_absolute,0.2840388650553589,0.005515846019510819,0.9724733610240164,1
1739,same_limits_diff_geometry,normalized_copy,1.0530229267432756,0.010613175431511652,0.03355151159229111,0
1739,same_limits_diff_geometry,ejar_absolute,0.47811047593853045,0.004818765316413903,0.9678587320292035,1
1740,matched_morphology,normalized_copy,0.0,0.0,0.9999997344430204,0
1740,matched_morphology,ejar_absolute,0.009994812121886985,0.0006133321410179285,0.9999501205789033,0
1741,random_map,normalized_copy,2.891961702670217,0.016132550325148657,-0.9800672003668671,0
1741,random_map,ejar_absolute,2.8808715948559316,0.016070685148213536,-0.687046501301631,0
1742,zero_effect,normalized_copy,0.0,0.0,0.0,0
1742,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1743,same_geometry_diff_limits,normalized_copy,1.2943444303409926,0.0689417970751185,-0.2524950657392464,0
1743,same_geometry_diff_limits,ejar_absolute,0.5496226875771494,0.029275032909781607,0.9998708922350009,1
1744,same_limits_diff_geometry,normalized_copy,0.8158955322477034,0.016248844940650774,0.5801956255437577,0
1744,same_limits_diff_geometry,ejar_absolute,0.02924269837730141,0.0005823785678418612,0.9996540404129048,0
1745,matched_morphology,normalized_copy,0.0,0.0,0.9999854769506451,0
1745,matched_morphology,ejar_absolute,0.011355228221275606,9.422450384674233e-05,0.9999533439820983,0
1746,random_map,normalized_copy,1.8814699927462357,0.06000464396384658,-0.008311569775456744,0
1746,random_map,ejar_absolute,1.5040005134544912,0.04796622623757748,0.10836610198395435,0
1747,zero_effect,normalized_copy,0.0,0.0,0.0,0
1747,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1748,same_geometry_diff_limits,normalized_copy,0.9019130406302583,0.03494490501924487,0.4837282902270939,0
1748,same_geometry_diff_limits,ejar_absolute,0.6376567502943096,0.024706211763324423,0.9995805807406843,1
1749,same_limits_diff_geometry,normalized_copy,0.43422512595174084,0.0117788095843195,0.9302932137798047,0
1749,same_limits_diff_geometry,ejar_absolute,0.0012905353034476045,3.500711656847036e-05,0.999998593514252,0
1750,matched_morphology,normalized_copy,0.0,0.0,0.9999994175170149,0
1750,matched_morphology,ejar_absolute,0.013811169048990843,0.0005722538237448155,0.99990417637153,0
1751,random_map,normalized_copy,1.345811295897846,0.13515553923930132,0.4979159312359959,0
1751,random_map,ejar_absolute,0.9705011256146243,0.09746433498114272,0.6312419115314356,0
1752,zero_effect,normalized_copy,0.0,0.0,0.0,0
1752,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1753,same_geometry_diff_limits,normalized_copy,1.418772808412338,0.00852745621601849,-0.5815816138092285,0
1753,same_geometry_diff_limits,ejar_absolute,0.024751158762384602,0.00014876548337442862,0.9999674290362729,0
1754,same_limits_diff_geometry,normalized_copy,1.7534514248584716,0.02324273485415211,-0.9455171644805538,0
1754,same_limits_diff_geometry,ejar_absolute,0.09171308862107759,0.001215695497037859,0.9997895838945982,1
1755,matched_morphology,normalized_copy,0.0,0.0,0.9999997343074366,0
1755,matched_morphology,ejar_absolute,0.002369123416802405,0.00014534427680117483,0.9999982163857829,0
1756,random_map,normalized_copy,0.30385589132856206,0.0016498156218700104,0.9719320113437631,0
1756,random_map,ejar_absolute,1.112673905795718,0.0060413730462903215,-0.4612137090397088,0
1757,zero_effect,normalized_copy,0.0,0.0,0.0,0
1757,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1758,same_geometry_diff_limits,normalized_copy,0.7758925644411042,0.05407824628081308,0.6535308260122242,0
1758,same_geometry_diff_limits,ejar_absolute,0.5780199520637652,0.040286898928389964,0.9999785677289008,1
1759,same_limits_diff_geometry,normalized_copy,0.6388302970596997,0.040845041145348635,0.7695661706023906,0
1759,same_limits_diff_geometry,ejar_absolute,0.5160866216153259,0.032997150247042896,0.999839481956636,1
1760,matched_morphology,normalized_copy,0.0,0.0,0.9999993208995572,0
1760,matched_morphology,ejar_absolute,0.0007510432758403525,2.8820255006768104e-05,0.999999304823351,0
1761,random_map,normalized_copy,1.0105939031568445,0.028605327434244477,0.9809430872860442,0
1761,random_map,ejar_absolute,1.2204783383973672,0.0345462033633909,-0.8928583544691434,0
1762,zero_effect,normalized_copy,0.0,0.0,0.0,0
1762,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1763,same_geometry_diff_limits,normalized_copy,1.03592429919141,0.031103335276755167,0.26752638403292756,0
1763,same_geometry_diff_limits,ejar_absolute,0.9514179549969235,0.02856605609665909,0.3099169143938786,0
1764,same_limits_diff_geometry,normalized_copy,1.4147117516217378,0.04668111133569554,0.1677332898810095,0
1764,same_limits_diff_geometry,ejar_absolute,0.5699683692415913,0.01880719296485041,0.9998354037633602,1
1765,matched_morphology,normalized_copy,0.0,0.0,0.9999999182589694,0
1765,matched_morphology,ejar_absolute,0.0012286849807604016,0.00013590032065465937,0.9999992730957787,0
1766,random_map,normalized_copy,1.076741955227263,0.08893254419499647,0.37251581551163304,0
1766,random_map,ejar_absolute,1.5956696859501731,0.13179291860734474,-0.2997945324941914,0
1767,zero_effect,normalized_copy,0.0,0.0,0.0,0
1767,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1768,same_geometry_diff_limits,normalized_copy,0.4511013504299434,0.033906718773021156,0.9578315212956164,0
1768,same_geometry_diff_limits,ejar_absolute,0.6537793106797335,0.04914086647204571,0.9689611421790668,1
1769,same_limits_diff_geometry,normalized_copy,0.8956909251144194,0.045800191222162764,0.5390072222221637,0
1769,same_limits_diff_geometry,ejar_absolute,0.8443471993290456,0.043174785076925765,0.9922201339502633,1
1770,matched_morphology,normalized_copy,0.0,0.0,0.9999991438084945,0
1770,matched_morphology,ejar_absolute,0.007929714479034067,0.00027100164029190087,0.9999695959882158,0
1771,random_map,normalized_copy,1.875858653146713,0.11214369186640301,-0.8072077985572433,0
1771,random_map,ejar_absolute,0.972647297968783,0.05814737624027673,0.5779706991484999,1
1772,zero_effect,normalized_copy,0.0,0.0,0.0,0
1772,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1773,same_geometry_diff_limits,normalized_copy,0.4706283716487489,0.030927799189985363,0.928822467654785,0
1773,same_geometry_diff_limits,ejar_absolute,0.6539369274777801,0.04297409844862372,0.9986051618678513,1
1774,same_limits_diff_geometry,normalized_copy,0.9506447288382642,0.016299072629643675,0.39037318683674904,0
1774,same_limits_diff_geometry,ejar_absolute,0.36027013491706933,0.006176933313963465,0.9971511983501045,1
1775,matched_morphology,normalized_copy,0.0,0.0,0.9999991405731539,0
1775,matched_morphology,ejar_absolute,0.0008190289408007746,2.7937955176405517e-05,0.9999989050723757,0
1776,random_map,normalized_copy,0.7942951648079354,0.037526656094397016,0.7666189279830428,0
1776,random_map,ejar_absolute,0.8092686178705224,0.038234080297037315,0.7054916914250573,0
1777,zero_effect,normalized_copy,0.0,0.0,0.0,0
1777,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1778,same_geometry_diff_limits,normalized_copy,1.3513746794226238,0.028744008949916446,-0.4285641660735773,0
1778,same_geometry_diff_limits,ejar_absolute,0.7418661766978,0.015779641536389187,0.9964541228844707,1
1779,same_limits_diff_geometry,normalized_copy,1.2185036706607888,0.050577004823705245,0.30477306550644884,0
1779,same_limits_diff_geometry,ejar_absolute,0.8486393159006653,0.03522487113281954,0.9971258856142197,1
1780,matched_morphology,normalized_copy,0.0,0.0,0.9999099991214266,0
1780,matched_morphology,ejar_absolute,0.0029976756570191236,9.99175675261428e-06,0.9999060634580612,0
1781,random_map,normalized_copy,0.853285737602795,0.01242768071817698,0.6377503923045964,0
1781,random_map,ejar_absolute,0.5819429021536161,0.008475707802749002,0.814249727754221,0
1782,zero_effect,normalized_copy,0.0,0.0,0.0,0
1782,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1783,same_geometry_diff_limits,normalized_copy,0.10379811022162858,0.001146562391725876,0.9971540386564477,0
1783,same_geometry_diff_limits,ejar_absolute,0.029865720887597088,0.0003298991889003151,0.9999072538220249,0
1784,same_limits_diff_geometry,normalized_copy,1.696331427183895,0.07694643837104023,-0.9506226073870359,0
1784,same_limits_diff_geometry,ejar_absolute,0.010621932980297904,0.0004818161700904506,0.9999454712109127,0
1785,matched_morphology,normalized_copy,0.0,0.0,0.9999997853126867,0
1785,matched_morphology,ejar_absolute,0.0011137253768818774,7.601072672804683e-05,0.9999994334049611,0
1786,random_map,normalized_copy,0.8002548221541514,0.047198545852389334,0.6768746286411507,0
1786,random_map,ejar_absolute,1.036422730667326,0.061127586390772704,-0.6793119516183407,0
1787,zero_effect,normalized_copy,0.0,0.0,0.0,0
1787,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1788,same_geometry_diff_limits,normalized_copy,0.7013451714210354,0.01901180180380792,0.9354721635712002,0
1788,same_geometry_diff_limits,ejar_absolute,0.02469197866433153,0.0006693408946681245,0.999698443444414,0
1789,same_limits_diff_geometry,normalized_copy,1.9887012769712382,0.14025123387366467,-0.9733502444117426,0
1789,same_limits_diff_geometry,ejar_absolute,0.6010946411308539,0.04239161812267956,0.9943157117068575,1
1790,matched_morphology,normalized_copy,0.0,0.0,0.9999998234102287,0
1790,matched_morphology,ejar_absolute,0.001981895052356822,0.00014914127412298921,0.9999981137885224,0
1791,random_map,normalized_copy,1.5272106691695706,0.08607429081409972,-0.8651183067414189,0
1791,random_map,ejar_absolute,0.5436774048089055,0.030641906840542625,0.9280830152254979,0
1792,zero_effect,normalized_copy,0.0,0.0,0.0,0
1792,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1793,same_geometry_diff_limits,normalized_copy,1.7117496398935894,0.1562073283391435,-0.9260838777529122,0
1793,same_geometry_diff_limits,ejar_absolute,0.4626088315672571,0.04221580537309549,0.9998604087778978,1
1794,same_limits_diff_geometry,normalized_copy,0.858656857835856,0.03130852071608014,0.6016569309146788,0
1794,same_limits_diff_geometry,ejar_absolute,0.6462216553626613,0.02356266522472607,0.9989654966298288,1
1795,matched_morphology,normalized_copy,0.0,0.0,0.9999997092892274,0
1795,matched_morphology,ejar_absolute,0.0015104730091148478,8.858952044211596e-05,0.99999894635978,0
1796,random_map,normalized_copy,0.5490546665947842,0.012750491484596933,0.9282667911444392,0
1796,random_map,ejar_absolute,3.108484916472146,0.07218718438965112,-0.9428439367104223,0
1797,zero_effect,normalized_copy,0.0,0.0,0.0,0
1797,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1798,same_geometry_diff_limits,normalized_copy,1.2367771025462901,0.024993513296693286,0.19434678404610894,0
1798,same_geometry_diff_limits,ejar_absolute,0.005064281307646846,0.00010234195146423264,0.9999903452900654,0
1799,same_limits_diff_geometry,normalized_copy,0.9390793159567201,0.018680143112373603,0.3670993250606871,0
1799,same_limits_diff_geometry,ejar_absolute,0.8921741526856332,0.017747106735440416,0.4525732416166101,0
1800,matched_morphology,normalized_copy,0.0,0.0,0.9999996489543139,0
1800,matched_morphology,ejar_absolute,0.002394519918959967,0.00012780168090270654,0.9999969320714072,0
1801,random_map,normalized_copy,3.201929157470581,0.04513291444591387,-0.9614983518531813,0
1801,random_map,ejar_absolute,0.791145781403434,0.011151625507709234,0.9993555853847891,0
1802,zero_effect,normalized_copy,0.0,0.0,0.0,0
1802,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1803,same_geometry_diff_limits,normalized_copy,0.8139514314065376,0.052753245086688466,0.58613681154891,0
1803,same_geometry_diff_limits,ejar_absolute,0.7495223980093588,0.04857751609555384,0.9994922896988939,1
1804,same_limits_diff_geometry,normalized_copy,2.9347679067961003,0.008076836935217987,0.864211998216751,0
1804,same_limits_diff_geometry,ejar_absolute,0.056865114739516796,0.0001564996870757481,0.9994760074607532,0
1805,matched_morphology,normalized_copy,0.0,0.0,0.9999969051056223,0
1805,matched_morphology,ejar_absolute,0.00757440725992043,0.00013615233335731618,0.9999951635531336,0
1806,random_map,normalized_copy,0.5759747172180302,0.036161836016646076,0.8416454695373041,0
1806,random_map,ejar_absolute,0.24163294670804242,0.015170615538958734,0.9707798073408903,1
1807,zero_effect,normalized_copy,0.0,0.0,0.0,0
1807,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1808,same_geometry_diff_limits,normalized_copy,1.5027821444834166,0.06344432856130613,-0.7041429873465656,0
1808,same_geometry_diff_limits,ejar_absolute,0.009299605059088733,0.00039260993419776497,0.9999728210926406,0
1809,same_limits_diff_geometry,normalized_copy,1.222603160551697,0.04117068259137126,0.32155838093681444,0
1809,same_limits_diff_geometry,ejar_absolute,0.9364195102708001,0.03153356025378624,0.3778826027177874,1
1810,matched_morphology,normalized_copy,0.0,0.0,0.9999947565845629,0
1810,matched_morphology,ejar_absolute,0.006213884248496074,8.581336211394647e-05,0.9999779055484292,0
1811,random_map,normalized_copy,2.41402368820005,0.12410069834382188,-0.9489084760875939,0
1811,random_map,ejar_absolute,0.2523636920867676,0.012973572122626882,0.9676322553372934,0
1812,zero_effect,normalized_copy,0.0,0.0,0.0,0
1812,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1813,same_geometry_diff_limits,normalized_copy,1.3988161232775969,0.09778760894730727,-0.7900017022853774,0
1813,same_geometry_diff_limits,ejar_absolute,0.5475288116823833,0.038276319834465736,0.9999606159499467,1
1814,same_limits_diff_geometry,normalized_copy,0.5566287290630966,0.02237637470661991,0.840959379083393,0
1814,same_limits_diff_geometry,ejar_absolute,0.19842006523765535,0.007976450903895866,0.9998772047920401,1
1815,matched_morphology,normalized_copy,0.0,0.0,0.9999995189020053,0
1815,matched_morphology,ejar_absolute,0.0032222100305760552,0.00014690513511600976,0.9999966628626469,0
1816,random_map,normalized_copy,1.2664506450075805,0.012054439091648394,-0.4841370921214048,0
1816,random_map,ejar_absolute,0.993489738360637,0.009456319191320964,0.1410658929426788,0
1817,zero_effect,normalized_copy,0.0,0.0,0.0,0
1817,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1818,same_geometry_diff_limits,normalized_copy,1.5425659675386636,0.02942737792135924,-0.9341127900881678,0
1818,same_geometry_diff_limits,ejar_absolute,0.01944233770157436,0.00037089954741567925,0.9999933599157859,0
1819,same_limits_diff_geometry,normalized_copy,0.7384909649618019,0.03267370448302991,0.8192504534734273,0
1819,same_limits_diff_geometry,ejar_absolute,0.5691436448888889,0.02518112223953335,0.8241125871473554,1
1820,matched_morphology,normalized_copy,0.0,0.0,0.9999997544378667,0
1820,matched_morphology,ejar_absolute,0.004453112183533855,0.00028417305151033515,0.9999933744606171,0
1821,random_map,normalized_copy,1.901520764482724,0.027791522574996386,-0.7746888040493528,0
1821,random_map,ejar_absolute,6.983387027557999,0.1020651269506967,-0.7825077569102218,0
1822,zero_effect,normalized_copy,0.0,0.0,0.0,0
1822,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1823,same_geometry_diff_limits,normalized_copy,1.0185400405369545,0.12142546479155039,0.26193663439152476,0
1823,same_geometry_diff_limits,ejar_absolute,0.9129353061114162,0.10883577420358966,0.9996459530818679,1
1824,same_limits_diff_geometry,normalized_copy,1.0994628543276432,0.05411721964866059,0.34224608121736133,0
1824,same_limits_diff_geometry,ejar_absolute,0.6932166508594353,0.03412116890625697,0.9999337057524513,1
1825,matched_morphology,normalized_copy,0.0,0.0,0.9999993736218405,0
1825,matched_morphology,ejar_absolute,0.005340533247234868,0.00021338613378701706,0.9999852311949696,0
1826,random_map,normalized_copy,1.3596186632366551,0.10005119269618934,-0.02630101604667036,0
1826,random_map,ejar_absolute,1.634772741884447,0.12029914492596899,-0.30982142988980865,1
1827,zero_effect,normalized_copy,0.0,0.0,0.0,0
1827,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1828,same_geometry_diff_limits,normalized_copy,0.6718176959885773,0.03225866479126643,0.7423718352075639,0
1828,same_geometry_diff_limits,ejar_absolute,0.8300735327616188,0.03985763400598881,0.8730695963161339,1
1829,same_limits_diff_geometry,normalized_copy,0.928306134048038,0.060129376853556356,0.4609942935165846,0
1829,same_limits_diff_geometry,ejar_absolute,0.6959290482010436,0.04507756489784425,0.9999075053396048,1
1830,matched_morphology,normalized_copy,0.0,0.0,0.9999999036343226,0
1830,matched_morphology,ejar_absolute,0.0012901386818521797,0.0001314241541518315,0.9999991607964391,0
1831,random_map,normalized_copy,1.5318301481001664,0.022477156741195325,0.981219313892304,0
1831,random_map,ejar_absolute,1.6083810182755665,0.02360041829192363,-0.6766778005471697,0
1832,zero_effect,normalized_copy,0.0,0.0,0.0,0
1832,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1833,same_geometry_diff_limits,normalized_copy,1.8289320559288818,0.04946645797604261,-0.9981187268278788,0
1833,same_geometry_diff_limits,ejar_absolute,0.011200952092111426,0.00030294806423232246,0.9999371023272131,0
1834,same_limits_diff_geometry,normalized_copy,0.2000340385131081,0.011321424217259445,0.9803712712383522,0
1834,same_limits_diff_geometry,ejar_absolute,0.5191043833138075,0.02938000442434378,0.9982773835329074,1
1835,matched_morphology,normalized_copy,0.0,0.0,0.9999999077595008,0
1835,matched_morphology,ejar_absolute,0.001788767990480054,0.00018624866838981932,0.9999985574961799,0
1836,random_map,normalized_copy,1.2034776171709973,0.07740249320004401,0.3425970344070031,0
1836,random_map,ejar_absolute,1.0382398829069015,0.06677511432711387,0.32678522358217016,0
1837,zero_effect,normalized_copy,0.0,0.0,0.0,0
1837,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1838,same_geometry_diff_limits,normalized_copy,1.4500375967665204,0.1597413459214275,-0.852936207010302,0
1838,same_geometry_diff_limits,ejar_absolute,0.5210845411125636,0.05740454324893834,0.9999743579892683,1
1839,same_limits_diff_geometry,normalized_copy,0.47228650645347736,0.013119950288736967,0.8852652299000768,0
1839,same_limits_diff_geometry,ejar_absolute,0.008500439894734597,0.0002361391810424299,0.9999685747080105,0
1840,matched_morphology,normalized_copy,0.0,0.0,0.9999998764785069,0
1840,matched_morphology,ejar_absolute,0.002949036943927657,0.00026534378791773575,0.9999958760081855,0
1841,random_map,normalized_copy,2.1516974118534717,0.05653408464100135,-0.807922901583676,0
1841,random_map,ejar_absolute,0.6544702631165507,0.01719566935676974,0.7625078252730167,0
1842,zero_effect,normalized_copy,0.0,0.0,0.0,0
1842,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1843,same_geometry_diff_limits,normalized_copy,0.6440690160744206,0.021070212982230548,0.8407375267282878,0
1843,same_geometry_diff_limits,ejar_absolute,0.5105066239055259,0.01670082402052083,0.9999652113414548,1
1844,same_limits_diff_geometry,normalized_copy,1.1405930529082542,0.07804931116594299,0.4063945192487159,0
1844,same_limits_diff_geometry,ejar_absolute,0.9074123592841714,0.06209305712060087,0.9927730817315192,1
1845,matched_morphology,normalized_copy,0.0,0.0,0.9999990423034667,0
1845,matched_morphology,ejar_absolute,0.0008662347280506387,2.799119493472012e-05,0.999998893113713,0
1846,random_map,normalized_copy,1.0554046073761951,0.09689977131964968,0.18798276973356987,0
1846,random_map,ejar_absolute,0.9331514023837818,0.08567534845465025,0.4743197136567824,0
1847,zero_effect,normalized_copy,0.0,0.0,0.0,0
1847,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1848,same_geometry_diff_limits,normalized_copy,1.5664405638075627,0.04532407986988722,-0.9633394950769262,0
1848,same_geometry_diff_limits,ejar_absolute,0.14912931073914096,0.004314973033162858,0.9997805337337237,1
1849,same_limits_diff_geometry,normalized_copy,0.2547613544293426,0.007155072697759347,0.9890352122623401,0
1849,same_limits_diff_geometry,ejar_absolute,0.002577099492055153,7.237885140121363e-05,0.9999965866734355,0
1850,matched_morphology,normalized_copy,0.0,0.0,0.9999999120899118,0
1850,matched_morphology,ejar_absolute,0.0016792240914344626,0.00017909740089449026,0.9999987504762194,0
1851,random_map,normalized_copy,0.20602423288425167,0.0011169410938432283,0.992367194912587,0
1851,random_map,ejar_absolute,0.2503123282323037,0.001357044857219831,0.9809073888315427,0
1852,zero_effect,normalized_copy,0.0,0.0,0.0,0
1852,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1853,same_geometry_diff_limits,normalized_copy,0.45516417665829506,0.003878002884483065,0.9719833281898148,0
1853,same_geometry_diff_limits,ejar_absolute,0.1807166114838561,0.0015397071574341512,0.9835315883831084,0
1854,same_limits_diff_geometry,normalized_copy,1.7957682011997014,0.0684532530740523,-0.5084827935340798,0
1854,same_limits_diff_geometry,ejar_absolute,0.8078771956109876,0.03079563503071778,0.9935825615671182,1
1855,matched_morphology,normalized_copy,0.0,0.0,0.9999991791787196,0
1855,matched_morphology,ejar_absolute,0.007587634478860062,0.00026483899542813737,0.999975618510121,0
1856,random_map,normalized_copy,1.1931757083348842,0.10215874408969962,0.3031114932014003,0
1856,random_map,ejar_absolute,1.573989396972613,0.13476370569898963,-0.5198284375406025,1
1857,zero_effect,normalized_copy,0.0,0.0,0.0,0
1857,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1858,same_geometry_diff_limits,normalized_copy,0.5646111402016053,0.04193706101455203,0.9232243337568339,0
1858,same_geometry_diff_limits,ejar_absolute,0.4834079740175674,0.03590561407282355,0.9999498208288655,1
1859,same_limits_diff_geometry,normalized_copy,0.42917626551896243,0.0051039707061256495,0.9714077183454458,0
1859,same_limits_diff_geometry,ejar_absolute,0.007061429728110424,8.39779208947145e-05,0.9999686854629414,0
1860,matched_morphology,normalized_copy,0.0,0.0,0.9999997639876217,0
1860,matched_morphology,ejar_absolute,0.0007900369008810418,5.142566797529877e-05,0.999999708654053,0
1861,random_map,normalized_copy,3.0694890285351177,0.06306215323658351,-0.9493522958013185,0
1861,random_map,ejar_absolute,0.6393018255691532,0.013134352106711976,0.9532019993393064,0
1862,zero_effect,normalized_copy,0.0,0.0,0.0,0
1862,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1863,same_geometry_diff_limits,normalized_copy,0.4265898828291805,0.03188940665061399,0.9606916750230341,0
1863,same_geometry_diff_limits,ejar_absolute,0.5936070423397628,0.04437464910864046,0.9702377789901606,1
1864,same_limits_diff_geometry,normalized_copy,0.24382849869243825,0.004572961232259463,0.9990038418479096,0
1864,same_limits_diff_geometry,ejar_absolute,0.053721649745847554,0.001007540229867318,0.9985609334424025,0
1865,matched_morphology,normalized_copy,0.0,0.0,0.9999996326075432,0
1865,matched_morphology,ejar_absolute,0.006193181737464579,0.00032310868768210615,0.999985433409448,0
1866,random_map,normalized_copy,1.9834809025122182,0.17371182036483196,-0.8112940759105082,0
1866,random_map,ejar_absolute,0.9755593796361195,0.08543878365349303,0.34624636753121163,0
1867,zero_effect,normalized_copy,0.0,0.0,0.0,0
1867,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1868,same_geometry_diff_limits,normalized_copy,0.5225660162664709,0.026070427462328908,0.9999874842505413,0
1868,same_geometry_diff_limits,ejar_absolute,0.002020912021123216,0.00010082178828019165,0.9999995802095157,0
1869,same_limits_diff_geometry,normalized_copy,1.1590575658626843,0.05234007507715009,0.41038323534626897,0
1869,same_limits_diff_geometry,ejar_absolute,0.7064950190983271,0.03190350801404448,0.9996421961042953,1
1870,matched_morphology,normalized_copy,0.0,0.0,0.9999993040952885,0
1870,matched_morphology,ejar_absolute,0.0006310707903735983,2.3922306522868837e-05,0.9999992083110663,0
1871,random_map,normalized_copy,0.7028488650334793,0.01685136406221624,0.7233652551967474,0
1871,random_map,ejar_absolute,1.2371345380667849,0.029661290687169377,-0.8768756434000067,0
1872,zero_effect,normalized_copy,0.0,0.0,0.0,0
1872,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1873,same_geometry_diff_limits,normalized_copy,0.7519299835918025,0.019124141365188255,0.6618322161640781,0
1873,same_geometry_diff_limits,ejar_absolute,0.005813592030046309,0.00014785945267278136,0.9999858963254011,0
1874,same_limits_diff_geometry,normalized_copy,0.21870726549815056,0.018671361753755722,0.9947073071754897,0
1874,same_limits_diff_geometry,ejar_absolute,0.027199605245309483,0.002322070407390373,0.9999961823988792,1
1875,matched_morphology,normalized_copy,0.0,0.0,0.9999978775034526,0
1875,matched_morphology,ejar_absolute,0.004936690890721787,0.00010715489072881823,0.9999936292137603,0
1876,random_map,normalized_copy,0.6037075700806339,0.047386679346082664,0.8259039234214126,0
1876,random_map,ejar_absolute,2.015119517568353,0.1581723124828305,-0.8216765289169234,1
1877,zero_effect,normalized_copy,0.0,0.0,0.0,0
1877,zero_effect,ejar_absolute,0.0,0.0,0.0,0
1878,same_geometry_diff_limits,normalized_copy,0.6533406926481404,0.01617189281476157,0.8623022271639048,0
1878,same_geometry_diff_limits,ejar_absolute,0.015065776116498902,0.00037291740629177313,0.9998889971933825,0
1879,same_limits_diff_geometry,normalized_copy,0.5421263728089196,0.0065589589125712765,0.8894598804416217,0
1879,same_limits_diff_geometry,ejar_absolute,0.05121103874292429,0.000619580813315876,0.9995650857267363,0
1880,matched_morphology,normalized_copy,0.0,0.0,0.9999971153597373,0
