episode,horizon,source,target,method,singular,final_tracking_error,mean_tracking_error,success_005,success_010,success_020,clipped_steps,residual_sum,fallback_steps
16_4,16,long_2link,short_2link,normalized_copy,0,0.15875104282796323,0.08323270086955058,0,0,1,0,0.0,0
16_4,16,long_2link,short_2link,link_scaled,0,0.18105478746152193,0.09916803379720923,0,0,1,0,0.0,0
16_4,16,long_2link,short_2link,static_home,0,0.22859220596641353,0.12104431659362609,0,0,0,0,0.2210746495133533,0
16_4,16,long_2link,short_2link,target_ik,0,0.0021776941694438908,0.001188391057542168,1,1,1,0,1.1917869043175096e-05,0
16_4,16,long_2link,short_2link,ejar_absolute,0,0.0014260585213595827,0.0008010315292774394,1,1,1,0,0.0019412108170991295,0
16_4,16,long_2link,short_2link,ejar_residual_fallback,0,0.0014260585213595827,0.0008010315292774394,1,1,1,0,0.0019412108170991295,0
16_5,16,wide_2link,soft_5link,raw_joint,0,0.18001606056355943,0.09525681618607054,0,0,1,16,0.0,0
16_5,16,wide_2link,soft_5link,normalized_copy,0,0.2258814881731268,0.12714646996191564,0,0,0,0,0.0,0
16_5,16,wide_2link,soft_5link,link_scaled,0,0.2188688471502313,0.12317122744989192,0,0,0,0,0.0,0
16_5,16,wide_2link,soft_5link,static_home,0,0.16894709200710714,0.09877767368497523,0,0,1,0,0.11000170930098019,0
16_5,16,wide_2link,soft_5link,target_ik,0,0.0009621295954919077,0.0006088310859136308,1,1,1,0,1.7593264871291298e-06,0
16_5,16,wide_2link,soft_5link,ejar_absolute,0,0.0008180127049744059,0.0005194421701534703,1,1,1,0,0.00028075158454887077,0
16_5,16,wide_2link,soft_5link,ejar_residual_fallback,0,0.0008180127049744059,0.0005194421701534703,1,1,1,0,0.00028075158454887077,0
16_6,16,asym_3link,asym_3link,raw_joint,0,0.32164396400490375,0.17974178358866671,0,0,0,0,0.0,0
16_6,16,asym_3link,asym_3link,normalized_copy,0,0.32164396400490375,0.17974178358866671,0,0,0,0,0.0,0
16_6,16,asym_3link,asym_3link,link_scaled,0,0.32164396400490375,0.17974178358866671,0,0,0,0,0.0,0
16_6,16,asym_3link,asym_3link,static_home,0,0.27180341585984263,0.14660782385676083,0,0,0,0,0.271967789596729,0
16_6,16,asym_3link,asym_3link,target_ik,0,0.00997881500798051,0.0069227705242421046,1,1,1,0,2.676368139126051e-05,0
16_6,16,asym_3link,asym_3link,ejar_absolute,0,0.006109890778561403,0.0039280459527288696,1,1,1,0,0.0045296515851231765,0
16_6,16,asym_3link,asym_3link,ejar_residual_fallback,0,0.006109890778561403,0.0039280459527288696,1,1,1,0,0.0045296515851231765,0
16_7,16,heavy_3link,large_6link,raw_joint,0,0.2057064603934747,0.10306409378808942,0,0,0,0,0.0,0
16_7,16,heavy_3link,large_6link,normalized_copy,0,0.18526327759628156,0.09837805548964687,0,0,1,0,0.0,0
16_7,16,heavy_3link,large_6link,link_scaled,0,0.18704611650522893,0.0992420836766765,0,0,1,0,0.0,0
16_7,16,heavy_3link,large_6link,static_home,0,0.5194590465389171,0.27582557624487714,0,0,0,0,0.3763401638251494,0
16_7,16,heavy_3link,large_6link,target_ik,0,0.005176187902193443,0.0030200706746153208,1,1,1,0,5.240200080338304e-06,0
16_7,16,heavy_3link,large_6link,ejar_absolute,0,0.004375885951189944,0.002447492649489248,1,1,1,0,0.0013432105399382391,0
16_7,16,heavy_3link,large_6link,ejar_residual_fallback,0,0.004375885951189944,0.002447492649489248,1,1,1,0,0.0013432105399382391,0
16_8,16,teacher_2link,long_4link,raw_joint,0,0.20758349577433546,0.11155037897443537,0,0,0,0,0.0,0
16_8,16,teacher_2link,long_4link,normalized_copy,0,0.2565530477225602,0.1314341485674992,0,0,0,0,0.0,0
16_8,16,teacher_2link,long_4link,link_scaled,0,0.2602661777537396,0.1336939225122365,0,0,0,0,0.0,0
16_8,16,teacher_2link,long_4link,static_home,0,0.20074645989014905,0.10708162930247517,0,0,0,0,0.2530198155351128,0
16_8,16,teacher_2link,long_4link,target_ik,0,0.002254354683974086,0.0012411528770527496,1,1,1,0,2.2654803541520943e-06,0
16_8,16,teacher_2link,long_4link,ejar_absolute,0,0.0022030983677553085,0.0012018241512226607,1,1,1,0,0.000464747941028992,0
16_8,16,teacher_2link,long_4link,ejar_residual_fallback,0,0.0022030983677553085,0.0012018241512226607,1,1,1,0,0.000464747941028992,0
16_9,16,short_2link,wide_2link,raw_joint,0,0.3572881055074063,0.18579321324757758,0,0,0,0,0.0,0
16_9,16,short_2link,wide_2link,normalized_copy,0,0.26516563595358994,0.14210612685509516,0,0,0,0,0.0,0
16_9,16,short_2link,wide_2link,link_scaled,0,0.23620892176440772,0.12527125430073532,0,0,0,0,0.0,0
16_9,16,short_2link,wide_2link,static_home,0,0.24128459506768082,0.1297767602109134,0,0,0,0,0.15160238969568532,0
16_9,16,short_2link,wide_2link,target_ik,0,0.006535521326929285,0.004126839069223329,1,1,1,0,3.5980464883581626e-05,0
16_9,16,short_2link,wide_2link,ejar_absolute,0,0.0043985746838000935,0.002514205178840001,1,1,1,0,0.0032003883980133594,0
16_9,16,short_2link,wide_2link,ejar_residual_fallback,0,0.0043985746838000935,0.002514205178840001,1,1,1,0,0.0032003883980133594,0
16_10,16,long_2link,snake_6link,raw_joint,0,0.23809273746934753,0.10403299772257035,0,0,0,0,0.0,0
16_10,16,long_2link,snake_6link,normalized_copy,0,0.33033720343827455,0.14153795268711591,0,0,0,0,0.0,0
16_10,16,long_2link,snake_6link,link_scaled,0,0.45401127295195465,0.2222712248607737,0,0,0,10,0.0,0
16_10,16,long_2link,snake_6link,static_home,0,0.46977692212724587,0.2524113521402076,0,0,0,0,0.26883424477891216,0
16_10,16,long_2link,snake_6link,target_ik,0,0.009732080216070565,0.003459424787691997,1,1,1,4,0.006170194422452783,0
16_10,16,long_2link,snake_6link,ejar_absolute,0,0.022225502747766676,0.009689714592429703,1,1,1,0,0.017059328229887604,0
16_10,16,long_2link,snake_6link,ejar_residual_fallback,0,0.022225502747766676,0.009689714592429703,1,1,1,0,0.017059328229887604,0
16_11,16,wide_2link,redundant_4link,raw_joint,0,0.28760448645589987,0.2338584668114507,0,0,0,15,0.0,0
16_11,16,wide_2link,redundant_4link,normalized_copy,0,0.23569949594472997,0.19238515487170757,0,0,0,0,0.0,0
16_11,16,wide_2link,redundant_4link,link_scaled,0,0.20373083320719398,0.1663209926490793,0,0,0,0,0.0,0
16_11,16,wide_2link,redundant_4link,static_home,0,0.06284364629295372,0.046930077563332326,0,1,1,0,0.05139221921945933,0
16_11,16,wide_2link,redundant_4link,target_ik,0,0.00014841783107518016,0.00012993482599020173,1,1,1,0,1.149218629845885e-06,0
16_11,16,wide_2link,redundant_4link,ejar_absolute,0,0.0001434464642545289,9.389547422083961e-05,1,1,1,0,0.0002373694453578165,0
16_11,16,wide_2link,redundant_4link,ejar_residual_fallback,0,0.0001434464642545289,9.389547422083961e-05,1,1,1,0,0.0002373694453578165,0
16_12,16,asym_3link,long_2link,raw_joint,0,0.6590752905395305,0.36280736661766033,0,0,0,0,0.0,0
16_12,16,asym_3link,long_2link,normalized_copy,0,0.5605231471589622,0.3043766812541855,0,0,0,0,0.0,0
16_12,16,asym_3link,long_2link,link_scaled,0,0.4658977205342299,0.252110871988647,0,0,0,0,0.0,0
16_12,16,asym_3link,long_2link,static_home,0,0.2866826184739049,0.1515031397952219,0,0,0,0,0.2653446592208235,0
16_12,16,asym_3link,long_2link,target_ik,0,0.002618054900626758,0.0015239653496433494,1,1,1,0,7.566945757598008e-06,0
16_12,16,asym_3link,long_2link,ejar_absolute,0,0.0006305974051708592,0.0003302003034350422,1,1,1,0,0.0024311344540618937,0
16_12,16,asym_3link,long_2link,ejar_residual_fallback,0,0.0006305974051708592,0.0003302003034350422,1,1,1,0,0.0024311344540618937,0
16_13,16,heavy_3link,needle_5link,raw_joint,0,0.4742610924524029,0.24561695507638126,0,0,0,0,0.0,0
16_13,16,heavy_3link,needle_5link,normalized_copy,0,0.41566909793737766,0.21664868389816833,0,0,0,0,0.0,0
16_13,16,heavy_3link,needle_5link,link_scaled,0,0.4496754730870322,0.23350665488680444,0,0,0,0,0.0,0
16_13,16,heavy_3link,needle_5link,static_home,0,0.3076641766702776,0.1612735099593015,0,0,0,0,0.19517645798669805,0
16_13,16,heavy_3link,needle_5link,target_ik,0,0.005819482530858687,0.0024880104471729026,1,1,1,0,1.9875220183387665e-05,0
16_13,16,heavy_3link,needle_5link,ejar_absolute,0,0.01128084384808546,0.005185485612693218,1,1,1,0,0.007176539190459545,0
16_13,16,heavy_3link,needle_5link,ejar_residual_fallback,0,0.01128084384808546,0.005185485612693218,1,1,1,0,0.007176539190459545,0
16_14,16,teacher_2link,heavy_3link,raw_joint,0,0.4649374718517475,0.268951149069393,0,0,0,8,0.0,0
16_14,16,teacher_2link,heavy_3link,normalized_copy,0,0.6160009302351662,0.34593309154328167,0,0,0,0,0.0,0
16_14,16,teacher_2link,heavy_3link,link_scaled,0,0.5401292913451565,0.2955542409741605,0,0,0,0,0.0,0
16_14,16,teacher_2link,heavy_3link,static_home,0,0.41236514383357276,0.20063966687580032,0,0,0,0,0.24923073513260005,0
16_14,16,teacher_2link,heavy_3link,target_ik,0,0.0016014987675004254,0.0007414537299105302,1,1,1,0,8.407743738379091e-07,0
16_14,16,teacher_2link,heavy_3link,ejar_absolute,0,0.0018472787867068522,0.0008461550229133387,1,1,1,0,0.00039419462081459,0
16_14,16,teacher_2link,heavy_3link,ejar_residual_fallback,0,0.0018472787867068522,0.0008461550229133387,1,1,1,0,0.00039419462081459,0
16_15,16,short_2link,short_2link,raw_joint,0,0.12034962153996359,0.0773467092605046,0,0,1,0,0.0,0
16_15,16,short_2link,short_2link,normalized_copy,0,0.12034962153996359,0.0773467092605046,0,0,1,0,0.0,0
16_15,16,short_2link,short_2link,link_scaled,0,0.12034962153996359,0.0773467092605046,0,0,1,0,0.0,0
16_15,16,short_2link,short_2link,static_home,0,0.11600335616686207,0.07412267386228881,0,0,1,0,0.009529982856442394,0
16_15,16,short_2link,short_2link,target_ik,0,0.021917035960372012,0.019885853163040708,1,1,1,5,0.025397618923347562,0
16_15,16,short_2link,short_2link,ejar_absolute,0,0.024422850654654278,0.02065253339283827,1,1,1,3,0.028865504840875883,0
16_15,16,short_2link,short_2link,ejar_residual_fallback,0,0.024422850654654278,0.02065253339283827,1,1,1,3,0.028865504840875883,0
16_16,16,long_2link,soft_5link,raw_joint,0,0.24651966311372783,0.12671235240751694,0,0,0,0,0.0,0
16_16,16,long_2link,soft_5link,normalized_copy,0,0.3598575252335969,0.15241602013880184,0,0,0,0,0.0,0
16_16,16,long_2link,soft_5link,link_scaled,0,0.446804200724977,0.1913124794051207,0,0,0,9,0.0,0
16_16,16,long_2link,soft_5link,static_home,0,0.272132574880776,0.15748062190759368,0,0,0,0,0.20881552084886051,0
16_16,16,long_2link,soft_5link,target_ik,0,0.0038396747990178085,0.0021204311886156716,1,1,1,0,5.361739764754516e-05,0
16_16,16,long_2link,soft_5link,ejar_absolute,0,0.013748803125615,0.006995447773059526,1,1,1,0,0.010572630116670265,0
16_16,16,long_2link,soft_5link,ejar_residual_fallback,0,0.013748803125615,0.006995447773059526,1,1,1,0,0.010572630116670265,0
16_17,16,wide_2link,asym_3link,raw_joint,1,0.5400048429366485,0.3542628444328717,0,0,0,16,0.0,0
16_17,16,wide_2link,asym_3link,normalized_copy,1,0.42940890446756863,0.2815085510434639,0,0,0,0,0.0,0
16_17,16,wide_2link,asym_3link,link_scaled,1,0.3910520336167405,0.2590222080519292,0,0,0,0,0.0,0
16_17,16,wide_2link,asym_3link,static_home,1,0.26094410583556393,0.1859866609175534,0,0,0,0,0.2580642132986509,0
16_17,16,wide_2link,asym_3link,target_ik,1,0.27266606895570533,0.196207625948797,0,0,0,16,0.2384245342746088,0
16_17,16,wide_2link,asym_3link,ejar_absolute,1,0.2630590474894233,0.18850341287912128,0,0,0,9,0.24050920584106614,0
16_17,16,wide_2link,asym_3link,ejar_residual_fallback,1,0.2630590474894233,0.18850341287912128,0,0,0,9,0.24050920584106614,0
16_18,16,asym_3link,large_6link,raw_joint,0,0.19664655163631878,0.1235929946543555,0,0,1,0,0.0,0
16_18,16,asym_3link,large_6link,normalized_copy,0,0.23578734191358536,0.13391476780589956,0,0,0,0,0.0,0
16_18,16,asym_3link,large_6link,link_scaled,0,0.26963199900034174,0.14741797780910068,0,0,0,0,0.0,0
16_18,16,asym_3link,large_6link,static_home,0,0.432234435053651,0.22502024230015671,0,0,0,0,0.17252136805274676,0
16_18,16,asym_3link,large_6link,target_ik,0,0.004429664476114204,0.0023335789998670878,1,1,1,0,7.063537161944648e-06,0
16_18,16,asym_3link,large_6link,ejar_absolute,0,0.0061879388422286345,0.0031163361414666157,1,1,1,0,0.0026330062440944537,0
16_18,16,asym_3link,large_6link,ejar_residual_fallback,0,0.0061879388422286345,0.0031163361414666157,1,1,1,0,0.0026330062440944537,0
16_19,16,heavy_3link,long_4link,raw_joint,0,0.3227004904219096,0.18942400516563518,0,0,0,0,0.0,0
16_19,16,heavy_3link,long_4link,normalized_copy,0,0.34683790796303565,0.1965754137427192,0,0,0,0,0.0,0
16_19,16,heavy_3link,long_4link,link_scaled,0,0.34888176879743343,0.19828232015893932,0,0,0,0,0.0,0
16_19,16,heavy_3link,long_4link,static_home,0,0.24999850432693693,0.13305820108832023,0,0,0,0,0.2398354745442285,0
16_19,16,heavy_3link,long_4link,target_ik,0,0.001442129084262568,0.0007893338931186894,1,1,1,0,5.74951011785092e-06,0
16_19,16,heavy_3link,long_4link,ejar_absolute,0,0.0006953311803151862,0.0003550662792259347,1,1,1,0,0.001602622999514507,0
16_19,16,heavy_3link,long_4link,ejar_residual_fallback,0,0.0006953311803151862,0.0003550662792259347,1,1,1,0,0.001602622999514507,0
16_20,16,teacher_2link,wide_2link,raw_joint,0,0.34883686500434363,0.17893867318502882,0,0,0,0,0.0,0
16_20,16,teacher_2link,wide_2link,normalized_copy,0,0.3502774490192896,0.17650840109215826,0,0,0,0,0.0,0
16_20,16,teacher_2link,wide_2link,link_scaled,0,0.36645367212267554,0.18378371763072557,0,0,0,0,0.0,0
16_20,16,teacher_2link,wide_2link,static_home,0,0.36090651224329734,0.19135780250465456,0,0,0,0,0.3224182897168999,0
16_20,16,teacher_2link,wide_2link,target_ik,0,0.05778699071777615,0.011512988544829057,0,1,1,5,0.043265147381844046,0
16_20,16,teacher_2link,wide_2link,ejar_absolute,0,0.056384774448437106,0.012560057266931926,0,1,1,5,0.04216202255751299,0
16_20,16,teacher_2link,wide_2link,ejar_residual_fallback,0,0.056384774448437106,0.012560057266931926,0,1,1,5,0.04216202255751299,0
16_21,16,short_2link,snake_6link,raw_joint,0,0.07566283357608625,0.03982811107882586,0,1,1,0,0.0,0
16_21,16,short_2link,snake_6link,normalized_copy,0,0.07915633906381717,0.041851837050467466,0,1,1,0,0.0,0
16_21,16,short_2link,snake_6link,link_scaled,0,0.057740580186122034,0.030344231192773123,0,1,1,0,0.0,0
16_21,16,short_2link,snake_6link,static_home,0,0.06050046899217391,0.03196249188790161,0,1,1,0,0.06262351566265478,0
16_21,16,short_2link,snake_6link,target_ik,0,0.00012678687658514596,6.57658074229515e-05,1,1,1,0,1.6132035225569694e-06,0
16_21,16,short_2link,snake_6link,ejar_absolute,0,0.0004467680570655659,0.00023010195789176986,1,1,1,0,0.00034520590931107626,0
16_21,16,short_2link,snake_6link,ejar_residual_fallback,0,0.0004467680570655659,0.00023010195789176986,1,1,1,0,0.00034520590931107626,0
16_22,16,long_2link,redundant_4link,raw_joint,0,0.24429776392513963,0.1240235590105149,0,0,0,0,0.0,0
16_22,16,long_2link,redundant_4link,normalized_copy,0,0.31041445642042,0.15659429400457392,0,0,0,0,0.0,0
16_22,16,long_2link,redundant_4link,link_scaled,0,0.3645684885234805,0.18144313434073428,0,0,0,0,0.0,0
16_22,16,long_2link,redundant_4link,static_home,0,0.023280759964886783,0.010959119116038411,1,1,1,0,0.028538012570946732,0
16_22,16,long_2link,redundant_4link,target_ik,0,0.000921452961050374,0.00046241882764140997,1,1,1,0,2.910304926613537e-06,0
16_22,16,long_2link,redundant_4link,ejar_absolute,0,0.001367800492256725,0.0006224003167335114,1,1,1,0,0.00048202336859944224,0
16_22,16,long_2link,redundant_4link,ejar_residual_fallback,0,0.001367800492256725,0.0006224003167335114,1,1,1,0,0.00048202336859944224,0
16_23,16,wide_2link,long_2link,raw_joint,0,0.40056693917915226,0.22597173481478078,0,0,0,9,0.0,0
16_23,16,wide_2link,long_2link,normalized_copy,0,0.18667311480933313,0.11586939208739813,0,0,1,0,0.0,0
16_23,16,wide_2link,long_2link,link_scaled,0,0.027766256748509115,0.011211398805444894,1,1,1,0,0.0,0
16_23,16,wide_2link,long_2link,static_home,0,0.4279982140140292,0.22609277322006827,0,0,0,0,0.37592578318442066,0
16_23,16,wide_2link,long_2link,target_ik,0,0.004044991613336876,0.0023188563222804217,1,1,1,0,9.954384046932786e-06,0
16_23,16,wide_2link,long_2link,ejar_absolute,0,0.0019234458569874064,0.000991100356389162,1,1,1,0,0.0031192075126856714,0
16_23,16,wide_2link,long_2link,ejar_residual_fallback,0,0.0019234458569874064,0.000991100356389162,1,1,1,0,0.0031192075126856714,0
16_24,16,asym_3link,needle_5link,raw_joint,0,0.3886936745391055,0.20554175635805397,0,0,0,0,0.0,0
16_24,16,asym_3link,needle_5link,normalized_copy,0,0.3299182733630031,0.17385892694853777,0,0,0,0,0.0,0
16_24,16,asym_3link,needle_5link,link_scaled,0,0.3192831964908787,0.16811728307290758,0,0,0,0,0.0,0
16_24,16,asym_3link,needle_5link,static_home,0,0.3452013932498651,0.18461555508100788,0,0,0,0,0.14814346252346755,0
16_24,16,asym_3link,needle_5link,target_ik,0,0.001317829281986712,0.0007656528679712146,1,1,1,0,5.547808153457071e-06,0
16_24,16,asym_3link,needle_5link,ejar_absolute,0,0.0007054515113030564,0.0002979344469904567,1,1,1,0,0.0020928927442816726,0
16_24,16,asym_3link,needle_5link,ejar_residual_fallback,0,0.0007054515113030564,0.0002979344469904567,1,1,1,0,0.0020928927442816726,0
16_25,16,heavy_3link,heavy_3link,raw_joint,0,0.21821979542234088,0.11498603906760096,0,0,0,0,0.0,0
16_25,16,heavy_3link,heavy_3link,normalized_copy,0,0.21821979542234088,0.11498603906760096,0,0,0,0,0.0,0
16_25,16,heavy_3link,heavy_3link,link_scaled,0,0.21821979542234088,0.11498603906760096,0,0,0,0,0.0,0
16_25,16,heavy_3link,heavy_3link,static_home,0,0.27919982506129987,0.14967771899890753,0,0,0,0,0.37616477129559284,0
16_25,16,heavy_3link,heavy_3link,target_ik,0,0.002552442968058889,0.0013510477886405975,1,1,1,0,3.4675254759083484e-06,0
16_25,16,heavy_3link,heavy_3link,ejar_absolute,0,0.0015303337281065066,0.000754359219947222,1,1,1,0,0.0013314632411353577,0
16_25,16,heavy_3link,heavy_3link,ejar_residual_fallback,0,0.0015303337281065066,0.000754359219947222,1,1,1,0,0.0013314632411353577,0
16_26,16,teacher_2link,short_2link,raw_joint,0,0.19317271225637733,0.14918927018336609,0,0,1,15,0.0,0
16_26,16,teacher_2link,short_2link,normalized_copy,0,0.16282060610145527,0.12498424806842862,0,0,1,0,0.0,0
16_26,16,teacher_2link,short_2link,link_scaled,0,0.1581357674074536,0.12377684718232064,0,0,1,15,0.0,0
16_26,16,teacher_2link,short_2link,static_home,0,0.01938898930090961,0.008090261794176504,1,1,1,0,0.03463640810741088,0
16_26,16,teacher_2link,short_2link,target_ik,0,0.0024036364439641287,0.0014966670857083815,1,1,1,1,0.004310141252928263,0
16_26,16,teacher_2link,short_2link,ejar_absolute,0,0.002546756735424566,0.0015128107638943565,1,1,1,1,0.005511370031182648,0
16_26,16,teacher_2link,short_2link,ejar_residual_fallback,0,0.002546756735424566,0.0015128107638943565,1,1,1,1,0.005511370031182648,0
16_27,16,short_2link,soft_5link,raw_joint,0,0.2880019836723447,0.14622747573128642,0,0,0,0,0.0,0
16_27,16,short_2link,soft_5link,normalized_copy,0,0.463119989870706,0.2858697596460654,0,0,0,0,0.0,0
16_27,16,short_2link,soft_5link,link_scaled,0,0.4002535937922263,0.22936098862787357,0,0,0,0,0.0,0
16_27,16,short_2link,soft_5link,static_home,0,0.4136066833485878,0.19261569713813126,0,0,0,0,0.32418289850885773,0
16_27,16,short_2link,soft_5link,target_ik,0,0.1947384957138035,0.05847035477088797,0,0,1,11,0.18451140810654296,0
16_27,16,short_2link,soft_5link,ejar_absolute,0,0.19624133011024392,0.061225633258744104,0,0,1,11,0.18586786487051837,0
16_27,16,short_2link,soft_5link,ejar_residual_fallback,0,0.19624133011024392,0.061225633258744104,0,0,1,11,0.18586786487051837,0
16_28,16,long_2link,asym_3link,raw_joint,0,0.035180043695795596,0.019197083638602834,1,1,1,0,0.0,0
16_28,16,long_2link,asym_3link,normalized_copy,0,0.01735085253409542,0.011407022709987604,1,1,1,0,0.0,0
16_28,16,long_2link,asym_3link,link_scaled,0,0.05457620237319815,0.03023418016258261,0,1,1,0,0.0,0
16_28,16,long_2link,asym_3link,static_home,0,0.03302302680669423,0.018114766328847363,1,1,1,0,0.051280923600143385,0
16_28,16,long_2link,asym_3link,target_ik,0,0.000544867773353408,0.00030177402797360904,1,1,1,0,3.600994809175621e-06,0
16_28,16,long_2link,asym_3link,ejar_absolute,0,0.00037617121040423637,0.00020661110555476268,1,1,1,0,0.000403877515865896,0
16_28,16,long_2link,asym_3link,ejar_residual_fallback,0,0.00037617121040423637,0.00020661110555476268,1,1,1,0,0.000403877515865896,0
16_29,16,wide_2link,large_6link,raw_joint,0,0.24571610255971452,0.08972644528533161,0,0,0,6,0.0,0
16_29,16,wide_2link,large_6link,normalized_copy,0,0.11835714388170694,0.054902887762663735,0,0,1,0,0.0,0
16_29,16,wide_2link,large_6link,link_scaled,0,0.2538987845105058,0.13317462387116513,0,0,0,0,0.0,0
16_29,16,wide_2link,large_6link,static_home,0,0.32259060417092816,0.1800883205426218,0,0,0,0,0.39003755943020524,0
16_29,16,wide_2link,large_6link,target_ik,0,0.005352779984716803,0.0031040471386286944,1,1,1,0,2.119471277397934e-06,0
16_29,16,wide_2link,large_6link,ejar_absolute,0,0.005199921149349415,0.0029970570193731793,1,1,1,0,0.0007794934193749794,0
16_29,16,wide_2link,large_6link,ejar_residual_fallback,0,0.005199921149349415,0.0029970570193731793,1,1,1,0,0.0007794934193749794,0
16_30,16,asym_3link,long_4link,raw_joint,0,0.3264279519270048,0.15540252640146968,0,0,0,2,0.0,0
16_30,16,asym_3link,long_4link,normalized_copy,0,0.26519313413650625,0.128230284611952,0,0,0,0,0.0,0
16_30,16,asym_3link,long_4link,link_scaled,0,0.24988395467362756,0.12590771792646283,0,0,0,0,0.0,0
16_30,16,asym_3link,long_4link,static_home,0,0.22497416082637817,0.11497677140834311,0,0,0,0,0.07369003235959845,0
16_30,16,asym_3link,long_4link,target_ik,0,0.23069075360921093,0.11337042168198071,0,0,0,16,0.20587509583113137,0
16_30,16,asym_3link,long_4link,ejar_absolute,0,0.18681228052038498,0.09083464212238875,0,0,1,11,0.16939823275892332,0
16_30,16,asym_3link,long_4link,ejar_residual_fallback,0,0.18681228052038498,0.09083464212238875,0,0,1,11,0.16939823275892332,0
16_31,16,heavy_3link,wide_2link,raw_joint,0,0.08648702497815655,0.04509800974343958,0,1,1,0,0.0,0
16_31,16,heavy_3link,wide_2link,normalized_copy,0,0.08174749984977701,0.042651373582289834,0,1,1,0,0.0,0
16_31,16,heavy_3link,wide_2link,link_scaled,0,0.13198146238936415,0.0690238145824455,0,0,1,0,0.0,0
16_31,16,heavy_3link,wide_2link,static_home,0,0.09734446340704671,0.05146487020372496,0,1,1,0,0.13343932391093,0
16_31,16,heavy_3link,wide_2link,target_ik,0,0.0016144793379034295,0.0008234136941053553,1,1,1,0,9.56679574735501e-06,0
16_31,16,heavy_3link,wide_2link,ejar_absolute,0,0.0019642595437966317,0.0009757726316030793,1,1,1,0,0.0007336167575049093,0
16_31,16,heavy_3link,wide_2link,ejar_residual_fallback,0,0.0019642595437966317,0.0009757726316030793,1,1,1,0,0.0007336167575049093,0
16_32,16,teacher_2link,snake_6link,raw_joint,0,0.3259541946247652,0.18935471679376897,0,0,0,0,0.0,0
16_32,16,teacher_2link,snake_6link,normalized_copy,0,0.3250333939257565,0.18778002671215424,0,0,0,0,0.0,0
16_32,16,teacher_2link,snake_6link,link_scaled,0,0.34365892506629103,0.1994148429782485,0,0,0,0,0.0,0
16_32,16,teacher_2link,snake_6link,static_home,0,0.11832142846728415,0.06188430918072677,0,0,1,0,0.08533249357139595,0
16_32,16,teacher_2link,snake_6link,target_ik,0,0.0009589634345923986,0.0005032527784489705,1,1,1,0,7.799132725317134e-06,0
16_32,16,teacher_2link,snake_6link,ejar_absolute,0,0.002172397845984766,0.0011258851294300956,1,1,1,0,0.0015872328947516838,0
16_32,16,teacher_2link,snake_6link,ejar_residual_fallback,0,0.002172397845984766,0.0011258851294300956,1,1,1,0,0.0015872328947516838,0
16_33,16,short_2link,redundant_4link,raw_joint,0,0.039331871371369176,0.012359900003450884,1,1,1,0,0.0,0
16_33,16,short_2link,redundant_4link,normalized_copy,0,0.04135273322480699,0.018433685432431374,1,1,1,0,0.0,0
16_33,16,short_2link,redundant_4link,link_scaled,0,0.1082547135688931,0.05392248834532267,0,0,1,0,0.0,0
16_33,16,short_2link,redundant_4link,static_home,0,0.1470699168839464,0.0785676089115937,0,0,1,0,0.08933757688929411,0
16_33,16,short_2link,redundant_4link,target_ik,0,0.0028605956932995454,0.0015129674929130394,1,1,1,0,2.9268970773509962e-06,0
16_33,16,short_2link,redundant_4link,ejar_absolute,0,0.002700606341756068,0.0014197630966040283,1,1,1,0,0.0005643300048962988,0
16_33,16,short_2link,redundant_4link,ejar_residual_fallback,0,0.002700606341756068,0.0014197630966040283,1,1,1,0,0.0005643300048962988,0
16_34,16,long_2link,long_2link,raw_joint,1,0.046499047390711395,0.024531094654269087,1,1,1,0,0.0,0
16_34,16,long_2link,long_2link,normalized_copy,1,0.046499047390711395,0.024531094654269087,1,1,1,0,0.0,0
16_34,16,long_2link,long_2link,link_scaled,1,0.046499047390711395,0.024531094654269087,1,1,1,0,0.0,0
16_34,16,long_2link,long_2link,static_home,1,0.055293299976589286,0.030407433343207564,0,1,1,0,0.06275582369572061,0
16_34,16,long_2link,long_2link,target_ik,1,0.00404900617185364,0.0029934784151286558,1,1,1,2,0.002021110031751724,0
16_34,16,long_2link,long_2link,ejar_absolute,1,0.032360457105741314,0.021679291223497182,1,1,1,0,0.03483837564931666,0
16_34,16,long_2link,long_2link,ejar_residual_fallback,1,0.032360457105741314,0.021679291223497182,1,1,1,0,0.03483837564931666,0
16_35,16,wide_2link,needle_5link,raw_joint,0,0.13921604306223734,0.11666716278552033,0,0,1,14,0.0,0
16_35,16,wide_2link,needle_5link,normalized_copy,0,0.12135166381016066,0.07392372710754576,0,0,1,0,0.0,0
16_35,16,wide_2link,needle_5link,link_scaled,0,0.11025687553295309,0.06261719625303157,0,0,1,0,0.0,0
16_35,16,wide_2link,needle_5link,static_home,0,0.18362535978261962,0.11796156601164037,0,0,1,0,0.09717345815096172,0
16_35,16,wide_2link,needle_5link,target_ik,0,0.000666421376344836,0.0004840440432605778,1,1,1,0,2.3437884027446952e-06,0
16_35,16,wide_2link,needle_5link,ejar_absolute,0,0.0006339496825452846,0.0004194942055045401,1,1,1,0,0.0006990003237882618,0
16_35,16,wide_2link,needle_5link,ejar_residual_fallback,0,0.0006339496825452846,0.0004194942055045401,1,1,1,0,0.0006990003237882618,0
16_36,16,asym_3link,heavy_3link,raw_joint,0,0.2257893304688344,0.15730961413036015,0,0,0,13,0.0,0
