trial,variant,source,target,relative_effect_error,effect_cosine,reported_residual,true_residual,residual_gap,clipped
10,exact,asym_3link,needle_5link,0.008214428101131004,0.9999991560283807,0.00045038754526612886,0.00045038754526612886,0.0,0
10,gaussian_002,asym_3link,needle_5link,0.04506444310231281,0.9991711482905646,0.0004445781731936692,0.0024708310375059802,0.002356380784124369,0
10,gaussian_010,asym_3link,needle_5link,0.2481697636857738,0.969593369134251,0.003937785178031815,0.01360685969852503,0.012529848033281731,1
10,gaussian_020,asym_3link,needle_5link,0.45527699207944955,0.913854978118907,0.016480497037997182,0.024962308313414734,0.01596335893164202,1
10,scale_bias_110,asym_3link,needle_5link,0.112754545946206,0.9940751500682407,0.003042574918950156,0.006182200701143951,0.005916061666323995,1
10,column_dropout,asym_3link,needle_5link,0.01254197159665663,0.9999391250301083,0.0004519056333599953,0.0006876617252804175,0.000567939152822239,0
10,finite_diff_noisy,asym_3link,needle_5link,0.039470078054295976,0.9995673691888118,0.0004391770081581769,0.0021640985041781868,0.0019437100324767365,0
10,stale_q,asym_3link,needle_5link,0.19584294405602987,0.9810836274551258,0.0003869988395440299,0.010737840996982195,0.010555947971247294,0
11,exact,heavy_3link,wide_2link,0.6142893639659597,0.9998571253600331,0.027513772610411748,0.027513772610411748,0.0,1
11,gaussian_002,heavy_3link,wide_2link,0.6163048935797135,0.9999964370563867,0.02677005806493211,0.0276040473680998,0.0008673035686073062,1
11,gaussian_010,heavy_3link,wide_2link,0.6026907981307478,0.9943119916545458,0.038050543746933854,0.026994277529239233,0.011175881987391896,1
11,gaussian_020,heavy_3link,wide_2link,0.9696657257246795,0.3361711172062778,0.043631738693065504,0.0434309363806226,0.027589353550088055,1
11,scale_bias_110,heavy_3link,wide_2link,0.6280699673617,0.9968146571202938,0.0275773057085241,0.028131000272985564,0.0017986029424518367,1
11,column_dropout,heavy_3link,wide_2link,1.881067182989997,-0.22565476744759233,0.03645177174399385,0.08425223969946928,0.06581775444299456,1
11,finite_diff_noisy,heavy_3link,wide_2link,0.6268381751984332,0.9974427522317614,0.02889987811771628,0.028075828799293427,0.0017411095021732052,1
11,stale_q,heavy_3link,wide_2link,0.6095268385460657,0.9986197576166895,0.025866920932761814,0.027300461019587056,0.0015705006862463168,1
12,exact,teacher_2link,soft_5link,0.2998942421366711,0.9999925547671078,0.03299385848563104,0.03299385848563104,0.0,1
12,gaussian_002,teacher_2link,soft_5link,0.31896771098644006,0.9999997355302498,0.034939393931006875,0.03509228934437549,0.00029417692702522985,1
12,gaussian_010,teacher_2link,soft_5link,0.24101133606874217,0.9981751437041445,0.023560979930265024,0.02651566051762014,0.0054449780877779234,1
12,gaussian_020,teacher_2link,soft_5link,0.2828470852384493,0.992648823321404,0.024943375853736186,0.031118359048646353,0.010641299044185145,1
12,scale_bias_110,teacher_2link,soft_5link,0.26486504444652964,0.9990920181431721,0.021380849187738894,0.02914000526317734,0.0081856098806632,1
12,column_dropout,teacher_2link,soft_5link,0.31424143430549634,0.999999581966846,0.03444869108317021,0.03457231235894231,0.00027635024600698206,1
12,finite_diff_noisy,teacher_2link,soft_5link,0.3481271933971369,0.9994918380582405,0.03624833645542903,0.0383003663961994,0.003284004175741903,1
12,stale_q,teacher_2link,soft_5link,0.34823236812319824,0.999506096920825,0.034282401586072965,0.038311937542091404,0.004722939962291236,1
13,exact,short_2link,long_2link,0.5484779231844902,0.8361825378957004,0.011716274018323262,0.011716274018323262,0.0,0
13,gaussian_002,short_2link,long_2link,0.5548302417895162,0.8319715619410257,0.01211488653315241,0.01185196864208507,0.00038486097119496993,0
13,gaussian_010,short_2link,long_2link,0.8624617264869548,0.8842400488292045,0.0007884869008279924,0.01842341777252973,0.01795244314914621,0
13,gaussian_020,short_2link,long_2link,0.9411112876374077,0.9639008874239977,0.010220352825291126,0.020103485047634293,0.010057771080124957,1
13,scale_bias_110,short_2link,long_2link,0.5590368128044397,0.8360071367470447,0.011697966127906247,0.011941827023990813,0.00241708457985159,0
13,column_dropout,short_2link,long_2link,0.5712033882723644,0.8323412610101526,0.011868120249057059,0.012201722502042472,0.002918775271167663,0
13,finite_diff_noisy,short_2link,long_2link,0.6334500689760788,0.8119356420848595,0.012287825839903805,0.013531400757133298,0.004140389492709906,1
13,stale_q,short_2link,long_2link,0.6360413935583047,0.8525254040694177,0.007485586012695076,0.013586755161736314,0.006780487414656065,1
14,exact,long_2link,long_4link,0.13150042039340787,0.9999997917596929,0.010154506146561526,0.010154506146561526,0.0,1
14,gaussian_002,long_2link,long_4link,0.13101556621230712,0.9997990969054318,0.009025601218796411,0.01011706554563079,0.0016735365315557612,1
14,gaussian_010,long_2link,long_4link,0.1345789120945027,0.9995675868772932,0.017525100944917507,0.01039222829837963,0.007577252625559088,1
14,gaussian_020,long_2link,long_4link,0.21058453848364272,0.9998694881055962,0.0002636979515312631,0.016261408016838324,0.01600344014157748,0
14,scale_bias_110,long_2link,long_4link,0.16826888976347176,0.9944002072931777,0.013739842942731822,0.012993779565619661,0.007621626596826575,1
14,column_dropout,long_2link,long_4link,0.432173888545776,0.9479668151157887,0.03411518257987776,0.0333726112395111,0.0170488104390304,1
14,finite_diff_noisy,long_2link,long_4link,0.17005162965508122,0.998931812108713,0.010207896050078854,0.013131443332267026,0.0039370510571653545,1
14,stale_q,long_2link,long_4link,0.15800151324832792,0.9902451757998635,0.0080985346760677,0.01220092934034908,0.0098712310381028,1
15,exact,wide_2link,short_2link,0.026301061125094366,0.999975009753576,0.00017117500195991793,0.00017117500195991793,0.0,0
15,gaussian_002,wide_2link,short_2link,0.03547621805000067,0.9999630789860786,0.00019403835781489214,0.000230889608041149,0.0004228142438653968,0
15,gaussian_010,wide_2link,short_2link,0.2187756130476093,0.9998857712993398,0.00010930845999759388,0.0014238557073454354,0.0013150079756204778,0
15,gaussian_020,wide_2link,short_2link,0.16203628157479275,0.9968117778523091,0.00012990046701966208,0.0010545795351838089,0.0009436682059512755,0
15,scale_bias_110,wide_2link,short_2link,0.09976248683353667,0.999188644342703,0.00021497065890598369,0.000649283456588889,0.0008483845544337992,0
15,column_dropout,wide_2link,short_2link,3.894322709466781,0.6727748758600374,0.003496658347317553,0.025345391741229125,0.027370000000000002,1
15,finite_diff_noisy,wide_2link,short_2link,0.10157181468081221,0.9948279156278274,0.00017774195864206463,0.0006610590916604346,0.0006759059289508337,0
15,stale_q,wide_2link,short_2link,0.09932934883853968,0.9959474466026548,0.00019438064631764515,0.0006464644677735753,0.0007123901889201676,0
16,exact,asym_3link,redundant_4link,0.03128114110360813,0.9999663989406721,0.000323071368355108,0.000323071368355108,0.0,0
16,gaussian_002,asym_3link,redundant_4link,0.08050906430766276,0.9999866428401759,0.0002916473703658317,0.0008314969548174778,0.0005537110439363879,0
16,gaussian_010,asym_3link,redundant_4link,0.5225627457931089,0.9235997144053087,0.00041789866013179167,0.005397023745892345,0.005467606971117206,0
16,gaussian_020,asym_3link,redundant_4link,0.6094702874358351,0.7950243922940117,0.00016358461753168956,0.006294604122065243,0.00617185992773408,0
16,scale_bias_110,asym_3link,redundant_4link,0.09153591447908269,0.9999912825866042,0.0004115483204965463,0.0009453821728064238,0.0013525943482910149,0
16,column_dropout,asym_3link,redundant_4link,0.16650175502046088,0.9863779081701249,0.0005467725942070329,0.001719628758101239,0.0019173430749758946,0
16,finite_diff_noisy,asym_3link,redundant_4link,0.13113825832885206,0.9980144716266027,0.0002609456948558896,0.001354394854768295,0.0011016986292535374,0
16,stale_q,asym_3link,redundant_4link,0.07508238173124102,0.9985061394689151,0.00031178708438989487,0.0007754502217463759,0.0006285063026901335,0
17,exact,heavy_3link,large_6link,0.005696622714582295,0.9999950888475296,0.00013112261650999763,0.00013112261650999763,0.0,0
17,gaussian_002,heavy_3link,large_6link,0.02809719389246579,0.9996282666149783,0.0001305813124847271,0.0006467301354428879,0.0006334453500939611,0
17,gaussian_010,heavy_3link,large_6link,0.11814589593664966,0.9961438961753475,0.00010433035881645219,0.0027194356693968492,0.0026197322062422633,0
17,gaussian_020,heavy_3link,large_6link,0.24828177053161624,0.9717488687304892,8.344739871425969e-05,0.005714851942099779,0.005648219718348419,0
17,scale_bias_110,heavy_3link,large_6link,0.11763550085895806,0.9938512218603817,0.00012053327758510476,0.002707687596653778,0.0026981193012178633,0
17,column_dropout,heavy_3link,large_6link,0.016593061483644013,0.9998672136260336,0.00013203553059475717,0.00038193254962755617,0.0003762989392799203,0
17,finite_diff_noisy,heavy_3link,large_6link,0.002987246875740792,0.9999963817233879,0.00013338816838336998,6.875927126186195e-05,6.787779954405603e-05,0
17,stale_q,heavy_3link,large_6link,0.14498498517661026,0.9906468576145226,0.00010203881270882591,0.0033372072477884517,0.0032559697814972186,0
18,exact,teacher_2link,heavy_3link,0.00208410605552927,0.9999994014534201,0.00010823325526790082,0.00010823325526790082,0.0,0
18,gaussian_002,teacher_2link,heavy_3link,0.003963379572137086,0.9999935689353138,0.00010853416694521872,0.00020582900367119641,0.0002488937421357596,0
18,gaussian_010,teacher_2link,heavy_3link,0.11532986500497346,0.9977848229560357,8.163836014918713e-05,0.0059893913200716785,0.00591721917878953,0
18,gaussian_020,teacher_2link,heavy_3link,0.11459082095807416,0.9997366232767216,0.00013108104790350832,0.005951010767042692,0.006065546338899933,0
18,scale_bias_110,teacher_2link,heavy_3link,0.12984184965187076,0.9978915184598112,0.00012254892093823308,0.006743037870142573,0.0068393124212508235,0
18,column_dropout,teacher_2link,heavy_3link,0.04286641249278506,0.9993099725057171,0.00011598428807939146,0.002226168554830332,0.002312516519439365,0
18,finite_diff_noisy,teacher_2link,heavy_3link,0.027559315691048893,0.9999895169488499,0.00010189563585947114,0.0014312296834819438,0.0013305338534018668,0
18,stale_q,teacher_2link,heavy_3link,0.05163335345575815,0.9992504188636243,0.00010871579231726183,0.002681459472798089,0.002648465583819156,0
19,exact,short_2link,snake_6link,0.002808492851913769,0.9999983450311786,0.00019042329491520383,0.00019042329491520383,0.0,0
19,gaussian_002,short_2link,snake_6link,0.004797134999064715,0.9999888349319732,0.00019546208913845642,0.0003252585286277217,0.0004915950986406363,0
19,gaussian_010,short_2link,snake_6link,0.016683287124051628,0.999860699588596,0.00020142052162213547,0.0011311712978060477,0.0012569501634363764,0
19,gaussian_020,short_2link,snake_6link,0.12122743683184041,0.99264971615813,0.0002598040112624871,0.008219543069128157,0.008360442582916183,0
19,scale_bias_110,short_2link,snake_6link,0.12097525847372602,0.9956558202502032,0.00026024004489757027,0.008202444704848637,0.008452039916116174,0
19,column_dropout,short_2link,snake_6link,0.0011520840652810727,0.9999997526846044,0.0001959836270861444,7.811436784702223e-05,0.0001573620746695026,0
19,finite_diff_noisy,short_2link,snake_6link,0.01853417606421344,0.9998322810809648,0.00018633665565391845,0.0012566664972214754,0.0011263573690323072,0
19,stale_q,short_2link,snake_6link,0.4145176139456518,0.9157638587499379,9.594666852789856e-05,0.028105398165472355,0.02805557099207458,0
20,exact,long_2link,asym_3link,0.2659027971537316,0.9999958284204082,0.024430352867447776,0.024430352867447776,0.0,1
20,gaussian_002,long_2link,asym_3link,0.2574134996450149,0.9999752403698209,0.023516510362910824,0.023650381630008,0.0006840031459650256,1
20,gaussian_010,long_2link,asym_3link,0.3904683687076899,0.987125437007931,0.035738656514315396,0.03587506462216882,0.009572730075408924,1
20,gaussian_020,long_2link,asym_3link,0.3199363174677773,0.9849068218786395,0.003864777056308184,0.029394790933059224,0.02594120555823531,1
20,scale_bias_110,long_2link,asym_3link,0.3171552099222951,0.9942457588369565,0.02921707563730536,0.029139271098647064,0.0071510722488540256,1
20,column_dropout,long_2link,asym_3link,0.9599462766190605,0.34972100991402394,0.04369036338743069,0.08819698973695872,0.058004159037120716,1
20,finite_diff_noisy,long_2link,asym_3link,0.2581654471381801,0.99995699655401,0.026049291339161538,0.023719468314286837,0.002374586519633916,1
20,stale_q,long_2link,asym_3link,0.40326109674436295,0.9189242833946606,0.0001779233827660114,0.03705042217168916,0.03691385919636957,0
21,exact,wide_2link,needle_5link,0.42448536323002495,0.9999920835671265,0.027502405624265806,0.027502405624265806,0.0,1
21,gaussian_002,wide_2link,needle_5link,0.4192796672289002,0.9999994255292184,0.027072383418206978,0.027165128593345026,0.0001981959165101594,1
21,gaussian_010,wide_2link,needle_5link,0.5316978065276705,0.9893222375085544,0.023278022624896623,0.03444869955794527,0.011754377920329245,1
21,gaussian_020,wide_2link,needle_5link,0.3612929689285516,0.9911769053647665,0.012829352333731486,0.023408170555185494,0.011371692099113602,1
21,scale_bias_110,wide_2link,needle_5link,0.42551786162343674,0.9987971126757098,0.02413555891529629,0.0275693011925981,0.0037770433064728587,1
21,column_dropout,wide_2link,needle_5link,0.4793966677399771,0.9932329158938422,0.03131985677011278,0.03106010890642095,0.004252591605421074,1
21,finite_diff_noisy,wide_2link,needle_5link,0.4495073348183443,0.997433894926439,0.029383973741514288,0.02912357910102454,0.0024592630605763856,1
21,stale_q,wide_2link,needle_5link,0.527650792360474,0.9639015885813429,0.03232517263900723,0.034186493520152926,0.00859929316958847,1
22,exact,asym_3link,wide_2link,0.4731606816664217,0.9999773173618353,0.04467356932990645,0.04467356932990645,0.0,1
22,gaussian_002,asym_3link,wide_2link,0.47760295257754765,0.9999975824889535,0.04340881174451565,0.04509298731035124,0.0016992670763410643,1
22,gaussian_010,asym_3link,wide_2link,0.6330443448908256,0.9770989610012274,0.03703149660748618,0.05976902039025118,0.023650679180521505,1
22,gaussian_020,asym_3link,wide_2link,0.4003666572197846,0.9972563138103198,0.05402524724986397,0.03780070557785787,0.016863169567705522,1
22,scale_bias_110,asym_3link,wide_2link,0.3548665252543146,0.9939230686501306,0.031244775534677423,0.03350480065879205,0.0067143121268515,1
22,column_dropout,asym_3link,wide_2link,0.3004703364464223,0.9634300392691217,0.04711082405663347,0.02836897258568673,0.0600480050754035,1
22,finite_diff_noisy,asym_3link,wide_2link,0.5094454352732967,0.999457218715703,0.04722923245780254,0.04809940228408687,0.0020731569983252402,1
22,stale_q,asym_3link,wide_2link,0.5010680502474124,0.9997269549107487,0.04703351019425214,0.047308449643138135,0.0014839655543896393,1
23,exact,heavy_3link,soft_5link,0.010033278097627527,0.9999863538843382,0.00011914022734257958,0.00011914022734257958,0.0,0
23,gaussian_002,heavy_3link,soft_5link,0.02501723124001964,0.9997497614905476,0.00012161048681378776,0.00029706727835268593,0.0003052250217439006,0
23,gaussian_010,heavy_3link,soft_5link,0.0754252163762127,0.9980657531526513,0.00012387258834952838,0.0008956372323169346,0.0008690677118167805,0
23,gaussian_020,heavy_3link,soft_5link,0.5201943521307154,0.9833996902168137,0.0003327797504885503,0.006177051285943546,0.006509596004695836,0
23,scale_bias_110,heavy_3link,soft_5link,0.11126518697459742,0.9952014489971525,0.00014666590347312198,0.0013212192009910218,0.0014321455073479257,0
23,column_dropout,heavy_3link,soft_5link,0.1476508564835771,0.9891070241994528,0.0001807403251552654,0.0017532810749997625,0.00182432135995346,0
23,finite_diff_noisy,heavy_3link,soft_5link,0.06286754179323599,0.9987115852650226,0.000110133065629769,0.0007465210421593278,0.0006520526928436145,0
23,stale_q,heavy_3link,soft_5link,0.08871139748719054,0.9972423128826806,0.00011611795179888652,0.0010534040780750405,0.0010277190943635034,0
24,exact,teacher_2link,long_2link,0.023219193323803813,0.9998191097197047,0.0006154176233326701,0.0006154176233326701,0.0,0
24,gaussian_002,teacher_2link,long_2link,0.0115145785163154,0.9999378990890282,0.0006403427404060258,0.00030519038475482056,0.0003656709797685127,0
24,gaussian_010,teacher_2link,long_2link,0.03892480496293711,0.9999081695511041,0.008778958605628976,0.0010316900602408234,0.009706008058666058,1
24,gaussian_020,teacher_2link,long_2link,0.6686309688468989,0.7820006162519177,0.0004976750960004703,0.017721859497699746,0.017659958471934935,0
24,scale_bias_110,teacher_2link,long_2link,0.12954714006320345,0.996726618489131,0.0005772959032129999,0.0034336073581638276,0.0034525718059144075,0
24,column_dropout,teacher_2link,long_2link,1.116127568435831,0.941728563393653,0.01861966082101382,0.02958262011620671,0.0444125,1
24,finite_diff_noisy,teacher_2link,long_2link,0.08693325434392214,0.9998559992279227,0.0005846589128998232,0.002304139339847943,0.0021141419534620705,0
24,stale_q,teacher_2link,long_2link,0.05423995803200722,0.9996584906473324,0.0005147103371512872,0.0014376135120724013,0.0009836395771575183,0
25,exact,short_2link,long_4link,0.19793704105317167,0.999997442768626,0.007514866757121654,0.007514866757121654,0.0,1
25,gaussian_002,short_2link,long_4link,0.13627816803468262,0.9998196327070081,0.005352652778882373,0.00517392939308499,0.0006033141567371144,1
25,gaussian_010,short_2link,long_4link,0.31062631155674075,0.993773845497147,0.0003990155587770876,0.01179322137071858,0.011429758312135349,0
