trial,target,scale,infeasible,true_relative_residual,ejar_residual_score,static_residual_score,action_norm_score,condition_score,clipped
3991,heavy_3link,0.7,0,0.0011297417961769788,7.44476104062625e-05,0.09825658684318385,0.3154191547713076,2.336891303377435,0
3992,teacher_2link,1.0,0,0.0028712921781864345,0.0002769097581288359,0.021752023280003207,0.6745025452841585,5.187785221654231,0
3993,long_4link,1.35,1,0.0777806472432359,0.005075274186097804,0.06415452040171671,0.5692782858483262,1.698922021259189,1
3994,long_2link,1.75,1,0.42512828099798616,0.08849854744035747,0.06881704254850271,0.740245372715082,5.191249029421759,1
3995,needle_5link,2.25,1,0.40992968079099606,0.0310345811750629,0.041904457418910024,0.5658786748843373,4.508691498186839,1
3996,asym_3link,0.35,1,0.20155832368061755,0.0008846255001446485,0.0013721408746688293,0.11873178004958261,51.782577188103886,0
3997,large_6link,0.7,0,0.0015908911463477916,0.00014874932132493624,0.012638283656351501,0.24306228072586855,11.024637168606017,0
3998,redundant_4link,1.0,0,0.003625034062093595,0.00038103533702845105,0.06504118682481105,0.4857159530687832,8.261013104845157,0
3999,short_2link,1.35,0,0.03708105136715284,0.0033024256757750387,0.10236471988986443,0.6423413047320674,162.09433241573794,0
4000,soft_5link,1.75,1,0.2116271029830187,0.036587144307704274,0.17735761621086263,0.6144964105423097,4.0069423398887976,1
4001,wide_2link,2.25,1,0.37013982368993753,0.01700303663817651,0.015598826949847228,0.9691449423889452,14.421138773726533,1
4002,snake_6link,0.35,0,0.001964814905927256,7.135490689749264e-05,0.05356259543566711,0.16107491064294288,4.182025947073275,0
4003,heavy_3link,0.7,0,0.0010507817949307636,7.766094400495056e-05,0.06728096295356169,0.27961865016337056,4.171587443408576,0
4004,teacher_2link,1.0,0,0.0026723669000407765,0.00020476282070073083,0.0692929790910531,0.6705568847964083,2.842431563800961,0
4005,long_4link,1.35,0,0.007446116563366092,0.0013419612164526462,0.0014048007142401292,0.5301319134429415,251.49968825832374,0
4006,long_2link,1.75,1,0.4223112230368611,0.08722879287335508,0.251230477844933,0.7440683476439349,3.6291873055294035,1
4007,needle_5link,2.25,1,0.3235367467772198,0.05885590294431111,0.25434694662480156,0.5418689301281401,3.499220198125898,1
4008,asym_3link,0.35,0,0.011927117110715833,0.0001810008493474463,0.014330296138707288,0.20842404400027437,6.116240217392131,0
4009,large_6link,0.7,0,0.004635359352231947,0.00015157448283385048,0.03481839284307841,0.2463801456900539,1.8296412452827029,0
4010,redundant_4link,1.0,0,0.005210481387020721,0.00029655949711777024,0.05586080340822185,0.47578754196351175,4.0226749161707875,0
4011,short_2link,1.35,1,0.251928539871906,0.006487723899732705,0.024298643545402024,0.614921814244881,5.837843598982734,1
4012,soft_5link,1.75,1,0.29571727852355933,0.06000752224626216,0.10799551441207654,0.587032066685762,10.124458700300924,1
4013,wide_2link,2.25,1,0.5518004441731812,0.0532219757775603,0.07215309065218746,0.8950005517381293,4.513286552056656,1
4014,snake_6link,0.35,0,0.006538901822412843,0.0003511766267621565,0.0003674579373521124,0.14883474852606632,243.60833598928733,0
4015,heavy_3link,0.7,0,0.03455773096593528,0.0016270753227130234,0.003269349497636891,0.2185317117654313,71.40729840399057,0
4016,teacher_2link,1.0,0,0.0006969328196369953,8.972690239521713e-05,0.03227325502812384,0.7308879799070728,4.200005419301177,0
4017,long_4link,1.35,1,0.01733352168363742,0.0012394788352544687,0.0863744245074708,0.6752352033924539,1.6646740230167019,1
4018,long_2link,1.75,1,0.4261192607566943,0.07635771479630589,0.2128479927932731,0.739791467785662,3.002669500855939,1
4019,needle_5link,2.25,1,0.3933152398453632,0.06596417861683036,0.05973851807142214,0.4197064391421284,3.378317242907576,1
4020,asym_3link,0.35,0,0.0037305849716463666,9.04576196943381e-05,0.010304416277184881,0.21974267403582778,3.3067424566886983,0
4021,large_6link,0.7,0,0.0015289987938457495,0.00013021387747636737,0.03403368894213434,0.24057786415331106,6.113114475375011,0
4022,redundant_4link,1.0,0,0.0014641485206603624,0.00017129175754047375,0.03998468442116144,0.48904719453885953,5.199578427928607,0
4023,short_2link,1.35,1,0.06672007571793585,0.007813625407521554,0.005068427642383055,0.8155818019568126,282.91203190532235,1
4024,soft_5link,1.75,1,0.23979745627105423,0.06055010896840113,0.23150980783402467,0.6406016056772781,8.557983432511904,1
4025,wide_2link,2.25,1,0.5523856278262879,0.04381665184179268,0.08654536957387354,0.896881449032366,2.044631487174938,1
4026,snake_6link,0.35,0,0.0019576326750582367,8.335207575210103e-05,0.01524657311477231,0.1575221240760246,7.609117896881141,0
4027,heavy_3link,0.7,0,0.005120692505135925,0.00016916730529448472,0.02652515485968333,0.4499338877838164,2.3656128725969565,0
4028,teacher_2link,1.0,0,0.12452528281460251,0.002025039452646016,0.006989007756510819,0.5114908921000543,40.804314332249405,0
4029,long_4link,1.35,1,0.06951411372651761,0.01208991684669681,0.03805477320498188,0.532457881252206,7.3245779963377595,1
4030,long_2link,1.75,1,0.4196692125816763,0.09636769746786931,0.08723462025697916,0.7468359175843798,5.435722055856294,1
4031,needle_5link,2.25,1,0.38697904245479947,0.04924809176282992,0.1981753404061449,0.4657706219543137,1.687035096753097,1
4032,asym_3link,0.35,0,0.002971216785490289,0.00012563938626021113,0.00013672422659452566,0.17757197388073634,169.97784005579686,0
4033,large_6link,0.7,0,0.0008265075102905006,7.427506312410108e-05,0.06663960246071023,0.23386227332684767,6.286172707894032,0
4034,redundant_4link,1.0,0,0.0023332138681450986,0.0003327457774217409,0.032273319146893784,0.49797189749083265,15.20982786496883,0
4035,short_2link,1.35,1,0.037698500519737645,0.003066035629688736,0.024855002406133343,0.9083194565628584,15.646810375822787,1
4036,soft_5link,1.75,1,0.07910300917681211,0.0059665741267114535,0.08751562079551506,0.7274283620262052,1.8520635605244304,1
4037,wide_2link,2.25,1,0.5350416111115791,0.10063982060176917,0.08998761345566889,0.4831299071805022,26.115507635891554,1
4038,snake_6link,0.35,0,0.0018916310263619983,5.7364035963766316e-05,0.02739069392154966,0.15659837287526643,3.4837602344736904,0
4039,heavy_3link,0.7,0,0.008993904715597177,0.0004944197509575227,0.024320704853649046,0.3854495104819213,11.637592542979977,0
4040,teacher_2link,1.0,0,0.0021780285062469266,0.00022343555676613143,0.023567793214362802,0.7377638355178906,4.432229687618881,0
4041,long_4link,1.35,0,0.12674225089818789,0.003904566487171185,0.004548288144147187,0.22970897896185086,109.6868321275365,0
4042,long_2link,1.75,1,0.20692065518222133,0.020189999792199334,0.04359389339407423,0.9685579689329512,8.075486622458813,1
4043,needle_5link,2.25,1,0.4271394823986691,0.06294102196945646,0.0522810230116102,0.3611556381194113,2.165044041428575,1
4044,asym_3link,0.35,0,0.003934745552897613,9.753495803005084e-05,0.009022310248163839,0.22099134123331265,3.709072456763635,0
4045,large_6link,0.7,0,0.005766067662505616,0.00018063588855318555,0.026112980780636175,0.2606092114348915,3.1272085052321525,0
4046,redundant_4link,1.0,0,0.0017922330155257834,0.00026455355089969267,0.11369775728770817,0.48596414054984644,15.06679880968164,0
4047,short_2link,1.35,0,0.003451549133815289,0.00035820266237794276,0.039254345346333666,0.9413894925394719,4.363440134708661,0
4048,soft_5link,1.75,1,0.35587165619040356,0.08488094801249478,0.16166421143254112,0.5539009269239256,5.336280178748724,1
4049,wide_2link,2.25,1,0.39982680819065175,0.06492642168295727,0.07686620695626928,0.9821454846389722,3.1602846300656062,1
4050,snake_6link,0.35,0,0.08091157029191731,0.001064824539635944,0.0010985197455622158,0.04238601100845517,340.11785741884984,0
4051,heavy_3link,0.7,0,0.0020216208435226164,0.000108108776289491,0.02370220056889179,0.2969667233578026,1.9286000664103284,0
4052,teacher_2link,1.0,0,0.0007640248306925223,8.850620732842767e-05,0.08815395600735562,0.7443441354892689,3.0539591815749323,0
4053,long_4link,1.35,1,0.13639349603467937,0.005490131060604921,0.04663953514221029,0.6480611594390557,4.1383724393567425,1
4054,long_2link,1.75,1,0.40454879634453694,0.020585454571741702,0.07462882861660353,0.7140886858988711,4.582708984298478,1
4055,needle_5link,2.25,1,0.31190703085263466,0.032101735395469684,0.1388905310961589,0.6346966855924756,1.1019887722258297,1
4056,asym_3link,0.35,0,0.0009763138362451065,3.602426979940509e-05,0.015055953482484532,0.17677859983300528,4.46291932976508,0
4057,large_6link,0.7,0,0.010025065220158492,0.00025141147109640423,0.021313817752085025,0.25462888784607246,4.6799126455081455,0
4058,redundant_4link,1.0,0,0.00599366702792275,0.0004469040843265604,0.09149254719008942,0.48107198052100614,7.672526357315882,0
4059,short_2link,1.35,0,0.029461572652869732,0.0030206606027448823,0.00303073579433714,0.7453528505828131,563.140043024879,0
4060,soft_5link,1.75,0,0.004169101289962402,0.00042336664201005753,0.15861924678396092,0.7834408068408985,3.0345893013605063,0
4061,wide_2link,2.25,1,0.40660266838099757,0.05716955588511303,0.06759908752163794,0.9782632041125122,2.0941308556066125,1
4062,snake_6link,0.35,0,0.004436358861858844,0.00013316752363161757,0.014411110513169378,0.15359334817262468,6.496324200447233,0
4063,heavy_3link,0.7,0,0.0022403739685882555,0.00014694918554909633,0.03711825089995908,0.4071492802777646,4.022443030815676,0
4064,teacher_2link,1.0,0,0.03175196705838897,0.0014208907754342894,0.013869500053336987,0.6232884072961777,25.70830838683998,0
4065,long_4link,1.35,1,0.08643776389381183,0.007281840383600704,0.07020641229334063,0.5582778697125671,1.13951776022592,1
4066,long_2link,1.75,1,0.3720928482826615,0.09523985720354737,0.09821310811931978,0.7937311259626859,118.73574677003346,1
4067,needle_5link,2.25,1,0.2490941060080864,0.015436132531884241,0.029482142658304993,0.7041262310566297,6.290101329283499,1
4068,asym_3link,0.35,0,0.060231457714417104,0.0009535974044004145,0.0011085706378619776,0.113128124043817,95.5799046960184,0
4069,large_6link,0.7,0,0.0031072090965939938,0.0001252596581719518,0.048065353995830236,0.27372931900068825,1.2810994902247863,0
4070,redundant_4link,1.0,0,0.003453141209007426,0.00020907060556647425,0.04630726550531643,0.48810693933736315,2.375723672675894,0
4071,short_2link,1.35,1,0.2125137697851825,0.01605873071732202,0.031895070950683974,0.6520663233530064,5.366205536858245,1
4072,soft_5link,1.75,1,0.15866314900785103,0.02338008918383409,0.0754096098414167,0.6435439397142076,4.053392300679751,1
4073,wide_2link,2.25,1,0.5545532602285443,0.08480451415124804,0.07507917271371994,0.4518593883145911,2.515662194868496,1
4074,snake_6link,0.35,0,0.0018118486916060606,5.981500205828051e-05,0.05368025988326496,0.14800267572891174,3.0477247846183286,0
4075,heavy_3link,0.7,0,0.01516927169996507,0.00041448274527761174,0.013989810089249757,0.5265217970071868,7.446972556589865,0
4076,teacher_2link,1.0,0,0.014936379279830218,0.0005155543471359373,0.05881961644443387,0.6546532946302493,7.761618123093986,0
4077,long_4link,1.35,0,0.01773328298859982,0.0025773966609828444,0.0029415807912876574,0.4934480311800103,118.40575694161397,0
4078,long_2link,1.75,1,0.41236563045551045,0.07084176953748997,0.2249887972728355,0.7544849362692301,3.244976178802353,1
4079,needle_5link,2.25,1,0.23403379120064705,0.027330610277232784,0.16876912869065236,0.7696111346988945,2.4274258385480563,1
4080,asym_3link,0.35,0,0.0032193862191762903,6.860915752117978e-05,0.012351198599938303,0.17040094874715855,1.868146614672682,0
4081,large_6link,0.7,0,0.004644889491800028,0.00035132579441814334,0.010447949669182121,0.2658426717217063,11.10027078944351,0
4082,redundant_4link,1.0,0,0.0030795733724486764,0.00020897094337167372,0.10423135819736366,0.49203573043606164,2.67184712791962,0
4083,short_2link,1.35,1,0.24901243190950004,0.00826566640103014,0.04269548885470411,0.6167941597843278,3.404787264321418,1
4084,soft_5link,1.75,1,0.07759343304118038,0.02041787090568429,0.07132143429055905,0.7679943306616385,12.244087513661858,1
4085,wide_2link,2.25,1,0.5188654906369934,0.03895943014269378,0.07958694352477018,0.9145920507019519,2.1138566665271807,1
4086,snake_6link,0.35,0,0.0006158694340434802,3.492416053425828e-05,9.353298942107668e-05,0.1575852126038653,77.29672942354594,0
4087,heavy_3link,0.7,0,0.009894515624106304,0.0002886250616648837,0.016878908696459517,0.4392534751243146,4.6959902098340605,0
4088,teacher_2link,1.0,0,0.029668543625512116,0.0008690159545739972,0.01114228377448647,0.6592875246213735,13.892333233898253,0
4089,long_4link,1.35,1,0.01586846131543336,0.002799720842401702,0.03241664255479379,0.569725605244022,14.036325706718777,1
4090,long_2link,1.75,1,0.4094982226112386,0.0793294709858353,0.0751153112563337,0.7581288921439122,2.9435719563573413,1
4091,needle_5link,2.25,1,0.35526345465765047,0.025108037844935517,0.1052512237794436,0.4929429138483053,3.567492841696629,1
4092,asym_3link,0.35,0,0.006676827507200216,0.00010288295937355713,0.01715672079508909,0.19685693830862294,3.055208913785959,0
4093,large_6link,0.7,0,0.002386811698076833,0.00016961319103749416,0.10695768097314151,0.26404802333563265,4.772174303199124,0
4094,redundant_4link,1.0,0,0.00605805910545044,0.0002462225548120745,0.04146018140105475,0.46693184440756613,2.1543341781015335,0
4095,short_2link,1.35,0,0.04344235726910187,0.0034883327909077766,0.0036489907524018357,0.5797308355443962,167.7282804607666,0
4096,soft_5link,1.75,1,0.09551785134428939,0.019376896338574468,0.14463632547630026,0.7348442770565792,5.233989704993652,1
4097,wide_2link,2.25,1,0.39368773632024046,0.02715164064487401,0.04018578880048317,0.9847051561091477,4.725565966037285,1
4098,snake_6link,0.35,0,0.0016318231444137558,5.831090775372262e-05,0.06032250097803309,0.1608775332001769,3.219519743644874,0
4099,heavy_3link,0.7,0,0.008757407957448126,0.00046066152673921015,0.01955194511740812,0.4957194261350378,10.40519197908094,0
4100,teacher_2link,1.0,0,0.010591591333185962,0.0014084293115315635,0.13225611716472402,0.6464844053987696,93.33629729307681,0
4101,long_4link,1.35,0,0.0010959629330725329,0.00015642751480289638,0.2345802914117559,0.6273140662675805,2.6761858314531306,0
4102,long_2link,1.75,1,0.1306076938709203,0.014350177637736666,0.010864721649751224,0.916158312983344,34.918951439715705,1
4103,needle_5link,2.25,1,0.35171253858390467,0.0380473127906641,0.0807381004938081,0.5820103409348617,4.471865953223249,1
4104,asym_3link,0.35,0,0.04457359832721178,0.0009058012502808693,0.0010449041694075196,0.1226943028861888,98.03844490134672,0
4105,large_6link,0.7,0,0.0018510889212605183,0.00010980041361894439,0.0691000179247746,0.2638490803900388,2.6258879364009324,0
4106,redundant_4link,1.0,0,0.022169725564724508,0.0004830292343419358,0.024256270057216756,0.476146859021621,6.22949078927226,0
4107,short_2link,1.35,1,0.15163791521814846,0.012676604086394313,0.05152452691171559,0.7411769826481529,3.813478345921328,1
4108,soft_5link,1.75,1,0.14667491807574004,0.03390086941008704,0.3057504650011255,0.7106349407990883,4.0140217899274555,1
4109,wide_2link,2.25,1,0.5236478932701305,0.012883791803210226,0.016562233172680782,0.9088175159372089,13.153728616797938,1
4110,snake_6link,0.35,0,0.001178851065805469,4.024969004918472e-05,0.014971571239428562,0.15963644339056993,2.679017492936518,0
4111,heavy_3link,0.7,0,0.00682106417211247,0.00040245422523623673,0.009042134482690273,0.26413420923745634,9.908589031450028,0
4112,teacher_2link,1.0,0,0.005503535928317785,0.00028658786255505823,0.07976778356644347,0.6589008980141218,3.8444956512773087,0
4113,long_4link,1.35,0,0.038037610139033416,0.0034259779917632668,0.004148435359177077,0.39501561445999217,98.30166499569812,0
4114,long_2link,1.75,1,0.42152456671579674,0.08614224748741015,0.10175244856594072,0.7449423108135735,3.4980240176934405,1
4115,needle_5link,2.25,1,0.4717897278868033,0.036584040233388945,0.0673243378277596,0.4326625194816886,5.7021710541737045,1
4116,asym_3link,0.35,0,0.004547166768005955,0.00012865055348664832,0.00594002975010604,0.18597324608294022,5.850032470877855,0
4117,large_6link,0.7,0,0.0008776524968979757,7.465254883513998e-05,0.026520986755409287,0.22566076398345564,3.792457680940087,0
4118,redundant_4link,1.0,0,0.0011448187431946782,0.00012118357424435954,0.06367046358447977,0.4796114174739048,2.709188674149363,0
4119,short_2link,1.35,1,0.07103477386006213,0.005655067384196144,0.017840897127629825,0.9143930264936733,6.904963339774815,1
4120,soft_5link,1.75,1,0.3298491002001879,0.06376480108575583,0.07195193234952477,0.5777972025886612,2.9329051808752706,1
4121,wide_2link,2.25,1,0.5049806397952824,0.014302145744547617,0.02591198080815113,0.9281539462769262,7.866214953607211,1
4122,snake_6link,0.35,0,0.0018840856248026202,0.00010627657110952313,0.0002470048344620178,0.15583732806102524,89.93893484638944,0
4123,heavy_3link,0.7,0,0.0012348056936125273,8.446208983990742e-05,0.04575791758158917,0.27202736375261877,2.763888725766284,0
4124,teacher_2link,1.0,0,0.0015908201858928868,0.00014926709403212277,0.053705690002361514,0.7448780603072723,2.582456574332281,0
4125,long_4link,1.35,1,0.1558341256014831,0.02330069114851388,0.19663477719899541,0.44395089999251336,2.93045374188535,1
4126,long_2link,1.75,1,0.2876455420969852,0.04173258569770663,0.0606527776378783,0.8576291436816053,17.86593873628975,1
4127,needle_5link,2.25,1,0.4764313926669335,0.05029791706165647,0.06385332721009979,0.42499080086403657,3.1032089833633814,1
4128,asym_3link,0.35,0,0.020700013181776562,0.0001618292676251798,0.008556508941604977,0.1886861695564117,5.313783141875385,0
4129,large_6link,0.7,0,0.006417104640985299,0.00022285342036755662,0.026274886351961277,0.3037790240639104,4.446885738909067,0
4130,redundant_4link,1.0,0,0.003344253370134505,0.0002995101764479749,0.05910985733262327,0.5003744803359672,5.273180429648329,0
4131,short_2link,1.35,1,0.12396565716101941,0.014960144918611862,0.0083745014985886,0.8073666131379983,106.0506086678548,1
4132,soft_5link,1.75,1,0.29837108809159096,0.051414253240945354,0.12439300313835379,0.5956207053429673,3.3792644457542953,1
4133,wide_2link,2.25,1,0.43877797958812637,0.04222037079715368,0.04201576755534999,0.8162882512592418,3.968560998142497,1
4134,snake_6link,0.35,0,0.004473562559836069,7.940626203374978e-05,0.0127090992214734,0.15796065411913635,2.0626335827291418,0
4135,heavy_3link,0.7,0,0.014315060601202105,0.00030463032476575115,0.016415328744510082,0.3537971245184799,4.903347444027628,0
4136,teacher_2link,1.0,0,0.006570960239216794,0.00025834945480389653,0.05295956881766107,0.665934278758037,2.9892928964823646,0
4137,long_4link,1.35,1,0.1916233431516709,0.023450750447100033,0.04213086450916707,0.43470845079714876,2.6478192903493154,1
4138,long_2link,1.75,1,0.3869313707816144,0.083694695713404,0.05898796550949516,0.7401099559856333,39.49236897371234,1
4139,needle_5link,2.25,1,0.4824022839476711,0.05851681070730052,0.19880761663031168,0.43356373317550834,3.3425243183861393,1
4140,asym_3link,0.35,0,0.02434279490013559,0.0006874110909310625,0.0009991104498694333,0.1361992513092212,57.146608001132755,0
4141,large_6link,0.7,0,0.002112499800908286,0.00014325847469737996,0.02345807742263944,0.2730542391071178,3.899417364135943,0
4142,redundant_4link,1.0,0,0.0006007398329143336,8.851760040059715e-05,0.0271965418688107,0.48618482523260315,11.663340785306579,0
4143,short_2link,1.35,1,0.24333200045095021,0.028477245627737607,0.026012672965978572,0.8147648563294987,4.18746561441719,1
4144,soft_5link,1.75,1,0.1266375735336148,0.009847192327464244,0.08849711220584063,0.705033245192443,2.33137302018805,1
4145,wide_2link,2.25,1,0.46283595337809325,0.08935041156452878,0.09668958481208598,0.7536064175469426,8.137176380627194,1
4146,snake_6link,0.35,0,0.008283261107929037,0.00012772741408567987,0.014469653345797057,0.14602356208246936,5.339463657782404,0
4147,heavy_3link,0.7,0,0.0026545871222670597,0.00011655005528840465,0.026847914311323485,0.3043053086783501,1.3568422262849331,0
4148,teacher_2link,1.0,0,0.0017997098365608386,0.0002364173909133501,0.030847705947731372,0.7469622787553719,7.7546547721647165,0
4149,long_4link,1.35,0,0.033757937980189515,0.0033431857945867365,0.003974612617535368,0.3267657202311101,102.39908379830642,0
4150,long_2link,1.75,1,0.3446549801420282,0.05759614191565976,0.11018804860892233,0.8144753904686509,12.91115800692145,1
4151,needle_5link,2.25,1,0.2876781017141559,0.04857121655450322,0.05355013280126431,0.6265383359373895,3.8320055517099325,1
4152,asym_3link,0.35,0,0.007036610345509549,9.516039261738522e-05,0.012585398867166628,0.18136804574393212,2.6059110822947775,0
4153,large_6link,0.7,0,0.007363768546592331,0.0001960756308850314,0.0244907723847027,0.26504985734003894,2.756355219979126,0
4154,redundant_4link,1.0,0,0.007103087158791015,0.000284240322024364,0.03435971833378084,0.47747538734423123,3.614223776173506,0
4155,short_2link,1.35,1,0.13512594491381236,0.01207015116497666,0.07305194989054138,0.7624233931594087,4.30952877416944,1
4156,soft_5link,1.75,1,0.21473407053855478,0.011794810168410191,0.05099890172609401,0.6296433889452049,4.797839679644961,1
4157,wide_2link,2.25,1,0.5263151866274007,0.06211049895994123,0.05661854169269994,0.9095702339107103,2.297444977944922,1
4158,snake_6link,0.35,0,0.0034539976806652033,0.00019294836318067683,0.00020317242886777688,0.15469340692148614,254.56604598881552,0
4159,heavy_3link,0.7,0,0.006343090499641296,0.00043334523548838895,0.004133754522042008,0.2967595586090951,13.272753203810488,0
4160,teacher_2link,1.0,0,0.005876371349517535,0.0002873356096574382,0.03466720444344662,0.6915039852775411,3.794995712342627,0
4161,long_4link,1.35,0,0.0022194967209508225,0.00032865400827832085,0.022286130611771215,0.6782217153943212,5.530263233409528,0
4162,long_2link,1.75,1,0.4052176934741617,0.08359792376468732,0.08007304970222955,0.7627701135760658,3.436494709968198,1
4163,needle_5link,2.25,1,0.3345201548612044,0.040001763658568425,0.15577007925582412,0.4761982671917521,1.4739212904321044,1
4164,asym_3link,0.35,0,0.005856895796536235,8.473477482420805e-05,0.015333981185150636,0.19494569574517845,2.0674394659197013,0
4165,large_6link,0.7,0,0.0029026858250801786,0.0001733962494017405,0.04400788165316227,0.2657004678704365,4.002125128578667,0
4166,redundant_4link,1.0,0,0.011363221493100489,0.00035268140303630277,0.03261913229440502,0.5196748845001029,4.254484748817741,0
4167,short_2link,1.35,1,0.22214970442538573,0.0322376224698732,0.03248233324977209,0.827329411881239,85.61177589423086,1
4168,soft_5link,1.75,1,0.2744678421896002,0.06250129219383221,0.05684583991718141,0.6163294784404219,6.043195689067322,1
4169,wide_2link,2.25,1,0.5450432086266563,0.08111396584970344,0.0985244950366601,0.49010095014914007,1.881029949640158,1
4170,snake_6link,0.35,0,0.015834074617591367,0.00015010698248933555,0.0147497953208684,0.13768048672602423,5.626745777379308,0
4171,heavy_3link,0.7,0,0.001067010749599891,7.530205412051431e-05,0.052211487612216015,0.30624564509792246,3.2991309229019334,0
4172,teacher_2link,1.0,0,0.02123554101485389,0.0006356044237936427,0.017473769509390155,0.6507348799242404,9.782178109517425,0
4173,long_4link,1.35,0,0.0024798720056997373,0.0002771008589537911,0.11487642379715947,0.668179975883068,3.0917896271716483,0
4174,long_2link,1.75,1,0.4277615192247381,0.09363342214856077,0.11598905024486586,0.7374447576470831,5.842739193002795,1
4175,needle_5link,2.25,1,0.43281321396406686,0.07291250461109688,0.26161951453486865,0.46372387703554885,3.5364249306091238,1
4176,asym_3link,0.35,0,0.019289351764933193,0.0006519413775042568,0.0006963621129900903,0.13637923078450856,148.90300498459393,0
4177,large_6link,0.7,0,0.001222521022681995,0.00011183435394166195,0.012314982321247453,0.25851131946827555,6.255194089772751,0
4178,redundant_4link,1.0,0,0.011853879052144533,0.0007106822658603772,0.03275018987000763,0.5189051960420391,11.865148050994229,0
4179,short_2link,1.35,1,0.24524807968428938,0.006096662193396356,0.03278525793412861,0.6294708605706199,5.2473343669169425,1
4180,soft_5link,1.75,1,0.37436507104891203,0.06983957217734138,0.249833919436118,0.5338631753198433,4.328833888480614,1
4181,wide_2link,2.25,1,0.37420575018951335,0.033382240618979944,0.07098253888514615,0.994810898660125,2.620883537125272,1
4182,snake_6link,0.35,0,0.006215407267101795,0.00011716464330953285,0.020885951006204877,0.15099320410812878,4.538724917834222,0
4183,heavy_3link,0.7,0,0.0010769914972491993,7.789389194498588e-05,0.013578506517920065,0.2792601727611617,3.8369547241074478,0
4184,teacher_2link,1.0,0,0.0035970273507100778,0.0004109883898238527,0.01757301367468448,0.6800447472634008,9.626452672323042,0
4185,long_4link,1.35,1,0.013227300459236872,0.002407292033468091,0.002160869398942768,0.5302416676016116,332.97412524830645,1
4186,long_2link,1.75,1,0.26749050794511575,0.04057765273085487,0.12325875116631661,0.8133472408644936,35.0281588411646,1
4187,needle_5link,2.25,1,0.34074599049317517,0.029837668754436632,0.051401977158439076,0.6585224504613663,3.1705622234945166,1
4188,asym_3link,0.35,0,0.011079659739494468,0.00012585423111837637,0.009452989876470317,0.1857971272492429,3.972231737980687,0
4189,large_6link,0.7,0,0.004955062317134798,0.00024507099665204264,0.04627267574292015,0.264343638491716,5.12919993278782,0
4190,redundant_4link,1.0,0,0.005794965477378352,0.0005278230277646652,0.033661478239723826,0.46328845269782126,10.075581185931137,0
4191,short_2link,1.35,1,0.24268810444535144,0.03406028821458542,0.03090501287456043,0.8148145476195336,12.414853664398043,1
4192,soft_5link,1.75,1,0.21071287354239043,0.03513530418448632,0.21674129994827798,0.6521055369794225,3.8793394948820348,1
4193,wide_2link,2.25,1,0.45957940205982906,0.0883048625742676,0.11184917205740362,0.7630231567292928,7.535359727147068,1
4194,snake_6link,0.35,1,0.4005774346481518,0.0007710829939709103,0.0015983954262348047,0.1093994141808998,49.760218301545585,0
4195,heavy_3link,0.7,0,0.010899651872116304,0.00023351386581109174,0.022410077495844692,0.3254280983114738,3.4185205528204192,0
4196,teacher_2link,1.0,0,0.008353135285560752,0.001012872656363617,0.07225469795209141,0.7060896481149032,29.7267768082938,0
4197,long_4link,1.35,0,0.0014833264986046657,0.000239878780779987,0.06539402083573073,0.6512281276865134,5.547081210778154,0
4198,long_2link,1.75,1,0.3024848647916661,0.07373458890451812,0.16131650664042171,0.8746696118141489,11.2372538198724,1
4199,needle_5link,2.25,1,0.3657645934631666,0.06061216799974425,0.05446440167970753,0.5308219028831703,3.5408938481983903,1
4200,asym_3link,0.35,0,0.002379362016873148,7.723178880957463e-05,0.026330587153398817,0.20153689831447832,4.582204329383994,0
4201,large_6link,0.7,0,0.0013342804244257575,9.922299754375529e-05,0.11581815255029454,0.22976559711849137,3.370487375309644,0
4202,redundant_4link,1.0,0,0.009950656913172987,0.0003211092254736596,0.04700128997708045,0.474941474765492,4.23588079500836,0
4203,short_2link,1.35,1,0.15544695356968313,0.020578985710809346,0.019748286279469143,0.8229750136339405,645.3098172061958,1
4204,soft_5link,1.75,1,0.12129953533094774,0.010837863980238432,0.10672058614747308,0.6837503936359948,1.3514094139437618,1
4205,wide_2link,2.25,1,0.4006312085375301,0.0697953097677506,0.08165593171844843,0.9811157923127728,4.933556359819286,1
4206,snake_6link,0.35,0,0.009449624857196049,0.00014428818885298838,0.026941798867701948,0.15206165518876036,5.977957116686454,0
4207,heavy_3link,0.7,0,0.00978152946809909,0.00024854991462124824,0.019708285773605456,0.4020626739825571,3.682527718073154,0
4208,teacher_2link,1.0,0,0.007256916528317551,0.0008825385256801087,0.004258801161064135,0.7152322934152834,24.98360418536648,0
4209,long_4link,1.35,1,0.22880450208303119,0.024712982823950572,0.050022025987379225,0.4106509620764088,3.325170242792326,1
4210,long_2link,1.75,1,0.4178259206877743,0.05047592460058844,0.04808231666552514,0.6893812763863489,3.987790186046333,1
4211,needle_5link,2.25,1,0.4811707585203696,0.07440176661879877,0.09082120053601389,0.3491159900361653,6.758783318495801,1
4212,asym_3link,0.35,0,0.019883491151397606,0.0006715575413564804,0.0006765944368005012,0.14393565876745745,436.14188184908437,0
4213,large_6link,0.7,0,0.0011436162387064544,8.33208728535813e-05,0.04592931696378232,0.2271556771227975,3.3837267297661255,0
4214,redundant_4link,1.0,0,0.0006989358827908595,8.903341799507501e-05,0.02534739440299488,0.48340542100906764,4.660466839519131,0
