jacobian_noise_sigma,trial,target,singular_stress,relative_effect_error,effect_cosine,reported_residual,true_residual,residual_gap,clipped
0.0,89,asymmetric_3link,0,0.21978029048043876,0.9999912351811623,0.013064718053585934,0.013064718053585934,0.0,1
0.0,90,short_2link,0,0.47615759869059976,0.9999985793489718,0.04522282808155794,0.04522282808155794,0.0,1
0.0,91,long_2link,1,0.9996761688735576,0.02553699186959076,0.07711290500122431,0.07711290500122431,0.0,0
0.0,92,asymmetric_3link,0,0.0048885584613641946,0.9999947054928845,0.0001224685647139015,0.0001224685647139015,0.0,0
0.0,93,short_2link,0,0.6818703515271465,0.9999686157350222,0.044374750926747905,0.044374750926747905,0.0,1
0.0,94,long_2link,0,0.0025533172744198088,0.9999981138341186,9.785401475585386e-05,9.785401475585386e-05,0.0,0
0.0,95,asymmetric_3link,0,0.0020001885338033665,0.999998736534095,0.00014156830634089613,0.00014156830634089613,0.0,0
0.0,96,short_2link,0,0.004343383515950331,0.9999832357476877,3.4354785971518e-05,3.4354785971518e-05,0.0,0
0.0,97,long_2link,0,0.003287755886442234,0.999998474618181,0.00021978785676608943,0.00021978785676608943,0.0,0
0.0,98,asymmetric_3link,0,0.002008961696232758,0.999997821797798,8.934393255979595e-05,8.934393255979595e-05,0.0,0
0.0,99,short_2link,0,0.8201164264865344,0.9991275761925067,0.06141126656654185,0.06141126656654185,0.0,1
0.0,100,long_2link,0,0.004056115181218701,0.99999538937282,0.00021279660657437654,0.00021279660657437654,0.0,0
0.0,101,asymmetric_3link,0,0.006947007215760512,0.9999756495180712,4.696845248268637e-05,4.696845248268637e-05,0.0,0
0.0,102,short_2link,0,0.2892340234193246,0.9999978206553043,0.008636225108570551,0.008636225108570551,0.0,1
0.0,103,long_2link,0,0.10018987540063393,0.9999998188005434,0.008171301172711717,0.008171301172711717,0.0,1
0.0,104,asymmetric_3link,1,0.8801919107602452,0.640213434130161,0.032888395565658944,0.032888395565658944,0.0,1
0.0,105,short_2link,0,0.5611117469848746,0.9999784744270769,0.05000616628040766,0.05000616628040766,0.0,1
0.0,106,long_2link,0,0.5498990887246943,0.99995942341537,0.029096590678577686,0.029096590678577686,0.0,1
0.0,107,asymmetric_3link,0,0.005798132522290028,0.9999913950765242,0.00023568004005924655,0.00023568004005924655,0.0,0
0.0,108,short_2link,0,0.8458803407814023,0.9931467444929201,0.059589205369777326,0.059589205369777326,0.0,1
0.0,109,long_2link,0,0.7798189636133435,0.9998257214236744,0.04379641182436798,0.04379641182436798,0.0,1
0.0,110,asymmetric_3link,0,0.011869191433086053,0.9999857426032573,0.0001000528835104573,0.0001000528835104573,0.0,0
0.0,111,short_2link,0,0.8643075774308203,0.9935299136266187,0.035626982695978165,0.035626982695978165,0.0,1
0.0,112,long_2link,0,0.219369176710568,0.9996926938170244,0.008926877326254282,0.008926877326254282,0.0,1
0.0,113,asymmetric_3link,0,0.22556036085603462,0.9999921884466071,0.01334873879093597,0.01334873879093597,0.0,1
0.0,114,short_2link,0,0.0015059959645436908,0.999999006732928,4.883720223494161e-05,4.883720223494161e-05,0.0,0
0.0,115,long_2link,0,0.0014424847663106267,0.9999990900014465,8.146987389075964e-05,8.146987389075964e-05,0.0,0
0.0,116,asymmetric_3link,0,0.46138424191225325,0.9999957444196028,0.028752857726809425,0.028752857726809425,0.0,1
0.0,117,short_2link,1,0.9619646836571758,0.33039563319152065,0.0940712238272849,0.0940712238272849,0.0,1
0.0,118,long_2link,0,0.30915850004288287,0.9997711296382029,0.01324388924607721,0.01324388924607721,0.0,1
0.0,119,asymmetric_3link,0,0.0833590314757083,0.9999991543437037,0.004139984420744435,0.004139984420744435,0.0,1
0.0,120,short_2link,0,0.8396149222640317,0.9929000035086378,0.03683841455092215,0.03683841455092215,0.0,1
0.0,121,long_2link,0,0.0062864008971108215,0.9999915890992512,8.210892443614e-05,8.210892443614e-05,0.0,0
0.0,122,asymmetric_3link,0,0.001597661629594201,0.9999994917135528,8.050409675032303e-05,8.050409675032303e-05,0.0,0
0.0,123,short_2link,0,0.002857986399812523,0.9999963488611593,0.00012129856726594224,0.00012129856726594224,0.0,0
0.0,124,long_2link,0,0.11519632943616748,0.9999777680355999,0.010883988597226706,0.010883988597226706,0.0,1
0.0,125,asymmetric_3link,0,0.006428886321328672,0.9999983508613662,0.00015893570054548325,0.00015893570054548325,0.0,0
0.0,126,short_2link,0,0.7077383893800395,0.9990587822548309,0.021012561438075405,0.021012561438075405,0.0,1
0.0,127,long_2link,0,0.004258217418268461,0.9999978496847143,0.00016064010856051825,0.00016064010856051825,0.0,0
0.0,128,asymmetric_3link,0,0.0038421149100620893,0.9999948011106597,0.00021738952201674563,0.00021738952201674563,0.0,0
0.0,129,short_2link,0,0.21466347931207963,0.9999928152298443,0.013379670074751755,0.013379670074751755,0.0,1
0.0,130,long_2link,1,0.9607908416736445,0.27846374613081964,0.041695079889493045,0.041695079889493045,0.0,1
0.0,131,asymmetric_3link,0,0.010752216614301606,0.9999856885556815,0.00034736531441114613,0.00034736531441114613,0.0,0
0.0,132,short_2link,0,0.25042114585271835,0.9999621253765137,0.01580166535510441,0.01580166535510441,0.0,1
0.0,133,long_2link,0,0.0017263314010456414,0.9999981404751603,5.370168875873463e-05,5.370168875873463e-05,0.0,0
0.0,134,asymmetric_3link,0,0.008900019399090058,0.9999971392518866,0.0004367948385749497,0.0004367948385749497,0.0,0
0.0,135,short_2link,0,0.6628728256133966,0.9998238000876617,0.050079641248614526,0.050079641248614526,0.0,1
0.0,136,long_2link,0,0.4529676598820608,0.999983832197785,0.02592319557346655,0.02592319557346655,0.0,1
0.0,137,asymmetric_3link,0,0.3564884278694595,0.9999979135242898,0.02397653168424991,0.02397653168424991,0.0,1
0.0,138,short_2link,0,0.034209783033920575,0.9999738271783205,0.00041817952767754133,0.00041817952767754133,0.0,0
0.0,139,long_2link,0,0.0032281067439463274,0.9999978497802119,0.00010310009673059078,0.00010310009673059078,0.0,0
0.0,140,asymmetric_3link,0,0.3978127903021284,0.9850722018843794,0.012187925202216234,0.012187925202216234,0.0,1
0.0,141,short_2link,0,0.38158514783381736,0.9999368409560185,0.0213406610929622,0.0213406610929622,0.0,1
0.0,142,long_2link,0,0.013734506195955877,0.9999193933427212,9.537188507653869e-05,9.537188507653869e-05,0.0,0
0.0,143,asymmetric_3link,1,0.733194087312018,0.7712830607165709,0.020880247560266286,0.020880247560266286,0.0,1
0.0,144,short_2link,0,0.8588883850108201,0.9900646696520503,0.07298061143085102,0.07298061143085102,0.0,1
0.0,145,long_2link,0,0.005238295629276312,0.9999936347134252,8.520564058290807e-05,8.520564058290807e-05,0.0,0
0.0,146,asymmetric_3link,0,0.415356782954843,0.9999991296416222,0.026255479666230527,0.026255479666230527,0.0,1
0.0,147,short_2link,0,0.18937226047033356,0.9999958985290014,0.007003897156238107,0.007003897156238107,0.0,1
0.0,148,long_2link,0,0.0019799874668058413,0.9999981323460652,7.105951294419504e-05,7.105951294419504e-05,0.0,0
0.0,149,asymmetric_3link,0,0.004737425304157101,0.9999994528207328,0.00020848971205666717,0.00020848971205666717,0.0,0
0.0,150,short_2link,0,0.5346938201776803,0.9999600327248616,0.02823093021369596,0.02823093021369596,0.0,1
0.0,151,long_2link,0,0.8357478025070959,0.9993673879916105,0.06070113778094119,0.06070113778094119,0.0,1
0.0,152,asymmetric_3link,0,0.006268081935411882,0.9999913393215565,0.000285929492220079,0.000285929492220079,0.0,0
0.0,153,short_2link,0,0.013395453819098591,0.9999381103245941,5.553352630161947e-05,5.553352630161947e-05,0.0,0
0.0,154,long_2link,0,0.7551208285605691,0.9996990962404376,0.07530939534178228,0.07530939534178228,0.0,1
0.0,155,asymmetric_3link,0,0.001945152750793744,0.9999996155993265,0.00015208944308138097,0.00015208944308138097,0.0,0
0.0,156,short_2link,1,0.9869854648403118,0.16176041676469535,0.015182293817722415,0.015182293817722415,0.0,0
0.0,157,long_2link,0,0.004396835469720756,0.9998841762879623,1.2949595845679014e-05,1.2949595845679014e-05,0.0,0
0.0,158,asymmetric_3link,0,0.013783462885248288,0.9999736972493459,9.482963879596854e-05,9.482963879596854e-05,0.0,0
0.0,159,short_2link,0,0.7800018800602676,0.9999676940117037,0.05382671644118609,0.05382671644118609,0.0,1
0.0,160,long_2link,0,0.20413843069164261,0.9999998014402995,0.020360656438258008,0.020360656438258008,0.0,1
0.0,161,asymmetric_3link,0,0.23566308679840314,0.9999688936960868,0.007070470982628594,0.007070470982628594,0.0,1
0.0,162,short_2link,0,0.325818699771339,0.999992967516955,0.014081646246184723,0.014081646246184723,0.0,1
0.0,163,long_2link,0,0.47906180718811947,0.9999827112032807,0.026661797288007966,0.026661797288007966,0.0,1
0.0,164,asymmetric_3link,0,0.6840813091683201,0.9999774197216307,0.06595714482997829,0.06595714482997829,0.0,1
0.0,165,short_2link,0,0.13455629659469157,0.999808795815932,0.001023869817870003,0.001023869817870003,0.0,0
0.0,166,long_2link,0,0.8507720257254108,0.9993427963560904,0.03878124662377706,0.03878124662377706,0.0,1
0.0,167,asymmetric_3link,0,0.006030046660457737,0.999998471520273,0.00027614487415011636,0.00027614487415011636,0.0,0
0.0,168,short_2link,0,0.5299252039516935,0.999992301139777,0.04457662269993648,0.04457662269993648,0.0,1
0.0,169,long_2link,1,0.44825912439908183,0.8939032518510344,0.017785626017200972,0.017785626017200972,0.0,0
0.0,170,asymmetric_3link,0,0.00251085692601336,0.9999971535785324,5.672313544483372e-05,5.672313544483372e-05,0.0,0
0.0,171,short_2link,0,0.013782204076473684,0.9999295288433123,0.0002096280918529132,0.0002096280918529132,0.0,0
0.0,172,long_2link,0,0.38419960341683984,0.999998839052959,0.023428725767941097,0.023428725767941097,0.0,1
0.0,173,asymmetric_3link,0,0.005944018528419793,0.9999942732472691,0.0002653128444549251,0.0002653128444549251,0.0,0
0.0,174,short_2link,0,0.002141689329703656,0.9999972075932413,6.189343899087546e-05,6.189343899087546e-05,0.0,0
0.0,175,long_2link,0,0.0016097024848840717,0.9999982865558611,5.308491929996979e-05,5.308491929996979e-05,0.0,0
0.0,176,asymmetric_3link,0,0.6418109402888827,0.999184978419934,0.015849926601224792,0.015849926601224792,0.0,1
0.0,177,short_2link,0,0.8129148968211212,0.9999839111721164,0.06588468631267534,0.06588468631267534,0.0,1
0.0,178,long_2link,0,0.9363671507727487,0.8888556139897019,0.1092557048193343,0.1092557048193343,0.0,1
0.0,179,asymmetric_3link,0,0.007832332311942091,0.999983073970233,0.0002181913578254381,0.0002181913578254381,0.0,0
0.0,180,short_2link,0,0.8225612398278703,0.935447532967189,0.03563873159169805,0.03563873159169805,0.0,1
0.0,181,long_2link,0,0.0015836045132872826,0.9999986211540975,4.562626651951961e-05,4.562626651951961e-05,0.0,0
0.0,182,asymmetric_3link,1,0.6660683047055611,0.8015752436849537,0.03407079626922633,0.03407079626922633,0.0,1
0.0,183,short_2link,0,0.008220961270754702,0.9999973026239604,0.00021644033889389567,0.00021644033889389567,0.0,0
0.0,184,long_2link,0,0.003429244022432399,0.9999995644166731,0.00017224676899845048,0.00017224676899845048,0.0,0
0.0,185,asymmetric_3link,0,0.010953570640042898,0.9999907295166156,0.00025226474587897293,0.00025226474587897293,0.0,0
0.0,186,short_2link,0,0.013295349149809533,0.99991958535923,0.00019154621423023133,0.00019154621423023133,0.0,0
0.0,187,long_2link,0,0.001126133743746305,0.9999956866266662,1.786566568353267e-05,1.786566568353267e-05,0.0,0
0.0,188,asymmetric_3link,0,0.0036559869177463706,0.9999959047308826,0.00014654062532168434,0.00014654062532168434,0.0,0
0.0,189,short_2link,0,0.00666863099342817,0.9999763598352295,7.62884427006812e-05,7.62884427006812e-05,0.0,0
0.0,190,long_2link,0,0.1337536300481413,0.999998621714154,0.007918688498622718,0.007918688498622718,0.0,1
0.0,191,asymmetric_3link,0,0.023586167598997666,0.9997324325239278,0.0009724453079357282,0.0009724453079357282,0.0,0
0.0,192,short_2link,0,0.025645837042811943,0.9997897353166809,0.00027376621855163766,0.00027376621855163766,0.0,0
0.0,193,long_2link,0,0.013821395044662479,0.9999997443979304,0.0009486742182778079,0.0009486742182778079,0.0,1
0.0,194,asymmetric_3link,0,0.0056464398876594196,0.9999918243247401,0.00012018664570177517,0.00012018664570177517,0.0,0
0.0,195,short_2link,1,0.4350882577110056,0.9003905848663336,0.007611438222884495,0.007611438222884495,0.0,0
0.0,196,long_2link,0,0.0038297053458786856,0.9999971103808846,7.138966064196282e-05,7.138966064196282e-05,0.0,0
0.0,197,asymmetric_3link,0,0.3450251841676042,0.9999184435837289,0.027992522025396482,0.027992522025396482,0.0,1
0.0,198,short_2link,0,0.4232019261031066,0.9999875659146379,0.033803566245336196,0.033803566245336196,0.0,1
0.0,199,long_2link,0,0.46378839824279994,0.9999979572607729,0.036478235398619684,0.036478235398619684,0.0,1
0.0,200,asymmetric_3link,0,0.006041908179415348,0.9999935761621457,0.00011653267252359401,0.00011653267252359401,0.0,0
0.0,201,short_2link,0,0.009702481634999389,0.9999988213399578,0.0003014503891347314,0.0003014503891347314,0.0,0
0.0,202,long_2link,0,0.002248871656097135,0.9999949137490033,4.1453694343409345e-05,4.1453694343409345e-05,0.0,0
0.0,203,asymmetric_3link,0,0.2652584708619623,0.9999951165327877,0.0197964724846637,0.0197964724846637,0.0,1
0.0,204,short_2link,0,0.5477280063844376,0.9983911980699128,0.01125764192031339,0.01125764192031339,0.0,1
0.0,205,long_2link,0,0.003341628411523096,0.9999980665189949,8.078892324283808e-05,8.078892324283808e-05,0.0,0
0.0,206,asymmetric_3link,0,0.14629360323046794,0.9999966870044538,0.005904690845470548,0.005904690845470548,0.0,1
0.0,207,short_2link,0,0.02432742568664018,0.9999563246681502,0.00026489576630499344,0.00026489576630499344,0.0,0
0.0,208,long_2link,1,0.7649127211212854,0.6510181371995897,0.011440511874480367,0.011440511874480367,0.0,0
0.0,209,asymmetric_3link,0,0.29495359309641955,0.9999991993337879,0.03265860327192676,0.03265860327192676,0.0,1
0.0,210,short_2link,0,0.5542788721332033,0.9999994456490997,0.04017447544217703,0.04017447544217703,0.0,1
0.0,211,long_2link,0,0.6701007676151101,0.9297987917350271,0.022879699935984467,0.022879699935984467,0.0,1
0.0,212,asymmetric_3link,0,0.004861740656184207,0.9999914854419729,0.00018443541847992982,0.00018443541847992982,0.0,0
0.0,213,short_2link,0,0.656418108696234,0.9981336125268602,0.04804911962491017,0.04804911962491017,0.0,1
0.0,214,long_2link,0,0.004450803481262178,0.9999987745849278,0.0001545768107489612,0.0001545768107489612,0.0,0
0.0,215,asymmetric_3link,0,0.00303603645894246,0.9999866736773526,2.6481687145520435e-05,2.6481687145520435e-05,0.0,0
0.0,216,short_2link,0,0.005690718757468845,0.9999859728032948,0.00012807153104646345,0.00012807153104646345,0.0,0
0.0,217,long_2link,0,0.002304934755161794,0.9999974329553774,0.0002551053557649896,0.0002551053557649896,0.0,0
0.0,218,asymmetric_3link,0,0.004527304922335475,0.9999794357514785,4.095991214890881e-05,4.095991214890881e-05,0.0,0
0.0,219,short_2link,0,0.370248708615172,0.9997941829952887,0.010299791467878896,0.010299791467878896,0.0,1
0.0,220,long_2link,0,0.47546412046589215,0.9999972597470201,0.042349633026396195,0.042349633026396195,0.0,1
0.0,221,asymmetric_3link,1,0.9778214198580321,0.28564391928287075,0.033982365045135965,0.033982365045135965,0.0,1
0.0,222,short_2link,0,0.0110104339211191,0.9999929575775556,0.0003296003016413754,0.0003296003016413754,0.0,0
0.0,223,long_2link,0,0.004148960391451744,0.9999928941562288,0.00014539056192739547,0.00014539056192739547,0.0,0
0.0,224,asymmetric_3link,0,0.4587895030230668,0.9999866538890921,0.03299456722352523,0.03299456722352523,0.0,1
0.0,225,short_2link,0,0.4519009388002097,0.9877946209097065,0.00560263532894009,0.00560263532894009,0.0,1
0.0,226,long_2link,0,0.004028220275392023,0.9999953722838383,6.655481126299839e-05,6.655481126299839e-05,0.0,0
0.0,227,asymmetric_3link,0,0.004796770912452512,0.9999174132167155,1.7434129121608028e-05,1.7434129121608028e-05,0.0,0
0.0,228,short_2link,0,0.6597142686197633,0.9999987329088625,0.04420709842736717,0.04420709842736717,0.0,1
0.0,229,long_2link,0,0.004323421757587534,0.9999987975665134,0.00013379023542910327,0.00013379023542910327,0.0,0
0.0,230,asymmetric_3link,0,0.009690306087867055,0.9999955075514739,0.000146090279098616,0.000146090279098616,0.0,0
0.0,231,short_2link,0,0.0074971046048365126,0.9999909145350326,9.043755941875901e-05,9.043755941875901e-05,0.0,0
0.0,232,long_2link,0,0.8341136516265041,0.9589538993883263,0.027245382482050516,0.027245382482050516,0.0,1
0.0,233,asymmetric_3link,0,0.08957910637611459,0.9999934871088602,0.007579759669129443,0.007579759669129443,0.0,1
0.0,234,short_2link,1,0.9594736707807316,0.39492695231577213,0.03683986169309055,0.03683986169309055,0.0,1
0.0,235,long_2link,0,0.6120950989451683,0.9999976545209776,0.06360828187723386,0.06360828187723386,0.0,1
0.0,236,asymmetric_3link,0,0.008828051271849971,0.9999971244482322,0.0003177424477762327,0.0003177424477762327,0.0,0
0.0,237,short_2link,0,0.4541995589070004,0.9999884415179062,0.03755397492496762,0.03755397492496762,0.0,1
0.0,238,long_2link,0,0.009158909656449835,0.9999793675505801,0.00035362951537769045,0.00035362951537769045,0.0,0
0.0,239,asymmetric_3link,0,0.5085694515161995,0.999994717936235,0.03272815693798435,0.03272815693798435,0.0,1
