trial,target,method,singular_stress,desired_norm,actual_norm,relative_effect_error,effect_cosine,clipped,residual,token_error
682,long_2link,raw_copy,0,0.07937983084055641,0.04141248302620567,0.8844514471546151,0.4695384244814482,0,nan,
682,long_2link,ejar_absolute,0,0.07937983084055641,0.05433720534659491,0.31548007605397493,0.999999014009709,1,0.02504275538621048,
682,long_2link,ejar_capability_token,0,0.028990602364981414,0.028893968388328133,0.003559678466758877,0.999998023324694,0,0.00010319722653667178,0.003924233190752185
683,asymmetric_3link,raw_copy,0,0.03252489534138352,0.015440491809186664,1.0767096762529018,0.06957992302638873,0,nan,
683,asymmetric_3link,ejar_absolute,0,0.03252489534138352,0.02995456345390275,0.07904902880376544,0.9999970485292582,1,0.002571061467729511,
683,asymmetric_3link,ejar_capability_token,0,0.028784094362311618,0.02868432099144978,0.005350002385409245,0.999990456206106,0,0.00015399497885021433,0.010489818224162955
684,short_2link,raw_copy,0,0.091248349112299,0.05944095853550821,1.3749491828170834,-0.35778614588070007,0,nan,
684,short_2link,ejar_absolute,0,0.091248349112299,0.027260453753327946,0.701257899558454,0.9999807941298269,1,0.06398862633792521,
684,short_2link,ejar_capability_token,0,0.030176891838032308,0.029998277972778216,0.009511195888844463,0.9999710155876854,0,0.0002870183390991928,0.016574834014302747
685,long_2link,raw_copy,0,0.023509412934002785,0.03207308766916373,2.2070666909006134,-0.736630655407402,0,nan,
685,long_2link,ejar_absolute,0,0.023509412934002785,0.01820491091194111,0.22708392005609798,0.9995735699525238,1,0.005338609874354804,
685,long_2link,ejar_capability_token,0,0.01813445409615229,0.018071195640032872,0.013367568076492104,0.9999133955166664,0,0.00024241356302790487,0.05351020674504774
686,asymmetric_3link,raw_copy,0,0.0773844602510891,0.08612493798912854,2.0319258592489007,-0.8491260790464294,0,nan,
686,asymmetric_3link,ejar_absolute,0,0.0773844602510891,0.021057831898883658,0.728871134070036,0.9973473679391586,1,0.056403300031480065,
686,asymmetric_3link,ejar_capability_token,0,0.09780701319078842,0.09773874779440167,0.0012120575125980381,0.9999994040820035,0,0.00011854772633472803,0.015167144520911165
687,short_2link,raw_copy,0,0.06421193421277703,0.04021409026037829,0.9295551221046199,0.42165653825581373,0,nan,
687,short_2link,ejar_absolute,0,0.06421193421277703,0.039609587272763105,0.38317542675079774,0.9999794016514681,1,0.024604435677650416,
687,short_2link,ejar_capability_token,0,0.02382428716091778,0.023500448889361175,0.01419869966534225,0.9999896781781666,0,0.0003382739123374406,0.014905281326108483
688,long_2link,raw_copy,0,0.04825718779428455,0.03562686246440253,0.38861338309701066,0.9441133811049052,0,nan,
688,long_2link,ejar_absolute,0,0.04825718779428455,0.048083368913401245,0.0036323612815881714,0.9999994585517217,0,0.00017528754413464976,
688,long_2link,ejar_capability_token,0,0.035670111908093306,0.035551057551935376,0.0033402741281325036,0.9999992026347814,0,0.00011914795529446933,0.0033463025125313284
689,asymmetric_3link,raw_copy,1,0.11448951429013396,0.0998223690252256,0.5697160856848198,0.8232780011758415,0,nan,
689,asymmetric_3link,ejar_absolute,1,0.11448951429013396,0.02612531806285724,0.8153485324175797,0.8485862324132871,1,0.09334885826901076,
689,asymmetric_3link,ejar_capability_token,1,0.10373575109926106,0.10366409763197361,0.005076137650564249,0.9999872532368265,0,0.0005265769569406584,0.1833419102514565
690,short_2link,raw_copy,0,0.04027880904329087,0.024676212268164008,1.3506389764883036,-0.36637103797627396,0,nan,
690,short_2link,ejar_absolute,0,0.04027880904329087,0.029579624122575043,0.26565926378485744,0.9999878980605533,1,0.010700439022230774,
690,short_2link,ejar_capability_token,0,0.02692263637411922,0.02672839605673108,0.00928463247801196,0.9999814104356237,0,0.00024996679335748595,0.012659774800932052
691,long_2link,raw_copy,0,0.12126782110403317,0.09935318427340056,1.785462045728103,-0.9255867907291448,0,nan,
691,long_2link,ejar_absolute,0,0.12126782110403317,0.09248946927695645,0.2373268003416383,0.9999954144011278,1,0.02878010420434919,
691,long_2link,ejar_capability_token,0,0.08830682442099629,0.0882317594397876,0.0016230102679574631,0.9999989150504824,0,0.0001433228843890041,0.005212736609769012
692,asymmetric_3link,raw_copy,0,0.04881002985493228,0.027029320623840773,1.5370102660572083,-0.9532401402865528,0,nan,
692,asymmetric_3link,ejar_absolute,0,0.04881002985493228,0.048510862502584344,0.006162148712240643,0.9999993740445616,0,0.000300774668777147,
692,asymmetric_3link,ejar_capability_token,0,0.030669931153936545,0.03048262169183613,0.006123771834577189,0.9999988288116727,0,0.0001878156666926699,0.0061808541552453074
693,short_2link,raw_copy,0,0.015087160754292348,0.021880617941515905,1.776398250756271,-0.018023034942854815,0,nan,
693,short_2link,ejar_absolute,0,0.015087160754292348,0.012659645463160944,0.16108689018020947,0.9999587921703805,1,0.002430343968644748,
693,short_2link,ejar_capability_token,0,0.009047959258754701,0.008956880806489114,0.024767050855445397,0.9997290210283395,0,0.00022409129186662656,0.061900477999331835
694,long_2link,raw_copy,0,0.03002069878303171,0.020194673835465984,1.6539003009272497,-0.9535350767882349,0,nan,
694,long_2link,ejar_absolute,0,0.03002069878303171,0.028741792751082334,0.2819981364236587,0.9594159598488771,0,0.008465781392949076,
694,long_2link,ejar_capability_token,0,0.10001204788422126,0.09996555976647328,0.003360057633226417,0.9999943604407059,0,0.0003360462482680412,0.15203850142848918
695,asymmetric_3link,raw_copy,0,0.028836341882338464,0.05424357180093585,2.2212923969471303,-0.10516922692964366,0,nan,
695,asymmetric_3link,ejar_absolute,0,0.028836341882338464,0.028619704375513366,0.007611697909700417,0.9999980336570766,0,0.00021949353084090018,
695,asymmetric_3link,ejar_capability_token,0,0.02974099765259615,0.029529111418843228,0.007366547530733738,0.9999970941507427,0,0.00021908848018583759,0.007674756981052793
696,short_2link,raw_copy,0,0.06399553422895973,0.05206359566008044,1.7166814598800582,-0.7898284653911646,0,nan,
696,short_2link,ejar_absolute,0,0.06399553422895973,0.02030051489570333,0.7675620167098041,0.8061896091932499,1,0.04912054208076364,
696,short_2link,ejar_capability_token,0,0.03162612633721215,0.0314469660606988,0.0931947888412906,0.9956477605592234,0,0.0029473902590592543,0.9090030451475739
697,long_2link,raw_copy,0,0.04659828440037865,0.07510255823359469,2.5627995382048003,-0.9214968010872843,0,nan,
697,long_2link,ejar_absolute,0,0.04659828440037865,0.046503419282326916,0.003767379309304093,0.9999945039628393,0,0.00017555341626643352,
697,long_2link,ejar_capability_token,0,0.070479402514964,0.07042537958239486,0.0011728370255838165,0.9999994042215912,0,8.266085398341195e-05,0.0034214149894447646
698,asymmetric_3link,raw_copy,0,0.04252394850127035,0.02344887719476316,0.9865410474283687,0.2999566602202805,0,nan,
698,asymmetric_3link,ejar_absolute,0,0.04252394850127035,0.04230618898986219,0.006242409440765917,0.9999930391523792,0,0.0002654519038253831,
698,asymmetric_3link,ejar_capability_token,0,0.04087261007324792,0.04071855025202027,0.004253769650073477,0.9999974481971743,0,0.00017386267250263913,0.005822448074516595
699,short_2link,raw_copy,0,0.09227160420638102,0.07605142049585709,1.596452501701387,-0.5273724656326636,0,nan,
699,short_2link,ejar_absolute,0,0.09227160420638102,0.0223024191882783,0.7583092925777664,0.9999576708262842,1,0.06997041566906573,
699,short_2link,ejar_capability_token,0,0.05703168639452684,0.0568697528071558,0.006549932624869391,0.999982222260987,0,0.00037355370991676377,0.01893212996532503
700,long_2link,raw_copy,0,0.04974915040971713,0.04484944006089636,1.6741809557602676,-0.5491655074279906,0,nan,
700,long_2link,ejar_absolute,0,0.04974915040971713,0.040989118328685556,0.17613957378790762,0.999987641488102,1,0.008762794325617659,
700,long_2link,ejar_capability_token,0,0.02008275216789935,0.019996825014014008,0.006374169969743168,0.9999863003963249,0,0.00012801088215258852,0.009889879109335614
701,asymmetric_3link,raw_copy,0,0.035200499317928215,0.02246780490884482,0.407408948282474,0.972470666984129,0,nan,
701,asymmetric_3link,ejar_absolute,0,0.035200499317928215,0.03504572091295251,0.005596072928046984,0.9999931719421703,0,0.00019698456688286735,
701,asymmetric_3link,ejar_capability_token,0,0.021663895810713263,0.02159089862737642,0.004133144717497444,0.9999949878280185,0,8.954002066360925e-05,0.006361177581886118
702,short_2link,raw_copy,1,0.027892216700178933,0.03147451886994712,1.8342996236219493,-0.4835425022042345,0,nan,
702,short_2link,ejar_absolute,1,0.027892216700178933,0.013494114417724253,0.8709541976535663,0.4914220591302306,0,0.024292844087837943,
702,short_2link,ejar_capability_token,1,0.010706389648716579,0.010655946326343205,0.08727779574023876,0.9961756827313807,0,0.0009344301761538879,0.9439392344866351
703,long_2link,raw_copy,0,0.038950877646694984,0.05068185576556667,0.34733336589099084,0.9884964597784672,0,nan,
703,long_2link,ejar_absolute,0,0.038950877646694984,0.038846446225592,0.004009871527831999,0.9999948817880764,0,0.00015618801926942162,
703,long_2link,ejar_capability_token,0,0.0679764982380271,0.06790621088548045,0.0016375135847028774,0.9999989763765775,0,0.00011131244094281416,0.003913296865242152
704,asymmetric_3link,raw_copy,0,0.03169557573287238,0.016453873019450505,0.6759978049106082,0.7825838557093919,0,nan,
704,asymmetric_3link,ejar_absolute,0,0.03169557573287238,0.031603669290582406,0.00574480409065624,0.9999866685755162,0,0.000182084878870714,
704,asymmetric_3link,ejar_capability_token,0,0.046222127230809706,0.04615713604085343,0.002511593544128166,0.9999973626888805,0,0.0001160911988603659,0.0077993294780657205
705,short_2link,raw_copy,0,0.05885675217838507,0.043774986084360853,1.498232222711063,-0.4648902025400982,0,nan,
705,short_2link,ejar_absolute,0,0.05885675217838507,0.01584919840362757,0.7307809442840647,0.9998218849399649,1,0.04301139366519437,
705,short_2link,ejar_capability_token,0,0.008059677970713074,0.007728351024125168,0.045986898769930375,0.9997624284531449,0,0.00037063964094431875,0.051300291845514
706,long_2link,raw_copy,0,0.05489106412125178,0.1021944487352801,0.9745650678322446,0.9443719868908733,0,nan,
706,long_2link,ejar_absolute,0,0.05489106412125178,0.028395104261124557,0.4834363855355584,0.9993124281393617,1,0.02653633812041492,
706,long_2link,ejar_capability_token,0,0.10452577281493117,0.10447429285502012,0.001699940464216064,0.999998584159069,0,0.0001776875924614974,0.02469574338221491
707,asymmetric_3link,raw_copy,0,0.030723389859538024,0.021429148468508668,1.6233193340368803,-0.8234401579793953,0,nan,
707,asymmetric_3link,ejar_absolute,0,0.030723389859538024,0.03042871321232899,0.014568779120222199,0.9999382197701211,0,0.00044760229525686314,
707,asymmetric_3link,ejar_capability_token,0,0.02052867729192763,0.02039817853344729,0.010831062230374531,0.9999589151643806,0,0.00022234739208720688,0.02157963425862813
708,short_2link,raw_copy,0,0.04464605980399977,0.02961662822284952,0.35983393625381493,0.9878209890000442,0,nan,
708,short_2link,ejar_absolute,0,0.04464605980399977,0.04458356784148759,0.001444874336948728,0.9999994332954719,0,6.450794750155177e-05,
708,short_2link,ejar_capability_token,0,0.03059745680606182,0.03054705501670091,0.0027579329149148854,0.9999964796880343,0,8.438573599605728e-05,0.00854332293177254
709,long_2link,raw_copy,0,0.022449102869377468,0.017088258336232967,0.3048451504572408,0.9764128792668738,0,nan,
709,long_2link,ejar_absolute,0,0.022449102869377468,0.02227554848102714,0.007993264902238516,0.9999959223727357,0,0.0001794416340458018,
709,long_2link,ejar_capability_token,0,0.02226392926853788,0.02215502643779899,0.006187067753597892,0.9999907606261152,0,0.00013774844503282278,0.008039100032209888
710,asymmetric_3link,raw_copy,0,0.06124576382019171,0.033460310690389024,0.4851818889423065,0.9729245103163425,0,nan,
710,asymmetric_3link,ejar_absolute,0,0.06124576382019171,0.06120022592329793,0.0007601954485528091,0.9999997206677537,0,4.655875165944549e-05,
710,asymmetric_3link,ejar_capability_token,0,0.10291973602364697,0.1028318414224434,0.0022352318511641594,0.999997770226042,0,0.0002300494743086949,0.014155767807713502
711,short_2link,raw_copy,0,0.033104138785960996,0.025979441576288138,0.24296242413344923,0.991900533360252,0,nan,
711,short_2link,ejar_absolute,0,0.033104138785960996,0.032727843297878444,0.013936396916924665,0.9999661962920798,0,0.00046135243165050993,
711,short_2link,ejar_capability_token,0,0.06281995138423138,0.06271958567186559,0.0018604825324065205,0.9999992910496788,0,0.00011687542409747183,0.003809454088315646
712,long_2link,raw_copy,0,0.03632895651885761,0.049896768643700545,0.6259316824477051,0.9081483079554175,0,nan,
712,long_2link,ejar_absolute,0,0.03632895651885761,0.03629078537072416,0.0010596975631422332,0.9999992320139405,0,3.8497707754231125e-05,
712,long_2link,ejar_capability_token,0,0.06702413070439195,0.06695307339325321,0.001088101581054307,0.9999997471286072,0,7.292906367634098e-05,0.0012439714788677358
713,asymmetric_3link,raw_copy,0,0.05529869916585102,0.030212784108142432,1.1862600131234755,-0.09948434568234822,0,nan,
713,asymmetric_3link,ejar_absolute,0,0.05529869916585102,0.055138403597311134,0.004324635374748144,0.9999945071219712,0,0.00023914671491483038,
713,asymmetric_3link,ejar_capability_token,0,0.07104114618142635,0.07095325051222284,0.0012428866031215934,0.9999997946127095,0,8.829609010218415e-05,0.0012887750284323078
714,short_2link,raw_copy,0,0.030592826665963163,0.02430530990515965,1.497292574027978,-0.38433440558370174,0,nan,
714,short_2link,ejar_absolute,0,0.030592826665963163,0.020038794211336718,0.34557549881688454,0.9996865094509942,1,0.010572131680884205,
714,short_2link,ejar_capability_token,0,0.06575092219430473,0.06568042675909308,0.0019317247890873065,0.9999984760373598,0,0.00012701268823981399,0.011208056042900578
715,long_2link,raw_copy,1,0.05630050710988978,0.0623033360433773,0.7478877860366175,0.7524136812074678,0,nan,
715,long_2link,ejar_absolute,1,0.05630050710988978,0.04235629411394818,0.6583396482604563,0.7527207806493849,0,0.037064856705949806,
715,long_2link,ejar_capability_token,1,0.06967366091871528,0.06959655020371985,0.035993597548454215,0.9993519197657658,0,0.002507805746829298,0.8593475139417527
716,asymmetric_3link,raw_copy,0,0.017400563921677343,0.03400143786968057,1.2040813589560746,0.8619218533519212,0,nan,
716,asymmetric_3link,ejar_absolute,0,0.017400563921677343,0.01723505664315974,0.01039326211596099,0.9999878066833326,0,0.00018084863219678882,
716,asymmetric_3link,ejar_capability_token,0,0.035662603408076,0.03548611135302253,0.005055095852092478,0.9999986761772485,0,0.0001802778836180799,0.005422725671817841
717,short_2link,raw_copy,0,0.05727979547213047,0.04223949056273902,0.7020265136952905,0.7125835839609458,0,nan,
717,short_2link,ejar_absolute,0,0.05727979547213047,0.018112018124417303,0.6839170657443016,0.9997402876350214,1,0.03917463032965027,
717,short_2link,ejar_capability_token,0,0.07548357553783548,0.07540342009408837,0.001756212693201426,0.9999988449326932,0,0.000132565215243988,0.009772542176322554
718,long_2link,raw_copy,0,0.0484139397261403,0.029454236661109964,1.3682555875234874,-0.4125628196593134,0,nan,
718,long_2link,ejar_absolute,0,0.0484139397261403,0.03270955386417044,0.32440456088118486,0.9999863042592302,1,0.015705703181791254,
718,long_2link,ejar_capability_token,0,0.05730575572228998,0.05717969961071411,0.004644359094911633,0.9999913107059011,0,0.0002661485124239609,0.011019186975866796
719,asymmetric_3link,raw_copy,0,0.02597602880198872,0.025052385625006116,1.6849102011394392,-0.47113847175971896,0,nan,
719,asymmetric_3link,ejar_absolute,0,0.02597602880198872,0.02563296178955671,0.01550275607485479,0.9999651026445611,0,0.0004027000538133897,
719,asymmetric_3link,ejar_capability_token,0,0.019980994917068045,0.019855723247890134,0.008894509438607638,0.9999774513485987,0,0.00017772115677714242,0.014999771435342897
720,short_2link,raw_copy,0,0.03641799815032033,0.01915946513315123,1.1052983612982177,0.05236215519186184,0,nan,
720,short_2link,ejar_absolute,0,0.03641799815032033,0.0345748368035442,0.05129104457639568,0.9999627243853342,1,0.0018679172178022202,
720,short_2link,ejar_capability_token,0,0.04181673242385184,0.04171905564188434,0.004422278542938415,0.9999923600623708,0,0.0001849252429560756,0.011886812884874089
721,long_2link,raw_copy,0,0.10743351618344887,0.07922237380985703,1.7179953260079823,-0.9545163782307712,0,nan,
721,long_2link,ejar_absolute,0,0.10743351618344887,0.08880259770153423,0.17341921803126242,0.999999664631347,1,0.018631036540301897,
721,long_2link,ejar_capability_token,0,0.07712897412317343,0.07703080660321987,0.001449549098903396,0.9999995907569499,0,0.00011180223638913849,0.0021068157664812645
722,asymmetric_3link,raw_copy,0,0.05121199054786999,0.05487884392267557,1.7642701527507323,-0.44994304896568027,0,nan,
722,asymmetric_3link,ejar_absolute,0,0.05121199054786999,0.050907997659368216,0.006280259979372219,0.9999975009174774,0,0.0003216246209820362,
722,asymmetric_3link,ejar_capability_token,0,0.02606933920146446,0.025897866323409822,0.006680355683198545,0.9999978329474783,0,0.0001741524649720894,0.00680397835077024
723,short_2link,raw_copy,0,0.032258429896241406,0.02185252150040259,0.9147839313516001,0.45914461962125036,0,nan,
723,short_2link,ejar_absolute,0,0.032258429896241406,0.03196752081248651,0.009158389810474574,0.9999977434985571,0,0.00029543528482203546,
723,short_2link,ejar_capability_token,0,0.020110593153739607,0.01992316829572558,0.00940131169465481,0.9999967331268099,0,0.00018906596400400881,0.009529741455932534
724,long_2link,raw_copy,0,0.0739024752901358,0.04621199041701822,0.38816796634172746,0.9917780985263466,0,nan,
724,long_2link,ejar_absolute,0,0.0739024752901358,0.07378911749383354,0.0015581870393073156,0.99999977898972,0,0.00011515388072800578,
724,long_2link,ejar_capability_token,0,0.04626417555469853,0.04618805481038897,0.0017556407907826927,0.9999993441634945,0,8.122327551140104e-05,0.0021015201153939417
725,asymmetric_3link,raw_copy,0,0.04530030107759967,0.028291412137448603,1.5212966151952603,-0.739999793017958,0,nan,
725,asymmetric_3link,ejar_absolute,0,0.04530030107759967,0.045203593442272504,0.003236796217517242,0.999996545612083,0,0.0001466278464171631,
725,asymmetric_3link,ejar_capability_token,0,0.0724200776443904,0.07233052111038778,0.001596305483010189,0.9999992989894044,0,0.0001156045686200695,0.003128898610531385
726,short_2link,raw_copy,0,0.06902540404815521,0.05754659595711553,0.1884135211588151,0.9952951123121718,0,nan,
726,short_2link,ejar_absolute,0,0.06902540404815521,0.06886294104742312,0.01750424463058017,0.9998490053408112,0,0.0012082375756877924,
726,short_2link,ejar_capability_token,0,0.057692196009014596,0.05764056541135553,0.0009094176695304235,0.9999996862051228,0,5.2466303354028124e-05,0.0025234949678722917
727,long_2link,raw_copy,0,0.059786926182495224,0.058617963124980216,1.476343469767158,-0.11133283057596699,0,nan,
727,long_2link,ejar_absolute,0,0.059786926182495224,0.007508747719952776,0.8744203935508902,0.9999127698802026,1,0.05227890839611589,
727,long_2link,ejar_capability_token,0,0.05568076303121403,0.05562906687589102,0.00926267741774253,0.9999571701052601,0,0.0005157529555945767,0.1220636113431957
728,asymmetric_3link,raw_copy,1,0.039812516271556644,0.03857272440245807,0.7294096468575655,0.7259304525333682,0,nan,
728,asymmetric_3link,ejar_absolute,1,0.039812516271556644,0.028947714200618698,0.6782642245371971,0.7348584020460106,0,0.027003406154066135,
728,asymmetric_3link,ejar_capability_token,1,0.0035082494746215545,0.0033136026663688496,0.3229307275757866,0.9463430877074801,0,0.0011329218782876373,0.9858272923767765
729,short_2link,raw_copy,0,0.056131110803079254,0.022575074408424992,0.7984521508151998,0.6517232696329984,0,nan,
729,short_2link,ejar_absolute,0,0.056131110803079254,0.03341805901141847,0.40464340654007297,0.9999990733510148,1,0.022713084292879687,
729,short_2link,ejar_capability_token,0,0.02211653027729074,0.021952667336360362,0.007505409937720948,0.9999972165564058,0,0.0001659936336364941,0.007711930043165827
730,long_2link,raw_copy,0,0.05106718843350271,0.036767734780130686,0.5610804638957902,0.8358270604928597,0,nan,
730,long_2link,ejar_absolute,0,0.05106718843350271,0.050632792252610415,0.008525247982572363,0.9999994510751952,1,0.0004353604536936097,
730,long_2link,ejar_capability_token,0,0.03921179961880807,0.03905938302082882,0.003928374454248215,0.9999991848071333,0,0.00015403863585599997,0.00400948027382591
731,asymmetric_3link,raw_copy,0,0.03425853957034777,0.027948316231232753,1.0959940048132273,0.28458716468294415,0,nan,
731,asymmetric_3link,ejar_absolute,0,0.03425853957034777,0.03418412144548936,0.0031254237867494507,0.999996615805604,0,0.000107072457597886,
731,asymmetric_3link,ejar_capability_token,0,0.03667162920820528,0.0364538673230407,0.007196461226360861,0.999990938925014,0,0.00026390596490079293,0.0090868449052658
732,short_2link,raw_copy,0,0.021255475628535216,0.022000983447321334,0.15315078095796655,0.9892619335849304,0,nan,
732,short_2link,ejar_absolute,0,0.021255475628535216,0.021089128612598772,0.00827451909529294,0.9999941306007615,0,0.00017587884724236744,
732,short_2link,ejar_capability_token,0,0.026304072692242327,0.02618162711438173,0.00475360718913373,0.9999980819295703,0,0.00012503923380694656,0.005046098152171693
733,long_2link,raw_copy,0,0.025769878280391043,0.02450646320496953,1.9504694703095682,-0.998965310374265,0,nan,
733,long_2link,ejar_absolute,0,0.025769878280391043,0.025704968803105594,0.008023821668281165,0.9999693984862104,0,0.00020677291575899148,
733,long_2link,ejar_capability_token,0,0.049705128374243214,0.04966467367749294,0.0031684278350829712,0.9999949028374011,0,0.00015748711545575243,0.019227918179675174
734,asymmetric_3link,raw_copy,0,0.0376154029576836,0.01683985245135698,1.3201974663958809,-0.6058932996325236,0,nan,
734,asymmetric_3link,ejar_absolute,0,0.0376154029576836,0.037446245328646384,0.004497347897797062,0.999999288620758,0,0.00016916955791387563,
734,asymmetric_3link,ejar_capability_token,0,0.01677821669905982,0.016702853489804496,0.0044925181511568,0.9999964281345681,0,7.537644755708652e-05,0.004493950759309335
735,short_2link,raw_copy,0,0.0391850546402174,0.020852964988509592,0.5990303165664457,0.8684902733020795,0,nan,
735,short_2link,ejar_absolute,0,0.0391850546402174,0.03914411433656163,0.0015160833648114331,0.9999987439641383,0,5.940781100534402e-05,
735,short_2link,ejar_capability_token,0,0.07312593734233878,0.07305111875259315,0.0010835342675024563,0.9999997491284035,0,7.923446003719583e-05,0.0027329356536040113
736,long_2link,raw_copy,0,0.003999977974793874,0.00698300663806296,2.254989149819538,-0.2970792942811125,0,nan,
736,long_2link,ejar_absolute,0,0.003999977974793874,0.003916976191554422,0.02219552663873915,0.9999044955571581,0,8.878163988943395e-05,
736,long_2link,ejar_capability_token,0,0.0035629955147942877,0.003554497614355199,0.006781528390337333,0.9999008494117786,0,2.4162562019750434e-05,0.0212667356679059
737,asymmetric_3link,raw_copy,0,0.023334890049566254,0.013022347261329375,1.4733129611126725,-0.7698173492663843,0,nan,
737,asymmetric_3link,ejar_absolute,0,0.023334890049566254,0.023316438462441795,0.0017871989740633031,0.9999968766327474,0,4.1704093343663764e-05,
737,asymmetric_3link,ejar_capability_token,0,0.0700977464860604,0.07004371815747737,0.0014845585616422325,0.9999989907855535,0,0.00010406421118226625,0.01015583186987223
738,short_2link,raw_copy,0,0.04398030590276542,0.01964851929134212,1.3770505205990986,-0.7797024495672522,0,nan,
738,short_2link,ejar_absolute,0,0.04398030590276542,0.03623463704289064,0.1761221108547967,0.9999982272194647,1,0.007745904487756832,
738,short_2link,ejar_capability_token,0,0.019872750146644302,0.01974851353017025,0.006487334990054347,0.9999959410495896,0,0.00012892119386226822,0.00701911991047262
739,long_2link,raw_copy,0,0.0196868617219105,0.02225886361799142,1.6988779485204268,-0.26879585982911397,0,nan,
739,long_2link,ejar_absolute,0,0.0196868617219105,0.01962533002421101,0.00312552084919703,0.999997411754456,0,6.153169989261106e-05,
739,long_2link,ejar_capability_token,0,0.023800953871321424,0.02372571812463338,0.0031638501784301424,0.9999982202164479,0,7.530265531643805e-05,0.0031698572624099196
740,asymmetric_3link,raw_copy,0,0.0020964343426381734,0.00724774286008129,3.4057087740552485,0.19569652494893874,0,nan,
740,asymmetric_3link,ejar_absolute,0,0.0020964343426381734,0.0020400622712177323,0.026920480544915193,0.9997653813572841,0,5.643704685516356e-05,
740,asymmetric_3link,ejar_capability_token,0,0.00606545545434894,0.006039051301614618,0.007285490652526544,0.9999555622653723,0,4.4189826301466e-05,0.016880788107995544
741,short_2link,raw_copy,1,0.05366875169039113,0.07425696682235237,1.85148454365255,-0.1856007798518096,0,nan,
741,short_2link,ejar_absolute,1,0.05366875169039113,0.002205898101164804,0.9684761258888794,0.7754203675356827,1,0.05197690568687837,
741,short_2link,ejar_capability_token,1,0.020349766852873576,0.020199721232655357,0.09721010544935337,0.9952649638927267,0,0.0019782030788477014,0.812032245081595
742,long_2link,raw_copy,0,0.0808208249705204,0.08337159278180864,0.5529878569367482,0.8522628217478256,0,nan,
742,long_2link,ejar_absolute,0,0.0808208249705204,0.016308302753217725,0.7988537237483349,0.9974777656525233,1,0.06456401778296635,
742,long_2link,ejar_capability_token,0,0.08280008051263456,0.08275773904617761,0.0027331609323054864,0.9999962478862073,0,0.00022630594798204252,0.04608608609359274
743,asymmetric_3link,raw_copy,0,0.04166055450348145,0.07782016905198576,2.86518131619657,-0.9957385876793377,0,nan,
743,asymmetric_3link,ejar_absolute,0,0.04166055450348145,0.04160520986760665,0.002775384982148732,0.9999964501472132,0,0.00011562408009233613,
743,asymmetric_3link,ejar_capability_token,0,0.08306769195594511,0.08299546642914463,0.0009788131919633574,0.9999997538218361,0,8.130775369124074e-05,0.0020853894906904323
744,short_2link,raw_copy,0,0.05874770571436222,0.0336690995430997,1.558325869164219,-0.9596006288984978,0,nan,
744,short_2link,ejar_absolute,0,0.05874770571436222,0.048842942914251605,0.16863045010179256,0.9999931288715981,1,0.009906652225691003,
744,short_2link,ejar_capability_token,0,0.04031693477042124,0.040164999504125616,0.004044370903601123,0.9999983007969099,0,0.00016305664195224697,0.004939221336229142
745,long_2link,raw_copy,0,0.01754535253144826,0.017483893334364668,1.9887079597645514,-0.9844217507563664,0,nan,
745,long_2link,ejar_absolute,0,0.01754535253144826,0.017493826225335816,0.0031196903491232555,0.9999961863800751,0,5.473607008401477e-05,
745,long_2link,ejar_capability_token,0,0.018702941175476176,0.018648981518949427,0.00307044266623768,0.9999965794254532,0,5.7426311639758225e-05,0.003417370098699849
746,asymmetric_3link,raw_copy,0,0.041775176803109604,0.02832364708948988,0.8376754449725399,0.5589849665655938,0,nan,
746,asymmetric_3link,ejar_absolute,0,0.041775176803109604,0.036387794588432984,0.12896721429403882,0.999998469957892,1,0.00538762830790521,
746,asymmetric_3link,ejar_capability_token,0,0.02477526567158817,0.024504270668858706,0.010957460817862825,0.9999981388192798,0,0.0002714740138060301,0.010987070989612862
747,short_2link,raw_copy,0,0.023720438230100418,0.011148709027927932,0.8998869316092275,0.4373427354036217,0,nan,
747,short_2link,ejar_absolute,0,0.023720438230100418,0.016266162663988563,0.3143930724925449,0.9999342929140541,1,0.007457541770423967,
747,short_2link,ejar_capability_token,0,0.021664595842623032,0.021551495814689334,0.013553230534566155,0.9999192296999242,0,0.000293625275446504,0.03805114680764686
748,long_2link,raw_copy,0,0.028798219643560035,0.09774782485730102,4.157591669919107,-0.7018908927598349,0,nan,
748,long_2link,ejar_absolute,0,0.028798219643560035,0.027444103305177353,0.04980303048775051,0.9998573975644899,1,0.0014342386607041865,
748,long_2link,ejar_capability_token,0,0.07299584925930683,0.07293044109555848,0.003723467521789643,0.9999932756523586,0,0.00027179767766594907,0.022502876240288516
749,asymmetric_3link,raw_copy,0,0.025004499566960457,0.021540818525516363,1.359464052586397,-0.06152141386877064,0,nan,
749,asymmetric_3link,ejar_absolute,0,0.025004499566960457,0.016882477541422875,0.3249538550366294,0.9999343792234312,1,0.008125308852499385,
749,asymmetric_3link,ejar_capability_token,0,0.007694786583200335,0.007253751382476665,0.06108359008672518,0.9997454928351895,0,0.000470025250536632,0.06489380578087965
750,short_2link,raw_copy,0,0.02573654588121808,0.010649986862734752,1.3944359988253954,-0.934264446043617,0,nan,
750,short_2link,ejar_absolute,0,0.02573654588121808,0.013090917358851087,0.4966614988690886,0.9948375846048504,1,0.01278235194974034,
